"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update","decay"
"200002",91,4,4,NA,FALSE,21,1,50,0.575004676122912,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",92,4,3,NA,FALSE,21,1,50,0.143419365949458,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",93,4,2,NA,FALSE,21,0,0,0.229847241085947,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",94,4,2,NA,FALSE,21,0,0,0.677099306678531,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",95,4,4,NA,FALSE,21,1,50,0.299438471598413,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",96,4,4,NA,FALSE,21,1,50,0.443049846291062,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",97,4,2,NA,FALSE,21,1,-1150,1.46510850936397,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",98,4,3,NA,FALSE,21,1,50,0.240261142989347,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",99,4,2,NA,FALSE,21,0,0,1.28977706966321,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",100,4,1,NA,FALSE,21,1,-250,0.540764167976462,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",101,5,3,NA,FALSE,21,1,50,0.144000439200901,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",102,5,1,NA,FALSE,21,1,100,0.560233914118562,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",103,5,2,NA,FALSE,21,1,100,0.297201452140947,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",104,5,1,NA,FALSE,21,1,100,0.368432507186976,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",105,5,3,NA,FALSE,21,1,50,1.48099674677016,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",106,5,4,NA,FALSE,21,0,0,0.646635676073375,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",107,5,2,NA,FALSE,21,0,0,0.274655901639562,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",108,5,4,NA,FALSE,21,0,0,0.38886407149293,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",109,5,1,NA,FALSE,21,0,0,0.234913198785254,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",110,5,2,NA,FALSE,21,1,-1150,0.393768000580929,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",111,5,2,NA,FALSE,21,0,0,0.297748274502919,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",112,5,1,NA,FALSE,21,1,100,0.861629183783345,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",113,5,3,NA,FALSE,21,1,-25,0.238196077810576,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",114,5,2,NA,FALSE,21,0,0,1.49125614456763,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",115,5,4,NA,FALSE,21,1,50,0.914017477606797,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",116,5,1,NA,FALSE,21,1,-250,0.389184010475881,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",117,5,4,NA,FALSE,21,1,50,0.135879830294384,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",118,5,3,NA,FALSE,21,1,50,1.16036020672276,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",119,5,1,NA,FALSE,21,1,100,0.454881260383794,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",120,5,3,NA,FALSE,21,1,0,0.466707435972984,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200004",1,0,4,1,TRUE,199,1,50,0.268258227028658,1.60237,0.1158885,0.720439,0.001288775,0.2306945,1.147745,0.293732,0.1303915
"200004",2,0,3,0,TRUE,199,0,0,0.283111166238671,1.60237,0.1158885,0.720439,0.001288775,0.2306945,1.147745,0.293732,0.1303915
"200004",3,0,2,1,TRUE,199,1,100,0.24980673658569,1.60237,0.1158885,0.720439,0.001288775,0.2306945,1.147745,0.293732,0.1303915
"200004",4,0,3,1,TRUE,199,1,50,0.454993977025425,1.60237,0.1158885,0.720439,0.001288775,0.2306945,1.147745,0.293732,0.1303915
"200004",5,0,3,0,TRUE,199,0,0,0.953391596817503,1.60237,0.1158885,0.720439,0.001288775,0.2306945,1.147745,0.293732,0.1303915
