"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update"
"202186",93,4,1,NA,FALSE,31,1,-250,0.2650915,0.516273,-0.270166,0.162988
"202186",94,4,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",95,4,1,NA,FALSE,31,1,100,0.2650915,0.516273,-0.270166,0.162988
"202186",96,4,3,NA,FALSE,31,1,0,0.2650915,0.516273,-0.270166,0.162988
"202186",97,4,3,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",98,4,1,NA,FALSE,31,1,-250,0.2650915,0.516273,-0.270166,0.162988
"202186",99,4,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",100,4,3,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",101,5,2,NA,FALSE,31,1,-1150,0.2650915,0.516273,-0.270166,0.162988
"202186",102,5,1,NA,FALSE,31,1,100,0.2650915,0.516273,-0.270166,0.162988
"202186",103,5,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",104,5,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",105,5,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",106,5,3,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",107,5,1,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",108,5,4,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",109,5,4,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",110,5,2,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",111,5,3,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",112,5,3,NA,FALSE,31,1,-25,0.2650915,0.516273,-0.270166,0.162988
"202186",113,5,3,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",114,5,3,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",115,5,3,NA,FALSE,31,1,50,0.2650915,0.516273,-0.270166,0.162988
"202186",116,5,2,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",117,5,3,NA,FALSE,31,1,-25,0.2650915,0.516273,-0.270166,0.162988
"202186",118,5,1,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",119,5,1,NA,FALSE,31,0,0,0.2650915,0.516273,-0.270166,0.162988
"202186",120,5,2,NA,FALSE,31,1,100,0.2650915,0.516273,-0.270166,0.162988
"202193",1,0,4,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",2,0,3,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",3,0,2,1,TRUE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",4,0,3,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",5,0,3,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",6,0,2,1,TRUE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",7,0,2,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",8,0,4,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",9,0,2,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",10,0,1,1,TRUE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",11,0,4,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",12,0,1,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",13,0,4,1,TRUE,10,1,-200,0.6249425,0.4488285,-0.4162115,0.170664
"202193",14,0,3,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",15,0,2,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",16,0,4,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",17,0,3,1,TRUE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",18,0,1,1,TRUE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",19,0,1,1,TRUE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",20,0,1,0,TRUE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",21,1,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",22,1,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",23,1,3,NA,FALSE,10,1,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",24,1,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",25,1,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",26,1,4,NA,FALSE,10,1,-200,0.6249425,0.4488285,-0.4162115,0.170664
"202193",27,1,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",28,1,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",29,1,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",30,1,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",31,1,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",32,1,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",33,1,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",34,1,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",35,1,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",36,1,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",37,1,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",38,1,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",39,1,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",40,1,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",41,2,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",42,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",43,2,4,NA,FALSE,10,1,-200,0.6249425,0.4488285,-0.4162115,0.170664
"202193",44,2,3,NA,FALSE,10,1,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",45,2,4,NA,FALSE,10,1,-200,0.6249425,0.4488285,-0.4162115,0.170664
"202193",46,2,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",47,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",48,2,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",49,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",50,2,3,NA,FALSE,10,1,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",51,2,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",52,2,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",53,2,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",54,2,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",55,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",56,2,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",57,2,3,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",58,2,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",59,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",60,2,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",61,3,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",62,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",63,3,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",64,3,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",65,3,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",66,3,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",67,3,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",68,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",69,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",70,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",71,3,1,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",72,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",73,3,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",74,3,1,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
