"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update","decay"
"202193",17,0,3,1,TRUE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",18,0,1,1,TRUE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",19,0,1,1,TRUE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",20,0,1,0,TRUE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",21,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",22,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",23,1,3,NA,FALSE,85,1,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",24,1,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",25,1,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",26,1,2,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",27,1,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",28,1,3,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",29,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",30,1,1,NA,FALSE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",31,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",32,1,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",33,1,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",34,1,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",35,1,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",36,1,3,NA,FALSE,85,1,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",37,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",38,1,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",39,1,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",40,1,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",41,2,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",42,2,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",43,2,3,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",44,2,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",45,2,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",46,2,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",47,2,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",48,2,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",49,2,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",50,2,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",51,2,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",52,2,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",53,2,3,NA,FALSE,85,1,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",54,2,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",55,2,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",56,2,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",57,2,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",58,2,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",59,2,1,NA,FALSE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",60,2,3,NA,FALSE,85,1,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",61,3,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",62,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",63,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",64,3,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",65,3,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",66,3,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",67,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",68,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",69,3,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",70,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",71,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",72,3,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",73,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",74,3,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",75,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",76,3,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",77,3,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",78,3,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
