"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","mag","con","retend"
"200903",59,2,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",60,2,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",61,3,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",62,3,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",63,3,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",64,3,3,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",65,3,3,NA,FALSE,194,1,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",66,3,1,NA,FALSE,194,1,-250,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",67,3,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",68,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",69,3,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",70,3,3,NA,FALSE,194,1,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",71,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",72,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",73,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",74,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",75,3,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",76,3,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",77,3,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",78,3,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",79,3,3,NA,FALSE,194,1,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",80,3,3,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",81,4,1,NA,FALSE,194,1,-250,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",82,4,3,NA,FALSE,194,1,-25,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",83,4,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",84,4,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",85,4,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",86,4,3,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",87,4,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",88,4,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",89,4,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",90,4,3,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",91,4,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",92,4,3,NA,FALSE,194,1,-25,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",93,4,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",94,4,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",95,4,3,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",96,4,3,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",97,4,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",98,4,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",99,4,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",100,4,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",101,5,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",102,5,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",103,5,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",104,5,1,NA,FALSE,194,1,-250,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",105,5,1,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",106,5,3,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",107,5,1,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",108,5,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",109,5,1,NA,FALSE,194,1,-250,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",110,5,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",111,5,2,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",112,5,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",113,5,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",114,5,3,NA,FALSE,194,1,-25,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",115,5,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",116,5,4,NA,FALSE,194,1,50,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",117,5,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",118,5,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",119,5,2,NA,FALSE,194,1,100,4.88759,4.83351,0.651242,-1.55042,0.682339
"200903",120,5,4,NA,FALSE,194,0,0,4.88759,4.83351,0.651242,-1.55042,0.682339
"200904",1,0,4,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",2,0,3,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",3,0,2,1,TRUE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",4,0,3,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",5,0,3,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",6,0,2,1,TRUE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",7,0,2,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",8,0,4,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",9,0,2,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",10,0,1,1,TRUE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",11,0,4,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",12,0,1,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",13,0,4,1,TRUE,56,1,-200,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",14,0,3,1,TRUE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",15,0,2,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",16,0,4,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",17,0,3,1,TRUE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",18,0,1,1,TRUE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",19,0,1,1,TRUE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",20,0,1,0,TRUE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",21,1,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",22,1,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",23,1,3,NA,FALSE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",24,1,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",25,1,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",26,1,3,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",27,1,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",28,1,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",29,1,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",30,1,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",31,1,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",32,1,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",33,1,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",34,1,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",35,1,1,NA,FALSE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",36,1,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",37,1,3,NA,FALSE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",38,1,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",39,1,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",40,1,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",41,2,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",42,2,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",43,2,1,NA,FALSE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",44,2,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",45,2,3,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",46,2,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",47,2,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",48,2,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",49,2,1,NA,FALSE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",50,2,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",51,2,3,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",52,2,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",53,2,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",54,2,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",55,2,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",56,2,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",57,2,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",58,2,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",59,2,3,NA,FALSE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",60,2,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",61,3,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",62,3,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",63,3,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",64,3,3,NA,FALSE,56,1,-25,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",65,3,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",66,3,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",67,3,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",68,3,3,NA,FALSE,56,1,-25,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",69,3,1,NA,FALSE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",70,3,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",71,3,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",72,3,3,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",73,3,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",74,3,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",75,3,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",76,3,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",77,3,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",78,3,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",79,3,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",80,3,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",81,4,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",82,4,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",83,4,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",84,4,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",85,4,3,NA,FALSE,56,1,-25,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",86,4,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",87,4,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",88,4,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",89,4,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",90,4,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",91,4,2,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",92,4,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",93,4,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",94,4,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",95,4,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",96,4,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",97,4,3,NA,FALSE,56,1,-25,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",98,4,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",99,4,1,NA,FALSE,56,1,-250,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",100,4,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",101,5,4,NA,FALSE,56,1,50,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",102,5,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",103,5,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",104,5,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",105,5,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",106,5,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",107,5,1,NA,FALSE,56,1,100,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",108,5,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",109,5,3,NA,FALSE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",110,5,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",111,5,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",112,5,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",113,5,1,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",114,5,3,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",115,5,3,NA,FALSE,56,1,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",116,5,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",117,5,4,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",118,5,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",119,5,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200904",120,5,2,NA,FALSE,56,0,0,0.321901,4.987375,0.16347,-0.941911,0.418318
"200915",1,0,4,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",2,0,3,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",3,0,2,1,TRUE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",4,0,3,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",5,0,3,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",6,0,2,1,TRUE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",7,0,2,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",8,0,4,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",9,0,2,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",10,0,1,1,TRUE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",11,0,4,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",12,0,1,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",13,0,4,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",14,0,3,1,TRUE,2,1,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",15,0,2,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",16,0,4,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",17,0,3,1,TRUE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",18,0,1,1,TRUE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",19,0,1,1,TRUE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",20,0,1,0,TRUE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",21,1,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",22,1,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",23,1,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",24,1,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",25,1,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",26,1,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",27,1,3,NA,FALSE,2,1,-25,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",28,1,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",29,1,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",30,1,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",31,1,4,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",32,1,2,NA,FALSE,2,1,-1150,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",33,1,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",34,1,4,NA,FALSE,2,1,-200,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",35,1,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",36,1,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",37,1,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",38,1,4,NA,FALSE,2,1,-200,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",39,1,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",40,1,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",41,2,2,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",42,2,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",43,2,2,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",44,2,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",45,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",46,2,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",47,2,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",48,2,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",49,2,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",50,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",51,2,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",52,2,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",53,2,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",54,2,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",55,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",56,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",57,2,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",58,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",59,2,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",60,2,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",61,3,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",62,3,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",63,3,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",64,3,2,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",65,3,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",66,3,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",67,3,2,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",68,3,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",69,3,4,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",70,3,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",71,3,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",72,3,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",73,3,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",74,3,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",75,3,3,NA,FALSE,2,1,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",76,3,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",77,3,1,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",78,3,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",79,3,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",80,3,2,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",81,4,3,NA,FALSE,2,1,-25,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",82,4,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",83,4,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",84,4,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",85,4,4,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",86,4,3,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",87,4,2,NA,FALSE,2,1,-1150,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",88,4,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",89,4,1,NA,FALSE,2,1,100,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",90,4,4,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",91,4,1,NA,FALSE,2,1,-250,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",92,4,3,NA,FALSE,2,1,50,1.628575,0.492749,0.1302265,-0.301285,0.8598185
"200915",93,4,2,NA,FALSE,2,0,0,1.628575,0.492749,0.1302265,-0.301285,0.8598185
