"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","decay"
"200820",7,0,2,0,TRUE,55,0,0,0.475318594440669,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",8,0,4,1,TRUE,55,1,50,0.74097287816694,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",9,0,2,0,TRUE,55,0,0,0.849633232479421,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",10,0,1,1,TRUE,55,1,-250,0.409138760038957,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",11,0,4,1,TRUE,55,1,50,2.98745855810339,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",12,0,1,0,TRUE,55,0,0,0.437229120597268,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",13,0,4,1,TRUE,55,1,50,0.423847566717912,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",14,0,3,1,TRUE,55,1,50,0.890928334469619,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",15,0,2,0,TRUE,55,0,0,1.00723647116599,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",16,0,4,1,TRUE,55,1,50,0.553029121391809,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",17,0,3,1,TRUE,55,1,0,0.428849854425157,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",18,0,1,1,TRUE,55,1,-250,0.9744869294022,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",19,0,1,1,TRUE,55,1,100,0.386761299925081,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",20,0,1,0,TRUE,55,0,0,0.587474406164807,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",21,1,3,NA,FALSE,55,1,0,0.57151644824818,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",22,1,2,NA,FALSE,55,1,-1150,0.890630999152535,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",23,1,1,NA,FALSE,55,1,100,0.403544290701571,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",24,1,2,NA,FALSE,55,1,-1150,0.759404478515566,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",25,1,4,NA,FALSE,55,1,50,0.618103141475501,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",26,1,3,NA,FALSE,55,0,0,1.233157149622,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",27,1,3,NA,FALSE,55,0,0,0.495189591112068,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",28,1,1,NA,FALSE,55,1,100,0.604130352655487,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",29,1,3,NA,FALSE,55,1,-25,0.429551106631821,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",30,1,2,NA,FALSE,55,0,0,1.44662450976436,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",31,1,4,NA,FALSE,55,1,50,1.23499761657422,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",32,1,4,NA,FALSE,55,1,50,0.946932948191373,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",33,1,2,NA,FALSE,55,1,100,1.30788538665459,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",34,1,3,NA,FALSE,55,1,50,0.565586542833761,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",35,1,2,NA,FALSE,55,0,0,0.411560508708529,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",36,1,1,NA,FALSE,55,0,0,0.470605829338548,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",37,1,1,NA,FALSE,55,1,100,0.788703520875924,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",38,1,1,NA,FALSE,55,1,100,1.146508048601,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",39,1,1,NA,FALSE,55,1,100,0.58120239249896,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",40,1,4,NA,FALSE,55,0,0,0.696512258253385,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",41,2,2,NA,FALSE,55,1,100,1.78023827789358,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",42,2,1,NA,FALSE,55,1,100,1.69432415599026,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",43,2,1,NA,FALSE,55,1,-250,0.604511448678577,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",44,2,3,NA,FALSE,55,1,50,2.23093046988152,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",45,2,1,NA,FALSE,55,1,-250,1.03934560570782,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",46,2,2,NA,FALSE,55,1,100,0.446381295124005,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",47,2,4,NA,FALSE,55,0,0,0.796210923096022,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",48,2,2,NA,FALSE,55,1,100,0.734393756975526,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",49,2,2,NA,FALSE,55,1,100,0.579714416260416,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",50,2,2,NA,FALSE,55,1,100,0.442235610107532,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",51,2,1,NA,FALSE,55,1,100,0.512951397512322,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",52,2,4,NA,FALSE,55,1,50,1.11316581902968,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",53,2,4,NA,FALSE,55,1,50,0.634091933250989,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",54,2,4,NA,FALSE,55,1,50,0.412278148610671,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",55,2,2,NA,FALSE,55,1,100,0.54020835876828,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",56,2,1,NA,FALSE,55,1,-250,0.569990024942265,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",57,2,4,NA,FALSE,55,1,50,0.428308683434854,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",58,2,3,NA,FALSE,55,0,0,0.578745646269218,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",59,2,1,NA,FALSE,55,0,0,1.89759669627262,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",60,2,4,NA,FALSE,55,1,50,0.759379598249018,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",61,3,2,NA,FALSE,55,1,100,1.32780919056756,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",62,3,4,NA,FALSE,55,1,50,0.767080403449242,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",63,3,4,NA,FALSE,55,1,50,0.381388181785586,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",64,3,4,NA,FALSE,55,1,-200,0.453159141970567,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",65,3,3,NA,FALSE,55,0,0,0.513669706784247,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",66,3,4,NA,FALSE,55,0,0,0.979217514065684,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",67,3,4,NA,FALSE,55,0,0,1.32310840750966,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",68,3,4,NA,FALSE,55,0,0,0.480760101331928,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",69,3,3,NA,FALSE,55,1,-25,2.83366083096416,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",70,3,4,NA,FALSE,55,1,50,0.41503101705117,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",71,3,1,NA,FALSE,55,1,-250,0.607585258700586,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",72,3,4,NA,FALSE,55,1,50,0.440529131337042,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",73,3,1,NA,FALSE,55,0,0,0.441450092501759,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",74,3,2,NA,FALSE,55,0,0,1.11129394295329,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",75,3,1,NA,FALSE,55,0,0,1.02159187688067,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",76,3,4,NA,FALSE,55,1,50,0.416039557999957,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",77,3,2,NA,FALSE,55,1,100,1.59245221659586,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",78,3,2,NA,FALSE,55,1,100,0.355914610614108,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",79,3,4,NA,FALSE,55,0,0,0.537953773521483,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",80,3,1,NA,FALSE,55,1,100,0.609823632322126,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",81,4,3,NA,FALSE,55,0,0,1.27089684785972,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",82,4,1,NA,FALSE,55,1,-250,0.3590973868529,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",83,4,4,NA,FALSE,55,1,50,0.475907885928558,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",84,4,3,NA,FALSE,55,0,0,0.704949166982473,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",85,4,3,NA,FALSE,55,0,0,0.820915655015438,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",86,4,2,NA,FALSE,55,1,100,0.388460218683048,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",87,4,2,NA,FALSE,55,1,100,0.363523490416151,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",88,4,3,NA,FALSE,55,0,0,1.95307957589092,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",89,4,1,NA,FALSE,55,1,100,0.686487112666711,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",90,4,2,NA,FALSE,55,1,-1150,1.4286764517472,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",91,4,2,NA,FALSE,55,0,0,0.41910410616864,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",92,4,3,NA,FALSE,55,1,50,0.467259058554541,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",93,4,2,NA,FALSE,55,0,0,0.449869453847022,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",94,4,2,NA,FALSE,55,0,0,0.527670902068453,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",95,4,1,NA,FALSE,55,0,0,1.44073697740291,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",96,4,1,NA,FALSE,55,0,0,0.652495904838838,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",97,4,3,NA,FALSE,55,1,0,1.55752747265461,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",98,4,1,NA,FALSE,55,0,0,0.537343142211684,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",99,4,3,NA,FALSE,55,0,0,0.411594797381136,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",100,4,1,NA,FALSE,55,1,-250,0.384339686274522,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",101,5,3,NA,FALSE,55,1,50,1.0789670367499,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",102,5,3,NA,FALSE,55,1,50,0.869231761497799,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",103,5,3,NA,FALSE,55,1,50,0.381665877063145,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",104,5,3,NA,FALSE,55,1,-25,0.468008580248251,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",105,5,4,NA,FALSE,55,1,50,0.552768731186229,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",106,5,3,NA,FALSE,55,1,0,0.569272651436771,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",107,5,2,NA,FALSE,55,1,100,0.51850530460301,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",108,5,3,NA,FALSE,55,1,-25,1.92361967207058,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",109,5,3,NA,FALSE,55,0,0,0.465883644430453,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",110,5,1,NA,FALSE,55,1,100,0.626559385774214,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",111,5,2,NA,FALSE,55,1,100,0.837154053740718,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",112,5,1,NA,FALSE,55,1,100,0.443171827984068,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",113,5,4,NA,FALSE,55,0,0,0.472788703330287,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",114,5,4,NA,FALSE,55,1,50,0.401763398510255,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",115,5,3,NA,FALSE,55,1,50,0.42909686007619,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",116,5,2,NA,FALSE,55,1,100,0.450942357257401,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",117,5,3,NA,FALSE,55,1,-25,0.397808131529477,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",118,5,1,NA,FALSE,55,1,100,0.628061721687926,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",119,5,2,NA,FALSE,55,1,100,0.495128427380859,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200820",120,5,4,NA,FALSE,55,0,0,0.885843360009779,1.503325,0.289563,0.5756065,0.460491,0.84469,0.9197815,0.380188
"200822",1,0,4,1,TRUE,75,1,50,0.58998390090961,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",2,0,3,0,TRUE,75,0,0,0.806432424455535,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",3,0,2,1,TRUE,75,1,100,0.530932865364774,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",4,0,3,1,TRUE,75,1,50,0.589767457738619,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",5,0,3,0,TRUE,75,0,0,0.895323240453512,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",6,0,2,1,TRUE,75,1,100,1.78598922800115,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",7,0,2,0,TRUE,75,0,0,0.397707286092258,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",8,0,4,1,TRUE,75,1,50,0.738838732956676,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",9,0,2,0,TRUE,75,0,0,0.509508033790622,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",10,0,1,1,TRUE,75,1,100,1.04367976255073,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",11,0,4,1,TRUE,75,1,50,0.688126916914503,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",12,0,1,0,TRUE,75,0,0,0.611421219072207,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",13,0,4,1,TRUE,75,1,50,0.600970335553484,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",14,0,3,1,TRUE,75,1,50,1.06045125406818,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",15,0,2,0,TRUE,75,0,0,0.614117225894883,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",16,0,4,1,TRUE,75,1,50,0.384257395520498,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",17,0,3,1,TRUE,75,1,-25,0.488730284306067,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",18,0,1,1,TRUE,75,1,100,1.08659112494597,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",19,0,1,1,TRUE,75,1,100,2.04061194144971,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",20,0,1,0,TRUE,75,0,0,0.62568047766218,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",21,1,4,NA,FALSE,75,1,50,0.464221306922973,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",22,1,2,NA,FALSE,75,0,0,1.10121528675034,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",23,1,4,NA,FALSE,75,1,50,0.511042394903431,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",24,1,2,NA,FALSE,75,1,100,0.448814282107557,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",25,1,4,NA,FALSE,75,1,50,0.351746182445096,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",26,1,3,NA,FALSE,75,0,0,1.69661674639682,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",27,1,2,NA,FALSE,75,1,100,0.946652658181176,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",28,1,3,NA,FALSE,75,1,50,0.35097619423403,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",29,1,4,NA,FALSE,75,1,50,1.05956894017132,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",30,1,3,NA,FALSE,75,0,0,0.985313081854884,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",31,1,3,NA,FALSE,75,1,50,0.550774926914795,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",32,1,3,NA,FALSE,75,1,50,0.833988995040646,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",33,1,2,NA,FALSE,75,1,100,1.22624823187769,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",34,1,4,NA,FALSE,75,1,50,0.439584319900895,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",35,1,1,NA,FALSE,75,1,100,0.899302154949849,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",36,1,3,NA,FALSE,75,1,0,0.909793744329789,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",37,1,4,NA,FALSE,75,1,50,0.655315955124602,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",38,1,2,NA,FALSE,75,1,100,1.02570691327586,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",39,1,4,NA,FALSE,75,1,50,0.488090919891755,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",40,1,1,NA,FALSE,75,1,-250,0.696134305976524,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",41,2,3,NA,FALSE,75,1,-25,1.35449935959426,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",42,2,1,NA,FALSE,75,0,0,1.78947123117172,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",43,2,2,NA,FALSE,75,1,100,0.509945438248439,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",44,2,2,NA,FALSE,75,1,100,0.370749718419502,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",45,2,1,NA,FALSE,75,1,100,0.757131481968647,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",46,2,4,NA,FALSE,75,1,50,0.340443477892573,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",47,2,1,NA,FALSE,75,1,-250,0.503356464362271,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",48,2,3,NA,FALSE,75,1,-25,2.11132651193226,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",49,2,2,NA,FALSE,75,1,100,0.712285551041201,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",50,2,1,NA,FALSE,75,0,0,2.00121103896167,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",51,2,4,NA,FALSE,75,1,50,0.487256143143803,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",52,2,3,NA,FALSE,75,1,50,0.94691155765856,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",53,2,3,NA,FALSE,75,0,0,1.99449727946898,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",54,2,2,NA,FALSE,75,1,100,0.339962298845046,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",55,2,1,NA,FALSE,75,0,0,0.962385373095916,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",56,2,3,NA,FALSE,75,0,0,0.980479086849503,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",57,2,2,NA,FALSE,75,1,100,0.37737537253831,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",58,2,2,NA,FALSE,75,1,100,1.06924247182197,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",59,2,1,NA,FALSE,75,0,0,0.332406245260639,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",60,2,1,NA,FALSE,75,0,0,0.373258798042847,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",61,3,2,NA,FALSE,75,1,100,0.577301579686075,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",62,3,1,NA,FALSE,75,0,0,2.67118874146223,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",63,3,4,NA,FALSE,75,0,0,1.23465442674558,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",64,3,3,NA,FALSE,75,1,-25,1.1458679781178,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",65,3,1,NA,FALSE,75,1,-250,0.68239401147117,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",66,3,3,NA,FALSE,75,0,0,0.64108895798487,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",67,3,1,NA,FALSE,75,0,0,2.52788420574471,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",68,3,4,NA,FALSE,75,0,0,1.16201401282453,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",69,3,3,NA,FALSE,75,0,0,1.30736096929934,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",70,3,2,NA,FALSE,75,1,100,0.585967458016228,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",71,3,4,NA,FALSE,75,1,50,0.626130731707863,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",72,3,2,NA,FALSE,75,1,100,0.535714719383208,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",73,3,3,NA,FALSE,75,0,0,2.1022278317435,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",74,3,2,NA,FALSE,75,1,100,0.266973182910007,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",75,3,1,NA,FALSE,75,1,-250,1.44270943143388,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",76,3,4,NA,FALSE,75,1,50,0.783731143672273,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",77,3,3,NA,FALSE,75,1,50,0.671289613683966,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",78,3,4,NA,FALSE,75,1,50,0.538347094282017,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",79,3,4,NA,FALSE,75,1,50,0.68060514650046,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",80,3,1,NA,FALSE,75,0,0,2.85958895433554,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",81,4,2,NA,FALSE,75,1,100,0.460249562709378,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",82,4,1,NA,FALSE,75,1,100,0.483494839025927,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",83,4,3,NA,FALSE,75,1,-25,0.999170074694936,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
"200822",84,4,3,NA,FALSE,75,1,0,1.37960339625027,2.007795,0.2059605,0.576882,-0.3029765,0.847925,0.8231625,0.06485205
