"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","consistency","update_rate_mf","decay_factor","pos_val","neg_val","var_pe_update"
"202018",1,0,4,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",2,0,3,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",3,0,2,1,TRUE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",4,0,3,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",5,0,3,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",6,0,2,1,TRUE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",7,0,2,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",8,0,4,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",9,0,2,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",10,0,1,1,TRUE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",11,0,4,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",12,0,1,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",13,0,4,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",14,0,3,1,TRUE,8,1,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",15,0,2,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",16,0,4,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",17,0,3,1,TRUE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",18,0,1,1,TRUE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",19,0,1,1,TRUE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",20,0,1,0,TRUE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",21,1,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",22,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",23,1,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",24,1,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",25,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",26,1,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",27,1,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",28,1,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",29,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",30,1,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",31,1,3,NA,FALSE,8,1,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",32,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",33,1,4,NA,FALSE,8,1,-200,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",34,1,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",35,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",36,1,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",37,1,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",38,1,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",39,1,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",40,1,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",41,2,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",42,2,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",43,2,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",44,2,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",45,2,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",46,2,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",47,2,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",48,2,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",49,2,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",50,2,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",51,2,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",52,2,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",53,2,2,NA,FALSE,8,1,-1150,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",54,2,3,NA,FALSE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",55,2,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",56,2,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",57,2,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",58,2,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",59,2,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",60,2,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",61,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",62,3,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",63,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",64,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",65,3,1,NA,FALSE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",66,3,2,NA,FALSE,8,1,-1150,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",67,3,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",68,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",69,3,2,NA,FALSE,8,1,-1150,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",70,3,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",71,3,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",72,3,2,NA,FALSE,8,1,-1150,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",73,3,2,NA,FALSE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",74,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",75,3,3,NA,FALSE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",76,3,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",77,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",78,3,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",79,3,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",80,3,1,NA,FALSE,8,0,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",81,4,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",82,4,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",83,4,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",84,4,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",85,4,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",86,4,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",87,4,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",88,4,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",89,4,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",90,4,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",91,4,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",92,4,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",93,4,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",94,4,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",95,4,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",96,4,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",97,4,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",98,4,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",99,4,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",100,4,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",101,5,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",102,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",103,5,2,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",104,5,4,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",105,5,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",106,5,4,NA,FALSE,8,1,-200,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",107,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",108,5,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",109,5,4,NA,FALSE,8,1,-200,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",110,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",111,5,1,NA,FALSE,8,1,100,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",112,5,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",113,5,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",114,5,3,NA,FALSE,8,1,0,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",115,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",116,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",117,5,1,NA,FALSE,8,1,-250,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",118,5,3,NA,FALSE,8,1,50,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",119,5,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202018",120,5,3,NA,FALSE,8,1,-25,3.123735,0.2773545,0.503083,6.52433,2.45561,0.411969
"202020",1,0,4,1,TRUE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",2,0,3,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",3,0,2,1,TRUE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",4,0,3,1,TRUE,41,1,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",5,0,3,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",6,0,2,1,TRUE,41,1,-1150,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",7,0,2,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",8,0,4,1,TRUE,41,1,-200,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",9,0,2,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",10,0,1,1,TRUE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",11,0,4,1,TRUE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",12,0,1,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",13,0,4,1,TRUE,41,1,-200,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",14,0,3,1,TRUE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",15,0,2,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",16,0,4,1,TRUE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",17,0,3,1,TRUE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",18,0,1,1,TRUE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",19,0,1,1,TRUE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",20,0,1,0,TRUE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",21,1,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",22,1,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",23,1,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",24,1,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",25,1,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",26,1,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",27,1,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",28,1,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",29,1,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",30,1,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",31,1,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",32,1,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",33,1,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",34,1,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",35,1,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",36,1,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",37,1,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",38,1,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",39,1,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",40,1,3,NA,FALSE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",41,2,2,NA,FALSE,41,1,-1150,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",42,2,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",43,2,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",44,2,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",45,2,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",46,2,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",47,2,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",48,2,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",49,2,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",50,2,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",51,2,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",52,2,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",53,2,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",54,2,3,NA,FALSE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",55,2,4,NA,FALSE,41,1,-200,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",56,2,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",57,2,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",58,2,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",59,2,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",60,2,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",61,3,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",62,3,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",63,3,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",64,3,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",65,3,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",66,3,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",67,3,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",68,3,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",69,3,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",70,3,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",71,3,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",72,3,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",73,3,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",74,3,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",75,3,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",76,3,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",77,3,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",78,3,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",79,3,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",80,3,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",81,4,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",82,4,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",83,4,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",84,4,3,NA,FALSE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",85,4,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",86,4,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",87,4,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",88,4,3,NA,FALSE,41,1,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",89,4,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",90,4,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",91,4,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",92,4,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",93,4,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",94,4,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",95,4,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",96,4,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",97,4,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",98,4,3,NA,FALSE,41,1,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",99,4,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",100,4,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",101,5,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",102,5,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",103,5,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",104,5,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",105,5,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",106,5,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",107,5,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",108,5,3,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",109,5,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",110,5,3,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",111,5,4,NA,FALSE,41,1,50,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",112,5,1,NA,FALSE,41,1,-250,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",113,5,2,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",114,5,2,NA,FALSE,41,1,-1150,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",115,5,1,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",116,5,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",117,5,3,NA,FALSE,41,1,-25,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",118,5,4,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",119,5,1,NA,FALSE,41,1,100,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202020",120,5,2,NA,FALSE,41,0,0,0.522642,0.6107735,0.5029425,2.469315,4.90314,0.346536
"202022",1,0,4,1,TRUE,27,1,50,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",2,0,3,0,TRUE,27,0,0,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",3,0,2,1,TRUE,27,1,100,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",4,0,3,1,TRUE,27,1,50,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",5,0,3,0,TRUE,27,0,0,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",6,0,2,1,TRUE,27,1,100,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",7,0,2,0,TRUE,27,0,0,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",8,0,4,1,TRUE,27,1,50,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",9,0,2,0,TRUE,27,0,0,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",10,0,1,1,TRUE,27,1,-250,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
"202022",11,0,4,1,TRUE,27,1,50,1.051,0.07922695,0.499628,5.240435,3.662565,0.444575
