"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200001",1,0,4,1,TRUE,25,1,50,0.172525579653095,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",2,0,3,0,TRUE,25,0,0,0.323720918834355,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",3,0,2,1,TRUE,25,1,100,1.01277924699914,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",4,0,3,1,TRUE,25,1,50,0.210968929924309,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",5,0,3,0,TRUE,25,0,0,1.22045208828602,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",6,0,2,1,TRUE,25,1,100,0.418019994237131,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",7,0,2,0,TRUE,25,0,0,0.271251440006023,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",8,0,4,1,TRUE,25,1,50,0.418074380343384,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",9,0,2,0,TRUE,25,0,0,0.545511283535303,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",10,0,1,1,TRUE,25,1,100,0.248995691174259,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",11,0,4,1,TRUE,25,1,50,0.577621247427843,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",12,0,1,0,TRUE,25,0,0,1.06855312676018,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",13,0,4,1,TRUE,25,1,50,0.280809436473331,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",14,0,3,1,TRUE,25,1,50,0.377665418996621,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",15,0,2,0,TRUE,25,0,0,0.181304027017733,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",16,0,4,1,TRUE,25,1,50,0.454119330965191,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",17,0,3,1,TRUE,25,1,0,0.264310734730604,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",18,0,1,1,TRUE,25,1,100,0.605562641991032,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",19,0,1,1,TRUE,25,1,100,0.338910833343392,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",20,0,1,0,TRUE,25,0,0,0.722045323334889,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",21,1,2,NA,FALSE,25,1,100,0.265784773766888,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",22,1,3,NA,FALSE,25,0,0,0.473148071200553,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",23,1,1,NA,FALSE,25,1,100,0.354742662116459,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",24,1,4,NA,FALSE,25,1,50,0.47042177433493,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",25,1,4,NA,FALSE,25,1,50,0.277982570534571,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",26,1,1,NA,FALSE,25,1,100,0.481166759652892,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",27,1,3,NA,FALSE,25,1,50,0.660410914180119,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",28,1,1,NA,FALSE,25,1,-250,0.539555977443096,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",29,1,3,NA,FALSE,25,1,-25,0.242523971799901,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",30,1,3,NA,FALSE,25,0,0,0.635681922163118,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",31,1,2,NA,FALSE,25,1,100,0.793840914857487,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",32,1,3,NA,FALSE,25,1,50,0.430014498154006,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",33,1,2,NA,FALSE,25,1,100,1.59738404411963,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",34,1,3,NA,FALSE,25,1,-25,0.254636397022223,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",35,1,1,NA,FALSE,25,1,100,0.502574558625536,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",36,1,4,NA,FALSE,25,1,50,0.240663345667167,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",37,1,1,NA,FALSE,25,0,0,0.92016179109093,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",38,1,3,NA,FALSE,25,1,50,1.11834004351436,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",39,1,2,NA,FALSE,25,1,-1150,0.427578561211661,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",40,1,3,NA,FALSE,25,1,50,1.06144880290848,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",41,2,2,NA,FALSE,25,0,0,0.612744650931442,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",42,2,1,NA,FALSE,25,1,100,0.294799994978931,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",43,2,3,NA,FALSE,25,1,-25,1.1572008271817,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",44,2,1,NA,FALSE,25,1,100,0.312870727391443,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",45,2,2,NA,FALSE,25,0,0,0.293724890760918,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",46,2,2,NA,FALSE,25,0,0,0.345180763506928,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",47,2,1,NA,FALSE,25,1,100,0.21018996361631,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",48,2,2,NA,FALSE,25,0,0,0.194963321015245,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",49,2,4,NA,FALSE,25,1,50,0.381530646438233,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",50,2,3,NA,FALSE,25,1,50,0.464245585020731,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",51,2,4,NA,FALSE,25,1,50,1.4316539623545,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",52,2,4,NA,FALSE,25,1,50,0.269883347098583,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",53,2,1,NA,FALSE,25,1,100,0.612576707763899,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",54,2,1,NA,FALSE,25,1,100,0.248358470423048,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",55,2,4,NA,FALSE,25,1,50,0.295477816114603,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",56,2,2,NA,FALSE,25,1,100,0.30830419367474,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",57,2,2,NA,FALSE,25,1,100,0.371037234634805,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",58,2,4,NA,FALSE,25,1,-200,1.31058168375969,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",59,2,4,NA,FALSE,25,0,0,0.209007706489838,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",60,2,1,NA,FALSE,25,1,100,0.297258580097653,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",61,3,4,NA,FALSE,25,1,50,0.739889543945502,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",62,3,2,NA,FALSE,25,0,0,0.51413799826056,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",63,3,3,NA,FALSE,25,1,50,0.354765341033812,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",64,3,1,NA,FALSE,25,1,100,0.431715801087501,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",65,3,2,NA,FALSE,25,0,0,1.14665316298575,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",66,3,4,NA,FALSE,25,1,50,0.364432745453094,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",67,3,2,NA,FALSE,25,0,0,0.368787815062299,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",68,3,3,NA,FALSE,25,1,-25,0.455028781029493,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",69,3,3,NA,FALSE,25,0,0,0.470665630100766,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",70,3,2,NA,FALSE,25,0,0,0.226730331434057,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",71,3,2,NA,FALSE,25,1,100,0.238754361748749,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",72,3,4,NA,FALSE,25,1,-200,0.546850956313783,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",73,3,4,NA,FALSE,25,1,50,0.347189099145574,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",74,3,4,NA,FALSE,25,0,0,0.350109165892434,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",75,3,4,NA,FALSE,25,0,0,0.380667699927011,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",76,3,3,NA,FALSE,25,1,50,0.419657076600862,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",77,3,1,NA,FALSE,25,1,100,0.244456197137062,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",78,3,4,NA,FALSE,25,1,50,0.238002444437669,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",79,3,2,NA,FALSE,25,1,100,0.235319354902075,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",80,3,4,NA,FALSE,25,0,0,0.193879649897433,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",81,4,3,NA,FALSE,25,0,0,0.35234838332405,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",82,4,2,NA,FALSE,25,1,100,0.475360068703593,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",83,4,1,NA,FALSE,25,1,-250,0.335757372456179,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",84,4,2,NA,FALSE,25,1,100,0.764966844041302,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",85,4,2,NA,FALSE,25,1,100,0.343531116462838,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",86,4,4,NA,FALSE,25,0,0,0.575165391743718,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",87,4,3,NA,FALSE,25,1,0,0.51167918997351,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",88,4,1,NA,FALSE,25,1,100,0.497955037625781,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",89,4,4,NA,FALSE,25,1,50,0.442209821954774,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",90,4,1,NA,FALSE,25,1,100,0.560185799528136,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",91,4,2,NA,FALSE,25,1,100,0.280214007630528,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",92,4,3,NA,FALSE,25,1,50,0.791568569627438,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",93,4,2,NA,FALSE,25,1,100,0.384842340755737,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",94,4,3,NA,FALSE,25,1,50,0.347413672200588,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",95,4,1,NA,FALSE,25,1,100,0.762909451166505,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",96,4,1,NA,FALSE,25,1,100,0.392311912941672,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",97,4,1,NA,FALSE,25,0,0,0.314830067260664,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",98,4,1,NA,FALSE,25,1,-250,0.402922121012033,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",99,4,4,NA,FALSE,25,1,50,0.549817398466458,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",100,4,3,NA,FALSE,25,1,0,0.413909215983881,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",101,5,4,NA,FALSE,25,1,50,0.318487162794425,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",102,5,4,NA,FALSE,25,1,50,0.553037085484768,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",103,5,4,NA,FALSE,25,1,50,0.268903943212096,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",104,5,2,NA,FALSE,25,1,100,0.908307902499802,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",105,5,2,NA,FALSE,25,1,100,0.272968338007538,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",106,5,1,NA,FALSE,25,1,-250,0.240422002197071,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",107,5,2,NA,FALSE,25,1,100,0.415259351318491,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",108,5,3,NA,FALSE,25,1,0,0.259188141324913,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",109,5,3,NA,FALSE,25,1,-25,0.395467247669591,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",110,5,1,NA,FALSE,25,0,0,0.294803283577884,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",111,5,4,NA,FALSE,25,1,50,0.485914414729929,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",112,5,3,NA,FALSE,25,1,50,0.697401200941674,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",113,5,4,NA,FALSE,25,1,50,0.462804229122628,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",114,5,3,NA,FALSE,25,0,0,0.299196965211489,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",115,5,1,NA,FALSE,25,1,-250,0.428293421091594,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",116,5,3,NA,FALSE,25,1,-25,0.498872497651197,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",117,5,3,NA,FALSE,25,1,-25,0.462920468119001,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",118,5,1,NA,FALSE,25,1,-250,1.62283256010944,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",119,5,1,NA,FALSE,25,0,0,1.11948017451667,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200001",120,5,2,NA,FALSE,25,1,100,0.619347147889243,1.291395,0.1325735,0.510615,0.0270993,1.193995,0.431909,0.350335
"200438",1,0,4,1,TRUE,138,1,50,0.858515360457871,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",2,0,3,0,TRUE,138,0,0,0.507265353338372,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",3,0,2,1,TRUE,138,1,100,0.471740369364757,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",4,0,3,1,TRUE,138,1,50,0.413382581876036,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",5,0,3,0,TRUE,138,0,0,0.275830270597601,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",6,0,2,1,TRUE,138,1,100,0.729545929270533,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",7,0,2,0,TRUE,138,0,0,0.240690473936442,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",8,0,4,1,TRUE,138,1,50,0.184822369764772,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",9,0,2,0,TRUE,138,0,0,0.20719661387222,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",10,0,1,1,TRUE,138,1,100,0.903637901602316,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",11,0,4,1,TRUE,138,1,50,0.762476387407667,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",12,0,1,0,TRUE,138,0,0,0.268289248442866,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",13,0,4,1,TRUE,138,1,50,0.269408982122249,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",14,0,3,1,TRUE,138,1,50,0.195224254811166,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",15,0,2,0,TRUE,138,0,0,0.805431882277681,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",16,0,4,1,TRUE,138,1,50,0.401201281742915,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",17,0,3,1,TRUE,138,1,0,0.482560485020038,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",18,0,1,1,TRUE,138,1,-250,0.274019599206005,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",19,0,1,1,TRUE,138,1,100,0.251076991482664,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",20,0,1,0,TRUE,138,0,0,1.04124958651374,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",21,1,3,NA,FALSE,138,1,50,0.544884760360222,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",22,1,1,NA,FALSE,138,1,100,0.366613013867865,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",23,1,2,NA,FALSE,138,0,0,0.655012731827808,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",24,1,4,NA,FALSE,138,0,0,0.668650688848478,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",25,1,2,NA,FALSE,138,1,100,0.672048932121437,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",26,1,1,NA,FALSE,138,1,100,0.247652263193362,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",27,1,1,NA,FALSE,138,0,0,0.203857966416152,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",28,1,3,NA,FALSE,138,0,0,0.204532911476946,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",29,1,3,NA,FALSE,138,0,0,0.332542285427863,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",30,1,3,NA,FALSE,138,1,50,0.638490234427326,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",31,1,2,NA,FALSE,138,1,100,0.6729488318525,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",32,1,2,NA,FALSE,138,1,100,0.26261592410014,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",33,1,1,NA,FALSE,138,0,0,0.404267569715371,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",34,1,2,NA,FALSE,138,0,0,0.365651109919663,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",35,1,1,NA,FALSE,138,1,-250,0.29577227831103,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",36,1,3,NA,FALSE,138,1,50,0.54300413279064,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",37,1,2,NA,FALSE,138,1,100,0.334390130774293,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",38,1,4,NA,FALSE,138,1,-200,0.235506432071989,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",39,1,4,NA,FALSE,138,1,50,0.517261697124636,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",40,1,2,NA,FALSE,138,1,-1150,0.625034916267269,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",41,2,2,NA,FALSE,138,0,0,0.140059277896514,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",42,2,1,NA,FALSE,138,1,100,0.524204247057347,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",43,2,4,NA,FALSE,138,1,50,0.40240062092182,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",44,2,2,NA,FALSE,138,1,100,0.151182915384339,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",45,2,4,NA,FALSE,138,1,50,0.957795794212468,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",46,2,2,NA,FALSE,138,1,100,0.336673827880492,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",47,2,1,NA,FALSE,138,0,0,0.190909525468702,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",48,2,3,NA,FALSE,138,1,-25,0.6227897468857,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",49,2,1,NA,FALSE,138,0,0,0.453726551388003,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",50,2,1,NA,FALSE,138,1,-250,0.472110448941594,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",51,2,1,NA,FALSE,138,0,0,0.114251113327898,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",52,2,4,NA,FALSE,138,1,50,0.183932799851312,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",53,2,3,NA,FALSE,138,0,0,0.264547697051078,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",54,2,4,NA,FALSE,138,0,0,0.214749183895045,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",55,2,3,NA,FALSE,138,1,0,1.36435960813525,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",56,2,2,NA,FALSE,138,0,0,0.423251320046986,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",57,2,3,NA,FALSE,138,0,0,0.798534710906951,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",58,2,1,NA,FALSE,138,0,0,0.477281418643238,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",59,2,4,NA,FALSE,138,1,50,0.142608721707667,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",60,2,3,NA,FALSE,138,0,0,0.308804116685361,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",61,3,4,NA,FALSE,138,1,50,0.693310829972223,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",62,3,2,NA,FALSE,138,1,-1150,0.894780734165181,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",63,3,2,NA,FALSE,138,0,0,0.473536310304682,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",64,3,3,NA,FALSE,138,0,0,0.266226180294597,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",65,3,4,NA,FALSE,138,1,50,0.43206434987905,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",66,3,4,NA,FALSE,138,1,50,0.637753810758135,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",67,3,1,NA,FALSE,138,0,0,0.163823712841801,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",68,3,3,NA,FALSE,138,0,0,0.323053333532108,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",69,3,3,NA,FALSE,138,1,50,1.10935418825819,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",70,3,4,NA,FALSE,138,1,50,0.684329915713615,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",71,3,4,NA,FALSE,138,1,50,0.530367747931445,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",72,3,1,NA,FALSE,138,0,0,0.216110734443883,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",73,3,1,NA,FALSE,138,1,100,0.339157268865136,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",74,3,1,NA,FALSE,138,1,-250,1.23954489174163,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",75,3,3,NA,FALSE,138,1,-25,0.3460506745357,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",76,3,4,NA,FALSE,138,0,0,0.112448156267357,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",77,3,3,NA,FALSE,138,0,0,0.0979636913396152,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
"200438",78,3,3,NA,FALSE,138,0,0,1.26541752040582,1.34714,0.06911655,0.357028,-0.02742975,1.407475,0.6139845,0.3426335
