"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","mag","con","update","decay"
"200005",1,0,4,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",2,0,3,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",3,0,2,1,TRUE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",4,0,3,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",5,0,3,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",6,0,2,1,TRUE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",7,0,2,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",8,0,4,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",9,0,2,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",10,0,1,1,TRUE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",11,0,4,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",12,0,1,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",13,0,4,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",14,0,3,1,TRUE,140,1,-25,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",15,0,2,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",16,0,4,1,TRUE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",17,0,3,1,TRUE,140,1,-25,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",18,0,1,1,TRUE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",19,0,1,1,TRUE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",20,0,1,0,TRUE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",21,1,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",22,1,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",23,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",24,1,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",25,1,2,NA,FALSE,140,1,-1150,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",26,1,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",27,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",28,1,4,NA,FALSE,140,1,-200,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",29,1,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",30,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",31,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",32,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",33,1,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",34,1,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",35,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",36,1,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",37,1,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",38,1,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",39,1,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",40,1,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",41,2,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",42,2,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",43,2,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",44,2,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",45,2,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",46,2,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",47,2,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",48,2,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",49,2,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",50,2,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",51,2,3,NA,FALSE,140,1,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",52,2,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",53,2,4,NA,FALSE,140,1,-200,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",54,2,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",55,2,3,NA,FALSE,140,1,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",56,2,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",57,2,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",58,2,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",59,2,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",60,2,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",61,3,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",62,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",63,3,3,NA,FALSE,140,1,-25,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",64,3,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",65,3,2,NA,FALSE,140,1,-1150,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",66,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",67,3,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",68,3,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",69,3,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",70,3,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",71,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",72,3,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",73,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",74,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",75,3,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",76,3,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",77,3,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",78,3,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",79,3,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",80,3,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",81,4,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",82,4,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",83,4,3,NA,FALSE,140,1,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",84,4,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",85,4,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",86,4,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",87,4,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",88,4,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",89,4,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",90,4,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",91,4,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",92,4,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",93,4,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",94,4,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",95,4,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",96,4,1,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",97,4,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",98,4,2,NA,FALSE,140,1,-1150,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",99,4,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",100,4,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",101,5,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",102,5,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",103,5,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",104,5,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",105,5,1,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",106,5,3,NA,FALSE,140,1,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",107,5,4,NA,FALSE,140,1,-200,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",108,5,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",109,5,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",110,5,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",111,5,3,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",112,5,4,NA,FALSE,140,0,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",113,5,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",114,5,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",115,5,1,NA,FALSE,140,1,-250,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",116,5,4,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",117,5,3,NA,FALSE,140,1,50,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",118,5,2,NA,FALSE,140,1,100,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",119,5,2,NA,FALSE,140,1,-1150,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200005",120,5,3,NA,FALSE,140,1,0,5.339495,1.66274,0.2157205,-0.392004,0.194461,0.126329
"200007",1,0,4,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",2,0,3,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",3,0,2,1,TRUE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",4,0,3,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",5,0,3,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",6,0,2,1,TRUE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",7,0,2,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",8,0,4,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",9,0,2,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",10,0,1,1,TRUE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",11,0,4,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",12,0,1,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",13,0,4,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",14,0,3,1,TRUE,75,1,-25,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",15,0,2,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",16,0,4,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",17,0,3,1,TRUE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",18,0,1,1,TRUE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",19,0,1,1,TRUE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",20,0,1,0,TRUE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",21,1,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",22,1,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",23,1,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",24,1,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",25,1,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",26,1,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",27,1,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",28,1,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",29,1,3,NA,FALSE,75,1,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",30,1,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",31,1,3,NA,FALSE,75,1,-25,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",32,1,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",33,1,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",34,1,2,NA,FALSE,75,1,-1150,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",35,1,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",36,1,4,NA,FALSE,75,1,-200,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",37,1,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",38,1,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",39,1,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",40,1,4,NA,FALSE,75,1,-200,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",41,2,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",42,2,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",43,2,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",44,2,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",45,2,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",46,2,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",47,2,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",48,2,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",49,2,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",50,2,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",51,2,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",52,2,3,NA,FALSE,75,1,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",53,2,1,NA,FALSE,75,1,-250,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",54,2,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",55,2,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",56,2,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",57,2,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",58,2,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",59,2,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",60,2,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",61,3,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",62,3,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",63,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",64,3,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",65,3,3,NA,FALSE,75,1,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",66,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",67,3,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",68,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",69,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",70,3,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",71,3,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",72,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",73,3,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",74,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",75,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",76,3,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",77,3,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",78,3,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",79,3,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",80,3,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",81,4,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",82,4,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",83,4,3,NA,FALSE,75,1,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",84,4,3,NA,FALSE,75,1,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",85,4,1,NA,FALSE,75,1,-250,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",86,4,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",87,4,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",88,4,2,NA,FALSE,75,1,-1150,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",89,4,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",90,4,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",91,4,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",92,4,4,NA,FALSE,75,1,-200,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",93,4,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",94,4,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",95,4,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",96,4,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",97,4,1,NA,FALSE,75,1,-250,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",98,4,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",99,4,3,NA,FALSE,75,1,-25,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",100,4,2,NA,FALSE,75,1,-1150,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",101,5,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",102,5,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",103,5,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",104,5,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",105,5,1,NA,FALSE,75,1,-250,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",106,5,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",107,5,4,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",108,5,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",109,5,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",110,5,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",111,5,1,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",112,5,1,NA,FALSE,75,1,-250,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",113,5,4,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",114,5,3,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",115,5,3,NA,FALSE,75,1,-25,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",116,5,2,NA,FALSE,75,0,0,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",117,5,1,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",118,5,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",119,5,2,NA,FALSE,75,1,100,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200007",120,5,3,NA,FALSE,75,1,50,4.82099,1.59501,0.1949525,-0.4517635,0.1103455,0.07555825
"200438",1,0,4,1,TRUE,93,1,50,5.431905,1.47915,0.212005,0.5350575,0.195885,0.6540275
"200438",2,0,3,0,TRUE,93,0,0,5.431905,1.47915,0.212005,0.5350575,0.195885,0.6540275
