"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"decay",178,0.7593555,0.554891,"group",-0.2044645,-0.269260576897119
"boundary",179,1.643005,1.658975,"group",0.0159699999999998,0.00971999476568837
"tau",179,0.226928,0.191943,"group",-0.034985,-0.154167841782416
"beta",179,0.611421,0.5968145,"group",-0.0146065,-0.023889431341089
"drift_con",179,-2.14002,-0.5703595,"group",1.5696605,0.733479360005981
"gain",179,1.574095,1.684055,"group",0.10996,0.0698560125024219
"loss",179,4.64946,3.721825,"group",-0.927635,-0.199514567283082
"mag",179,0.210847,0.186582,"group",-0.024265,-0.115083449136103
"update",179,0.1304705,0.09550845,"group",-0.03496205,-0.267969004487604
"decay",179,0.589308,0.585256,"group",-0.00405199999999994,-0.00687586117955287
"boundary",180,1.187915,1.12537,"group",-0.0625450000000001,-0.0526510735195701
"tau",180,0.0816295,0.0932139,"group",0.0115844,0.141914381442983
"beta",180,0.559353,0.5806905,"group",0.0213375,0.0381467516934744
"drift_con",180,-0.663872,-0.2369855,"group",0.4268865,0.643025312108358
"gain",180,1.583475,1.96061,"group",0.377135,0.238169216438529
"loss",180,4.36142,4.26999,"group",-0.0914299999999999,-0.0209633559712204
"mag",180,0.195591,0.203178,"group",0.00758699999999998,0.0387901283801401
"update",180,0.1108305,0.1286895,"group",0.017859,0.161137953902581
"decay",180,0.456338,0.6420655,"group",0.1857275,0.406995472654041
"boundary",181,1.973615,1.871585,"group",-0.10203,-0.051697012841917
"tau",181,0.239405,0.277135,"group",0.03773,0.157599047638938
"beta",181,0.5290625,0.494029,"group",-0.0350335,-0.0662180744240992
"drift_con",181,0.509023,0.508011,"group",-0.00101200000000001,-0.00198812234417701
"gain",181,2.828845,2.88737,"group",0.0585249999999995,0.0206886556173984
"loss",181,2.19338,2.46805,"group",0.27467,0.125226818882273
"mag",181,0.169745,0.1646805,"group",-0.0050645,-0.0298359303661374
"update",181,0.0815882,0.08646855,"group",0.00488035000000001,0.0598168607715332
"decay",181,0.23866,0.1953215,"group",-0.0433385,-0.181590966228107
"boundary",182,1.719745,1.506945,"group",-0.2128,-0.123739275299536
"tau",182,0.1366685,0.1292905,"group",-0.00737800000000005,-0.0539846416694414
"beta",182,0.674046,0.654722,"group",-0.0193239999999999,-0.0286686665301773
"drift_con",182,-0.122116,0.241732,"group",0.363848,2.9795276622228
"gain",182,3.9992,3.40647,"group",-0.59273,-0.148212142428486
"loss",182,2.206245,2.06995,"group",-0.136295,-0.0617769105425735
"mag",182,0.185804,0.1560845,"group",-0.0297195,-0.159950808378722
"update",182,0.103867,0.08808105,"group",-0.01578595,-0.151982342803778
"decay",182,0.0846074,0.1151915,"group",0.0305841,0.361482565354803
"boundary",183,1.561025,1.642265,"group",0.0812400000000002,0.0520427283355489
"tau",183,0.313639,0.3139645,"group",0.000325499999999979,0.00103781736327427
"beta",183,0.5659485,0.60549,"group",0.0395415,0.0698676646373301
"drift_con",183,-1.11459,-1.05598,"group",0.0586100000000003,0.0525843583739315
"gain",183,2.12608,1.59291,"group",-0.53317,-0.25077607615894
"loss",183,3.572305,3.758415,"group",0.18611,0.052098015147083
"mag",183,0.20028,0.192407,"group",-0.00787300000000002,-0.0393099660475335
"update",183,0.109396,0.0938454,"group",-0.0155506,-0.142149621558375
"decay",183,0.368029,0.4906535,"group",0.1226245,0.33319249298289
"boundary",184,1.40934,1.39453,"group",-0.01481,-0.0105084649552273
"tau",184,0.2509265,0.260268,"group",0.0093415,0.0372280329100354
"beta",184,0.533366,0.5615495,"group",0.0281834999999999,0.0528408259994074
"drift_con",184,-0.156051,-0.102376,"group",0.053675,0.343958064991573
"gain",184,3.18593,3.523065,"group",0.337135,0.105819964657102
"loss",184,1.988955,1.77694,"group",-0.212015,-0.106596177389634
"mag",184,0.1946085,0.1830155,"group",-0.011593,-0.0595708820529423
"update",184,0.0845248,0.08358075,"group",-0.000944050000000002,-0.0111689113727569
"decay",184,0.11444,0.09981265,"group",-0.01462735,-0.12781675987417
"boundary",185,1.449085,1.522055,"group",0.07297,0.0503559142493366
"tau",185,0.126997,0.105469,"group",-0.021528,-0.16951581533422
"beta",185,0.6094435,0.598208,"group",-0.0112355,-0.0184356712312133
"drift_con",185,-0.558884,-0.958233,"group",-0.399349,-0.714547204786682
"gain",185,1.179075,1.01342,"group",-0.165655,-0.140495727583063
"loss",185,5.369,5.25536,"group",-0.11364,-0.0211659526913765
"mag",185,0.2098475,0.2156075,"group",0.00575999999999999,0.0274485042709586
"update",185,0.148662,0.1177505,"group",-0.0309115,-0.207931414887463
"decay",185,0.7361955,0.486042,"group",-0.2501535,-0.33979221551884
"boundary",186,1.218185,1.175735,"group",-0.0424500000000001,-0.0348469239072884
"tau",186,0.2552145,0.270223,"group",0.0150085,0.0588073953478348
