"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"update",190,0.4446335,0.359354,"group",-0.0852795000000001,-0.191797289228095
"decay",190,0.476512,0.3875895,"group",-0.0889225,-0.186611250083943
"boundary",191,1.98134,1.82663,"group",-0.15471,-0.0780835192344575
"tau",191,0.1633835,0.1489515,"group",-0.014432,-0.0883320531142986
"beta",191,0.6621245,0.6083295,"group",-0.053795,-0.0812460496477627
"drift_con",191,-0.01903805,0.02365715,"group",0.0426952,2.24262463855279
"gain",191,0.9850855,0.812256,"group",-0.1728295,-0.175446192234075
"loss",191,1.109405,1.038775,"group",-0.07063,-0.0636647572347339
"update",191,0.521052,0.3947615,"group",-0.1262905,-0.242376000859799
"decay",191,0.1285715,0.120719,"group",-0.00785250000000001,-0.0610749660694634
"boundary",192,1.493965,1.556065,"group",0.0621,0.0415672388576707
"tau",192,0.211464,0.200757,"group",-0.010707,-0.0506327318125071
"beta",192,0.6084855,0.6156195,"group",0.00713399999999997,0.0117241906339592
"drift_con",192,0.106632,0.914626,"group",0.807994,7.5774064070823
"gain",192,0.891639,0.8684025,"group",-0.0232365,-0.0260604347723686
"loss",192,0.967928,0.768748,"group",-0.19918,-0.20577976874313
"update",192,0.3894705,0.2665595,"group",-0.122911,-0.315584877416903
"decay",192,0.0966404,0.582188,"group",0.4855476,5.02427142271762
"boundary",193,2.0325,1.89212,"group",-0.14038,-0.0690676506765066
"tau",193,0.2664825,0.275067,"group",0.00858449999999999,0.032214122878613
"beta",193,0.6679985,0.647557,"group",-0.0204415,-0.0306011166192739
"drift_con",193,0.01405595,0.245585,"group",0.23152905,16.4719602730516
"gain",193,1.265875,1.205475,"group",-0.0604000000000002,-0.0477140317961886
"loss",193,0.5747705,0.5494435,"group",-0.025327,-0.0440645440223533
"update",193,0.4922715,0.4209305,"group",-0.071341,-0.144922060285838
"decay",193,0.133549,0.1403235,"group",0.00677449999999999,0.050726699563456
"boundary",194,1.439535,1.43517,"group",-0.00436500000000017,-0.00303222915733218
"tau",194,0.2111885,0.1990175,"group",-0.012171,-0.057630978959555
"beta",194,0.430298,0.4508895,"group",0.0205915,0.0478540453360229
"drift_con",194,0.0839455,0.357024,"group",0.2730785,3.25304513047156
"gain",194,1.049125,1.045615,"group",-0.00351000000000012,-0.00334564518050768
"loss",194,1.19715,0.6970145,"group",-0.5001355,-0.417771791337761
