"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"boundary",149,1.52035,1.43321,"group",-0.0871400000000002,-0.0573157496629067
"tau",149,0.0659812,0.07207015,"group",0.00608895000000001,0.0922831048844218
"beta",149,0.5096235,0.4734265,"group",-0.036197,-0.0710269444011119
"drift_con",149,-1.32562,-1.0604,"group",0.26522,0.200072418943589
"gain",149,0.846903,0.6615595,"group",-0.1853435,-0.218848557627025
"loss",149,4.78117,2.85729,"group",-1.92388,-0.402386863466474
"mag",149,0.170162,0.136795,"group",-0.033367,-0.196089608725803
"retend",149,0.1615585,0.4161755,"group",0.254617,1.57600497652553
"boundary",150,1.48477,1.538155,"group",0.053385,0.0359550637472471
"tau",150,0.1972965,0.177919,"group",-0.0193775,-0.0982151229241268
"beta",150,0.6018635,0.5623725,"group",-0.0394910000000001,-0.0656145454907966
"drift_con",150,-0.4623125,-0.4762315,"group",-0.013919,-0.0301073408138435
"gain",150,1.12524,0.7215765,"group",-0.4036635,-0.35873546976645
"loss",150,0.836986,0.979342,"group",0.142356,0.170081697901757
"mag",150,0.137977,0.128463,"group",-0.00951400000000002,-0.0689535212390472
"retend",150,0.51468,0.718813,"group",0.204133,0.396621201523276
"boundary",151,1.515255,1.4913,"group",-0.0239550000000002,-0.0158092202302584
"tau",151,0.0851752,0.09027845,"group",0.00510324999999999,0.0599147404408794
"beta",151,0.6027765,0.6005185,"group",-0.00225800000000009,-0.00374599872423708
"drift_con",151,-0.318344,-0.619039,"group",-0.300695,-0.944559972859548
"gain",151,0.54367,0.5919595,"group",0.0482895,0.0888213438298968
"loss",151,0.810856,2.38479,"group",1.573934,1.94107708397052
"mag",151,0.116576,0.1278285,"group",0.0112525,0.0965250137249521
"retend",151,0.538702,0.284181,"group",-0.254521,-0.472470865153647
"boundary",152,1.66032,1.588375,"group",-0.0719449999999999,-0.043332008287559
"tau",152,0.2864985,0.274758,"group",-0.0117405,-0.0409792721427862
"beta",152,0.613325,0.5651425,"group",-0.0481824999999999,-0.0785594912974359
"drift_con",152,0.0536025,0.1319775,"group",0.078375,1.46215195186792
"gain",152,0.5784535,0.660281,"group",0.0818274999999999,0.141459080116206
"loss",152,0.662795,0.980946,"group",0.318151,0.480014182364079
"mag",152,0.119784,0.1155135,"group",-0.00427050000000001,-0.0356516730114206
"retend",152,0.7106825,0.7519605,"group",0.041278,0.0580821956358853
"boundary",153,1.579565,1.67495,"group",0.0953849999999998,0.0603868786659617
"tau",153,0.317229,0.26168,"group",-0.055549,-0.17510694167305
"beta",153,0.5587835,0.5329265,"group",-0.0258569999999999,-0.0462737357133844
"drift_con",153,-1.928065,-1.15078,"group",0.777285,0.403142528908517
"gain",153,1.168365,0.588413,"group",-0.579952,-0.496379128097812
"loss",153,4.600175,1.237485,"group",-3.36269,-0.730991755748423
"mag",153,0.189614,0.121359,"group",-0.068255,-0.359968145812018
"retend",153,0.161525,0.3738895,"group",0.2123645,1.31474694319765
"boundary",154,1.291965,1.152545,"group",-0.13942,-0.107913140061844
"tau",154,0.0616378,0.07316885,"group",0.01153105,0.187077572528546
"beta",154,0.436851,0.491425,"group",0.054574,0.124925890063202
"drift_con",154,-0.07999,-0.08084415,"group",-0.000854149999999998,-0.010678209776222
"gain",154,0.7843,0.8426155,"group",0.0583155,0.0743535636873645
"loss",154,0.510812,0.7101755,"group",0.1993635,0.390287424727688
"mag",154,0.110827,0.1228025,"group",0.0119755,0.108055798677218
"retend",154,0.943937,0.942017,"group",-0.00192000000000003,-0.00203403405100132
"boundary",155,1.13609,1.14836,"group",0.01227,0.0108002006883258
"tau",155,0.1451845,0.13449,"group",-0.0106945,-0.073661444575695
"beta",155,0.5804445,0.5785995,"group",-0.0018450000000001,-0.00317859847065498
