"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"retend",16,0.2746725,0.4413295,"group",0.166657,0.606748036297773
"con",17,-2.711325,-1.522265,"group",1.18906,0.438553105953731
"gain",17,3.328445,0.40714,"group",-2.921305,-0.877678615689909
"loss",17,4.599675,2.09183,"group",-2.507845,-0.545222216787056
"mag",17,0.3178855,0.116241,"group",-0.2016445,-0.634330600168929
"retend",17,0.225834,0.455921,"group",0.230087,1.01883241673087
"con",18,-0.2637385,0.1359125,"group",0.399651,1.51533052625991
"gain",18,1.975565,1.06481,"group",-0.910755,-0.461009888310433
"loss",18,0.634314,0.6738525,"group",0.0395384999999999,0.0623326932717864
"mag",18,0.1156255,0.1006475,"group",-0.014978,-0.129538899291246
"retend",18,0.796694,0.8353555,"group",0.0386615,0.048527414540589
"con",19,-2.871965,-0.9765665,"group",1.8953985,0.659965737744018
"gain",19,4.810005,0.510817,"group",-4.299188,-0.893801149894854
"loss",19,2.926525,4.286675,"group",1.36015,0.464766232989638
"mag",19,0.2692245,0.1387865,"group",-0.130438,-0.484495281818705
"retend",19,0.365935,0.5142615,"group",0.1483265,0.405335647041141
"con",20,-0.8700755,0.237236,"group",1.1073115,1.2726613954766
"gain",20,4.553435,1.479005,"group",-3.07443,-0.675189170373575
"loss",20,0.9893875,0.4353905,"group",-0.553997,-0.559939356420007
"mag",20,0.171303,0.1039585,"group",-0.0673445,-0.393130885039958
"retend",20,0.7657065,0.6704375,"group",-0.095269,-0.12441973523798
"con",21,-0.00189133,0.2625285,"group",0.26441983,139.806289753771
"gain",21,1.029865,0.840074,"group",-0.189791,-0.184287260951678
"loss",21,0.337183,0.354885,"group",0.017702,0.0524996811820287
"mag",21,0.102647,0.0908314,"group",-0.0118156,-0.11510906309975
"retend",21,0.924775,0.92102,"group",-0.00375500000000006,-0.00406044713578986
"con",22,-2.921835,-1.108585,"group",1.81325,0.620586035830223
"gain",22,0.8663845,0.4603265,"group",-0.406058,-0.468681053273691
"loss",22,4.92079,2.126055,"group",-2.794735,-0.56794437478535
"mag",22,0.1938985,0.1163415,"group",-0.077557,-0.399987622390065
"retend",22,0.438245,0.5155825,"group",0.0773375000000001,0.176470923798332
"con",23,-0.6844915,-0.156308,"group",0.5281835,0.771643621578939
"gain",23,4.927065,0.799758,"group",-4.127307,-0.837680647606638
"loss",23,2.06435,1.608115,"group",-0.456235,-0.22100661225083
"mag",23,0.222898,0.1078945,"group",-0.1150035,-0.515946755915262
"retend",23,0.6373965,0.6823015,"group",0.0449050000000001,0.0704506535570874
"con",24,-0.8282895,-0.2808335,"group",0.547456,0.660947651757025
"gain",24,0.4723495,0.630403,"group",0.1580535,0.334611341813636
"loss",24,5.30634,1.73342,"group",-3.57292,-0.673330393453868
"mag",24,0.182381,0.1129905,"group",-0.0693905,-0.380470005099215
"retend",24,0.324625,0.2976985,"group",-0.0269265,-0.0829464767038892
"con",25,-0.7798225,-0.0677046,"group",0.7121179,0.913179473534041
"gain",25,3.683815,1.08383,"group",-2.599985,-0.705785985452581
"loss",25,0.807091,0.3877045,"group",-0.4193865,-0.519627278708349
"mag",25,0.1801255,0.1064455,"group",-0.07368,-0.409048135883037
"retend",25,0.8915085,0.9000155,"group",0.00850699999999993,0.00954225338288971
"con",26,-2.507165,-0.679605,"group",1.82756,0.728934872654971
"gain",26,1.036705,0.537788,"group",-0.498917,-0.481252622491451
"loss",26,4.661745,1.694445,"group",-2.9673,-0.636521302645254
"mag",26,0.187784,0.1123455,"group",-0.0754385,-0.401730179355004
"retend",26,0.17665,0.3382305,"group",0.1615805,0.914692895556184
"con",27,-0.0959362,-0.15406,"group",-0.0581238,-0.60585889372312
"gain",27,1.142845,0.9439815,"group",-0.1988635,-0.174007411328745
"loss",27,0.69673,0.8795405,"group",0.1828105,0.262383563216741
"mag",27,0.122835,0.107324,"group",-0.015511,-0.126275084462897
"retend",27,0.765028,0.669313,"group",-0.095715,-0.125113067756997
"con",28,-0.702316,-0.313973,"group",0.388343,0.552946252114433
"gain",28,1.652535,1.011655,"group",-0.64088,-0.387816294359877
"loss",28,0.570151,0.9590085,"group",0.3888575,0.682025463429863
"mag",28,0.1130545,0.0867052,"group",-0.0263493,-0.233067237482807
"retend",28,0.919545,0.8821025,"group",-0.0374425,-0.0407185075227423
"con",29,-1.019475,-0.496977,"group",0.522498,0.51251673655558
"gain",29,1.140405,0.498686,"group",-0.641719,-0.56271149284684
"loss",29,3.954545,4.958175,"group",1.00363,0.253791523424313
"mag",29,0.1436605,0.166728,"group",0.0230675,0.160569537207513
"retend",29,0.517528,0.2923425,"group",-0.2251855,-0.435117520211467
"con",30,-0.4207935,0.0261144,"group",0.4469079,1.062059893986
"gain",30,2.682445,0.9508205,"group",-1.7316245,-0.645539610318199
"loss",30,1.03926,1.08331,"group",0.0440499999999999,0.0423859284490887
"mag",30,0.136737,0.110808,"group",-0.025929,-0.189626801816626
"retend",30,0.6423245,0.528268,"group",-0.1140565,-0.177568347463004
"con",31,-0.7851775,-0.7189485,"group",0.0662290000000001,0.0843490803034984
"gain",31,0.403859,0.583242,"group",0.179383,0.44417234727962
"loss",31,5.0629,2.01973,"group",-3.04317,-0.601072507851231
"mag",31,0.153147,0.112156,"group",-0.040991,-0.267657871195649
"retend",31,0.4624345,0.617259,"group",0.1548245,0.334803091032352
"con",32,-0.599956,-0.5568165,"group",0.0431394999999999,0.0719044396589081
"gain",32,0.523306,0.561761,"group",0.0384549999999999,0.0734847297756951
"loss",32,1.279015,4.182815,"group",2.9038,2.27034084823086
"mag",32,0.1216415,0.1571405,"group",0.035499,0.291832968189311
"retend",32,0.530157,0.2962215,"group",-0.2339355,-0.441257023862742
"con",33,0.783341,1.258615,"group",0.475274,0.606726827779983
"gain",33,6.99256,0.6628905,"group",-6.3296695,-0.905200598922283
"loss",33,0.9368375,0.3188095,"group",-0.618028,-0.65969605187666
"mag",33,0.6459965,0.09163515,"group",-0.55436135,-0.858149154058884
"retend",33,0.947093,0.9700535,"group",0.0229605000000001,0.0242431313503532
"con",34,-3.015375,-1.17697,"group",1.838405,0.609677071674336
