"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"boundary",169,1.55658,1.54251,"group",-0.01407,-0.00903904714181091
"tau",169,0.1906825,0.204171,"group",0.0134885,0.0707380068962806
"beta",169,0.555616,0.652002,"group",0.096386,0.173475925819271
"drift_con",169,-0.3782175,-0.07260285,"group",0.30561465,0.808039421761288
"gain",169,0.1999535,0.197535,"group",-0.00241849999999999,-0.0120953121600772
"loss",169,0.984286,2.018145,"group",1.033859,1.05036442659959
"update",169,0.307949,0.197423,"group",-0.110526,-0.358910079266372
"decay",169,0.1015,0.4015685,"group",0.3000685,2.95633990147783
"boundary",170,1.50603,1.524505,"group",0.018475,0.0122673519119805
"tau",170,0.2399695,0.2253105,"group",-0.014659,-0.0610869297973284
"beta",170,0.4987135,0.4615965,"group",-0.0371170000000001,-0.074425496803275
"drift_con",170,-0.6543975,-0.6479875,"group",0.00641000000000003,0.00979526969464282
"gain",170,0.2406185,0.230231,"group",-0.0103875,-0.0431699973194082
"loss",170,4.71775,3.49115,"group",-1.2266,-0.259996820518255
"update",170,0.1610545,0.1843805,"group",0.023326,0.144832960271213
"decay",170,0.65535,0.419492,"group",-0.235858,-0.359896238651102
"boundary",171,1.254415,1.20966,"group",-0.0447550000000001,-0.0356779853557237
"tau",171,0.08617005,0.08163775,"group",-0.00453229999999999,-0.0525971610785881
"beta",171,0.701348,0.6715905,"group",-0.0297575000000001,-0.0424290081386132
"drift_con",171,-0.501451,-0.208172,"group",0.293279,0.584860734149498
"gain",171,0.302816,0.2334655,"group",-0.0693505,-0.22901861196238
"loss",171,5.393555,5.103735,"group",-0.289819999999999,-0.0537345034953753
"update",171,0.245097,0.1688495,"group",-0.0762475,-0.311091119026345
"decay",171,0.7641235,0.6011305,"group",-0.162993,-0.213307142104647
"boundary",172,1.518375,1.593245,"group",0.07487,0.0493092944760023
"tau",172,3.77369,3.5609,"group",-0.21279,-0.0563877796003381
"beta",172,0.313913,0.495696,"group",0.181783,0.579087199319557
"drift_con",172,-0.003745615,0.9110585,"group",0.914804115,244.23335420218
"gain",172,1.002285,0.166077,"group",-0.836208,-0.83430162079648
"loss",172,5.02752,5.32381,"group",0.29629,0.0589336293043091
"update",172,0.497819,0.1052475,"group",-0.3925715,-0.788582798165598
"decay",172,0.5007875,0.0481278,"group",-0.4526597,-0.90389576417143
"boundary",173,1.78311,1.76277,"group",-0.02034,-0.0114070360213335
"tau",173,0.109657,0.0982054,"group",-0.0114516,-0.104431089670518
"beta",173,0.585959,0.570102,"group",-0.015857,-0.0270616203522772
"drift_con",173,0.152609,0.1217805,"group",-0.0308285,-0.202009711091744
"gain",173,0.2394615,0.194818,"group",-0.0446435,-0.186432892135061
"loss",173,5.39771,4.472165,"group",-0.925545,-0.171469938177486
"update",173,0.140164,0.1265645,"group",-0.0135995,-0.0970256271225137
"decay",173,0.737888,0.454214,"group",-0.283674,-0.384440457088339
"boundary",174,1.470785,1.472895,"group",0.00211000000000006,0.00143460804944302
"tau",174,0.1348675,0.108424,"group",-0.0264435,-0.196070217064897
"beta",174,0.558223,0.5127625,"group",-0.0454605,-0.0814378841430755
"drift_con",174,-0.4973095,-0.115547,"group",0.3817625,0.767655755620997
"gain",174,0.2902865,0.200411,"group",-0.0898755,-0.309609644265235
"loss",174,0.8602765,0.895523,"group",0.0352465000000001,0.0409711296309966
"update",174,0.356836,0.2707045,"group",-0.0861315,-0.241375589906848
"decay",174,0.1104835,0.1038955,"group",-0.00658800000000001,-0.0596288133522201
"boundary",175,1.15335,1.09362,"group",-0.0597300000000001,-0.051788268955651
"tau",175,0.100489,0.1164095,"group",0.0159205,0.158430275950602
"beta",175,0.613002,0.6080555,"group",-0.00494649999999996,-0.00806930483097929
"drift_con",175,-0.2981265,-0.7982145,"group",-0.500088,-1.67743558522976
"gain",175,0.2064255,0.21127,"group",0.00484450000000003,0.0234685152754869
"loss",175,3.632995,3.645015,"group",0.0120199999999997,0.00330856497187574
"update",175,0.122251,0.1458215,"group",0.0235705,0.192804148841318
"decay",175,0.642561,0.5474965,"group",-0.0950644999999999,-0.147946265023865
"boundary",176,1.736125,1.64523,"group",-0.0908949999999999,-0.0523551011591907
"tau",176,0.1772025,0.189384,"group",0.0121815,0.0687433868032337
"beta",176,0.541933,0.5437865,"group",0.00185349999999995,0.00342016448527761
"drift_con",176,-0.0925048,0.2145065,"group",0.3070113,3.31886885869706
"gain",176,0.2678565,0.196881,"group",-0.0709755,-0.264975835942006
"loss",176,0.8553515,0.7552295,"group",-0.100122,-0.117053632337115
"update",176,0.352262,0.3116365,"group",-0.0406255,-0.11532751190875
"decay",176,0.112417,0.103957,"group",-0.00846000000000001,-0.0752555218516773
"boundary",177,1.62707,1.520675,"group",-0.106395,-0.0653905486549442
"tau",177,0.0651506,0.0653042,"group",0.000153600000000004,0.00235761451160855
"beta",177,0.611895,0.524441,"group",-0.087454,-0.142923213950106
"drift_con",177,-0.05763755,-0.727935,"group",-0.67029745,-11.6295271051597
"gain",177,0.1995895,0.2103655,"group",0.010776,0.0539908161501481
"loss",177,2.20015,2.994325,"group",0.794175,0.360964025180101
"update",177,0.1080375,0.1406955,"group",0.032658,0.302283929191253
"decay",177,0.560195,0.548255,"group",-0.01194,-0.0213140067297994
"boundary",178,1.64546,1.62556,"group",-0.0199,-0.0120938825617153
"tau",178,0.2270285,0.22855,"group",0.00152149999999998,0.00670180175616709
"beta",178,0.612396,0.636112,"group",0.0237160000000001,0.0387265756144718
"drift_con",178,-1.01473,-0.7663825,"group",0.2483475,0.244742443802785
"gain",178,0.21015,0.2184455,"group",0.00829550000000001,0.0394741851058768
"loss",178,3.36096,4.732695,"group",1.371735,0.408137853470437
"update",178,0.1451225,0.134491,"group",-0.0106315,-0.0732587986011817
"decay",178,0.5313695,0.6118405,"group",0.080471,0.151440758267081
"boundary",179,1.653185,1.547445,"group",-0.10574,-0.0639613836322008
"tau",179,0.249693,0.2450695,"group",-0.0046235,-0.0185167385549455
"beta",179,0.5945635,0.5643275,"group",-0.030236,-0.0508541139844609
"drift_con",179,0.2229705,0.207383,"group",-0.0155875,-0.0699083511047427
"gain",179,0.185427,0.1650915,"group",-0.0203355,-0.109668494879387
"loss",179,0.5103675,0.6702385,"group",0.159871,0.313246827041298
"update",179,0.1795945,0.2404495,"group",0.060855,0.338846679603217
"decay",179,0.05277005,0.0645572,"group",0.01178715,0.223368179488176
"boundary",180,1.18707,1.27597,"group",0.0889,0.0748902760578567
"tau",180,0.0818977,0.0764227,"group",-0.00547499999999999,-0.0668516942478237
"beta",180,0.562451,0.492458,"group",-0.069993,-0.124442840354093
"drift_con",180,-0.6191165,-0.5138595,"group",0.105257,0.170011621399204
"gain",180,0.2126815,0.2136935,"group",0.00101199999999996,0.00475828880274005
"loss",180,4.16837,3.95944,"group",-0.208930000000001,-0.0501227098362191
"update",180,0.1524185,0.144013,"group",-0.00840550000000001,-0.0551475050600813
"decay",180,0.5255935,0.467503,"group",-0.0580905,-0.11052362709965
"boundary",181,1.59818,1.55968,"group",-0.0385,-0.0240899022638251
"tau",181,0.261527,0.2827195,"group",0.0211925000000001,0.081033698241482
"beta",181,0.6096225,0.6132475,"group",0.00362499999999999,0.00594630283495112
"drift_con",181,-1.123405,-0.876632,"group",0.246773,0.219665214237074
"gain",181,0.2440575,0.23139,"group",-0.0126675,-0.0519037521895456
"loss",181,3.98405,5.23269,"group",1.24864,0.313409721263538
"update",181,0.21249,0.146883,"group",-0.065607,-0.308753353098969
"decay",181,0.6719795,0.4135125,"group",-0.258467,-0.384635245569247
"boundary",182,1.9747,1.95056,"group",-0.0241399999999998,-0.0122246417177292
"tau",182,0.2396075,0.2957475,"group",0.05614,0.234299844537421
"beta",182,0.5336185,0.646364,"group",0.1127455,0.211284841136505
"drift_con",182,0.5786055,0.6203155,"group",0.04171,0.0720871128947098
"gain",182,0.1948155,0.171024,"group",-0.0237915,-0.122123239680621
"loss",182,0.858755,1.838355,"group",0.9796,1.14072116028436
"update",182,0.1734065,0.151116,"group",-0.0222905,-0.128544777733245
"decay",182,0.219017,0.2804055,"group",0.0613885,0.280291027637124
"boundary",183,1.72941,1.69769,"group",-0.0317199999999997,-0.0183415153144713
"tau",183,0.281729,0.2659775,"group",-0.0157515,-0.0559101122000221
"beta",183,0.4978965,0.500644,"group",0.00274750000000001,0.00551821513105638
"drift_con",183,-0.003018495,0.34609,"group",0.349108495,115.65647615782
"gain",183,0.184015,0.1662195,"group",-0.0177955,-0.09670679020732
"loss",183,1.104515,1.02906,"group",-0.0754550000000003,-0.0683150523080268
"update",183,0.460722,0.1989105,"group",-0.2618115,-0.56826350814591
