"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"10",48,3,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",49,3,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",50,3,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",51,3,NA,FALSE,83,3,0.106974150170572,0.0725356983020902,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",52,3,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",53,3,NA,FALSE,83,1,0.25,0.618219299940392,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",54,3,NA,FALSE,83,2,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",55,3,NA,FALSE,83,4,0.142971391440369,0.608776379283518,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",56,3,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",57,3,NA,FALSE,83,1,0.25,0.858146205812227,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",58,3,NA,FALSE,83,4,0.11448864802951,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",59,3,NA,FALSE,83,1,0.25,0.404772674036212,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",60,3,NA,FALSE,83,1,0.25,0.80007128524594,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",61,4,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",62,4,NA,FALSE,83,2,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",63,4,NA,FALSE,83,1,0.25,0.379871087416541,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",64,4,NA,FALSE,83,1,0.25,0.613518545916304,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",65,4,NA,FALSE,83,1,0.25,0.43698024621699,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",66,4,NA,FALSE,83,2,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",67,4,NA,FALSE,83,1,0.25,0.438242167246062,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",68,4,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",69,4,NA,FALSE,83,1,0.25,0.654148335172795,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",70,4,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",71,4,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",72,4,NA,FALSE,83,4,0.118018883711193,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",73,4,NA,FALSE,83,1,0.25,0.413457604101859,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",74,4,NA,FALSE,83,2,0.25,3.16573258594144,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",75,4,NA,FALSE,83,3,0.11778142581461,0.193082961323671,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",76,4,NA,FALSE,83,3,0.107683376548812,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",77,4,NA,FALSE,83,3,0.148978714540135,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",78,4,NA,FALSE,83,4,0.13910796395503,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",79,4,NA,FALSE,83,1,0.25,0.706327199959196,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",80,4,NA,FALSE,83,2,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",81,5,NA,FALSE,83,1,0.25,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",82,5,NA,FALSE,83,4,0.11077519133687,0,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
"10",83,5,NA,FALSE,83,1,0.25,0.703980530961417,0.6294535,0.174068,0.3534065,0.203527,-0.00277321,1.49128,0.274682,0.4933845
