"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"0006",24,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",25,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",26,2,NA,FALSE,58,4,0.141380817594472,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",27,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",28,2,NA,FALSE,58,1,0.25,0.758859664679039,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",29,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",30,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",31,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",32,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",33,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",34,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",35,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",36,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",37,2,NA,FALSE,58,3,0.118398315180093,0.0518504210049286,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",38,2,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",39,2,NA,FALSE,58,2,0.25,3.01996717910515,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",40,2,NA,FALSE,58,4,0.100485036033206,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",41,3,NA,FALSE,58,1,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",42,3,NA,FALSE,58,1,0.25,0.748429072415456,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",43,3,NA,FALSE,58,2,0.25,3.20430743927136,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",44,3,NA,FALSE,58,1,0.25,0.75829549189657,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",45,3,NA,FALSE,58,3,0.105114954558667,0.0558280845521949,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",46,3,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",47,3,NA,FALSE,58,2,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",48,3,NA,FALSE,58,3,0.118043664318975,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",49,3,NA,FALSE,58,3,0.10772687488934,0.0694788370747119,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",50,3,NA,FALSE,58,3,0.136696788389236,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",51,3,NA,FALSE,58,3,0.118429444578942,0.110266022523865,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",52,3,NA,FALSE,58,4,0.104035039246082,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",53,3,NA,FALSE,58,4,0.127827751997393,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",54,3,NA,FALSE,58,1,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",55,3,NA,FALSE,58,1,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",56,3,NA,FALSE,58,1,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",57,3,NA,FALSE,58,1,0.25,0,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
"0006",58,3,NA,FALSE,58,1,0.25,0.409193032851908,0.964061,0.153343,2.62311,0.4685705,0.882966,0.1026685,0.383532,0.3413335,0.471419
