"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"0002",56,3,NA,FALSE,63,3,0.107994731143117,0.0642735081259161,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",57,3,NA,FALSE,63,3,0.134366190934088,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",58,3,NA,FALSE,63,3,0.147388717671856,0.0798913204460405,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",59,3,NA,FALSE,63,3,0.144380906235892,0.117976560816169,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",60,3,NA,FALSE,63,3,0.107815424422733,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",61,4,NA,FALSE,63,3,0.123616008274257,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",62,4,NA,FALSE,63,3,0.1472835619119,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",63,4,NA,FALSE,63,3,0.102122421609238,0.0621520283166319,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",64,4,NA,FALSE,63,3,0.123031212144997,0.157446130574681,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",65,4,NA,FALSE,63,3,0.113434675941244,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",66,4,NA,FALSE,63,3,0.117293485312257,0.0811731213820167,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",67,4,NA,FALSE,63,3,0.141587063914631,0.0929198377416469,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",68,4,NA,FALSE,63,3,0.11416266503511,0.123873814020772,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",69,4,NA,FALSE,63,3,0.128499447391368,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",70,4,NA,FALSE,63,3,0.118031167529989,0.18102326868102,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",71,4,NA,FALSE,63,3,0.148565129004419,0.169067974144127,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",72,4,NA,FALSE,63,3,0.145778240880463,0.142621574236546,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",73,4,NA,FALSE,63,3,0.129069880698808,0.0736898346454836,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",74,4,NA,FALSE,63,3,0.105211368156597,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",75,4,NA,FALSE,63,3,0.110817302856594,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",76,4,NA,FALSE,63,3,0.135189641709439,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",77,4,NA,FALSE,63,3,0.124742777878419,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",78,4,NA,FALSE,63,3,0.139168802299537,0.177791114617139,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",79,4,NA,FALSE,63,3,0.142258088407107,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",80,4,NA,FALSE,63,3,0.114291837171186,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",81,5,NA,FALSE,63,3,0.110965629830025,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",82,5,NA,FALSE,63,3,0.144660395768005,0.117315575422253,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",83,5,NA,FALSE,63,3,0.110712545446586,0.198560578632168,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",84,5,NA,FALSE,63,3,0.136940688709728,0.187676357419696,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",85,5,NA,FALSE,63,3,0.109052079601679,0.0911605958128348,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",86,5,NA,FALSE,63,3,0.106130848580506,0.195243279414717,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",87,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",88,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",89,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",90,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",91,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",92,5,NA,FALSE,63,2,0.25,3.23683809774229,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",93,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",94,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",95,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",96,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",97,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",98,5,NA,FALSE,63,2,0.25,3.0093706586631,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",99,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0002",100,5,NA,FALSE,63,2,0.25,0,1.18367,0.4495345,2.571665,0.2998625,1.5348,0.159253,0.201551,0.1629175
"0007",1,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",2,1,NA,FALSE,14,3,0.129968470730819,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",3,1,NA,FALSE,14,3,0.125978505320381,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",4,1,NA,FALSE,14,1,0.25,0.405824991734698,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",5,1,NA,FALSE,14,1,0.25,0.487794197048061,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",6,1,NA,FALSE,14,1,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",7,1,NA,FALSE,14,4,0.132650989177637,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",8,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",9,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",10,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",11,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",12,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",13,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",14,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",15,1,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",16,1,NA,FALSE,14,3,0.122463824111037,0.0817023272276856,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",17,1,NA,FALSE,14,3,0.118819682754111,0.198868584097363,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",18,1,NA,FALSE,14,2,0.25,3.16602554696146,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",19,1,NA,FALSE,14,3,0.105485108832363,0.19604191724211,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",20,1,NA,FALSE,14,3,0.136778902111109,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",21,2,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",22,2,NA,FALSE,14,3,0.111358307825867,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",23,2,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",24,2,NA,FALSE,14,4,0.133407291222829,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",25,2,NA,FALSE,14,4,0.140740868740249,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",26,2,NA,FALSE,14,3,0.110564180614892,0.198416574043222,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",27,2,NA,FALSE,14,3,0.136102452897467,0.144397772685625,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",28,2,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",29,2,NA,FALSE,14,3,0.123197009635624,0.150926500209607,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",30,2,NA,FALSE,14,3,0.136518919654191,0.0547482746653259,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",31,2,NA,FALSE,14,3,0.148773604060989,0.123045626806561,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",32,2,NA,FALSE,14,3,0.106853040051647,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",33,2,NA,FALSE,14,3,0.114778630505316,0.0654553666710853,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",34,2,NA,FALSE,14,3,0.13160984631395,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",35,2,NA,FALSE,14,3,0.137986588582862,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",36,2,NA,FALSE,14,3,0.108871300274041,0.155913322337437,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",37,2,NA,FALSE,14,3,0.123293511336669,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",38,2,NA,FALSE,14,3,0.146796467830427,0.0997938742861152,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",39,2,NA,FALSE,14,3,0.110079917230178,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",40,2,NA,FALSE,14,3,0.108304363524076,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",41,3,NA,FALSE,14,3,0.118834908423014,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",42,3,NA,FALSE,14,3,0.121597617864609,0.095654504513368,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",43,3,NA,FALSE,14,3,0.137992952973582,0.063114916800987,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",44,3,NA,FALSE,14,3,0.109312713996042,0.161273117538076,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",45,3,NA,FALSE,14,3,0.127833593031391,0.165174340014346,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
