"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"10",35,2,NA,FALSE,129,1,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",36,2,NA,FALSE,129,4,0.13334606338758,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",37,2,NA,FALSE,129,4,0.130472585745156,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",38,2,NA,FALSE,129,2,0.25,3.04594658309361,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",39,2,NA,FALSE,129,3,0.149181110609788,0.0860133301932365,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",40,2,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",41,3,NA,FALSE,129,3,0.135713981464505,0.0616238705231808,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",42,3,NA,FALSE,129,4,0.136140844225883,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",43,3,NA,FALSE,129,1,0.25,0.460076037957333,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",44,3,NA,FALSE,129,3,0.136781855637673,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",45,3,NA,FALSE,129,4,0.124706485343631,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",46,3,NA,FALSE,129,4,0.136616550467443,0.638585093826987,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",47,3,NA,FALSE,129,4,0.122092005133163,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",48,3,NA,FALSE,129,3,0.142062724765856,0.165856783813797,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",49,3,NA,FALSE,129,1,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",50,3,NA,FALSE,129,3,0.124983208195772,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",51,3,NA,FALSE,129,4,0.120820287766401,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",52,3,NA,FALSE,129,4,0.121666576049756,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",53,3,NA,FALSE,129,1,0.25,0.700200405833311,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",54,3,NA,FALSE,129,4,0.101441696251277,0.60499082126189,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
