"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"0001",87,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",88,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",89,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",90,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",91,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",92,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",93,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",94,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",95,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",96,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",97,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",98,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",99,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",100,5,NA,FALSE,75,2,0.25,3.04523217474343,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0003",1,1,NA,FALSE,38,4,0.11174766003387,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
