"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","drift_A","drift_B","drift_C","drift_D"
"0005",74,4,NA,FALSE,43,2,0.25,0,1.45230785782856,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",75,4,NA,FALSE,43,2,0.25,0,0.336958476946113,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",76,4,NA,FALSE,43,3,0.12620362645248,0.101829857251141,0.300905383391349,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",77,4,NA,FALSE,43,4,0.117590163974091,0,0.518639633471727,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",78,4,NA,FALSE,43,2,0.25,0,2.12566955758173,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",79,4,NA,FALSE,43,1,0.25,0,2.14322286996456,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",80,4,NA,FALSE,43,4,0.122914764087182,0,0.792790905524115,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",81,5,NA,FALSE,43,2,0.25,0,0.206319571469891,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",82,5,NA,FALSE,43,1,0.25,0,0.353914036634619,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",83,5,NA,FALSE,43,4,0.138871405436657,0,0.444361458522686,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",84,5,NA,FALSE,43,4,0.121705352829304,0,0.644620554216059,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",85,5,NA,FALSE,43,3,0.148845527356025,0.126732522761449,0.482817004610642,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",86,5,NA,FALSE,43,2,0.25,0,0.759474136066974,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",87,5,NA,FALSE,43,4,0.130816663790029,0,0.276626176586478,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",88,5,NA,FALSE,43,2,0.25,0,0.668630145192058,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",89,5,NA,FALSE,43,2,0.25,3.09815966326278,1.10869553392057,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",90,5,NA,FALSE,43,3,0.135762637341395,0,0.571761589922864,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",91,5,NA,FALSE,43,1,0.25,0,0.247583643983099,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",92,5,NA,FALSE,43,2,0.25,3.04971862974344,0.731612212040219,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",93,5,NA,FALSE,43,2,0.25,0,0.982545185482602,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",94,5,NA,FALSE,43,3,0.12932254957268,0.111552697815932,0.485579664420996,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",95,5,NA,FALSE,43,4,0.137646968814079,0.640916453488171,0.951465985489918,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",96,5,NA,FALSE,43,1,0.25,0.770369171409402,0.242433298201473,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",97,5,NA,FALSE,43,4,0.140229834546335,0,0.316520658793581,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",98,5,NA,FALSE,43,4,0.131397652754094,0,0.891621567275819,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",99,5,NA,FALSE,43,3,0.10987109496491,0.108376463723835,0.653242302901075,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0005",100,5,NA,FALSE,43,4,0.146279633638915,0,0.391131800528993,1.46067,0.929235,0.05878155,0.0516424,0.2115985,0.608963,0.106914,0.1038695
"0006",1,1,NA,FALSE,39,2,0.25,0,0.779530268342554,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",2,1,NA,FALSE,39,4,0.101574263488874,0,1.48324042514083,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",3,1,NA,FALSE,39,2,0.25,0,0.425035986107193,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",4,1,NA,FALSE,39,3,0.132126884488389,0,1.04032394859799,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",5,1,NA,FALSE,39,2,0.25,0,0.597741573676609,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",6,1,NA,FALSE,39,1,0.25,0.786614902887959,1.03894796727499,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",7,1,NA,FALSE,39,4,0.140659673279151,0,0.971759044794131,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",8,1,NA,FALSE,39,2,0.25,0,0.763454410196985,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",9,1,NA,FALSE,39,4,0.12781681161141,0,1.08123930318881,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",10,1,NA,FALSE,39,3,0.113182383426465,0,0.747354826508457,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",11,1,NA,FALSE,39,2,0.25,0,0.59154860610059,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",12,1,NA,FALSE,39,2,0.25,0,1.68979808555379,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",13,1,NA,FALSE,39,1,0.25,0,0.978356303380234,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",14,1,NA,FALSE,39,3,0.123803758039139,0,0.93655663927228,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",15,1,NA,FALSE,39,4,0.132353579008486,0,1.21121662897879,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",16,1,NA,FALSE,39,3,0.134351234417409,0,0.678660076907829,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",17,1,NA,FALSE,39,1,0.25,0,0.461178035267566,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",18,1,NA,FALSE,39,3,0.110432638484053,0,0.438550343184571,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",19,1,NA,FALSE,39,3,0.101821890217252,0.159973546268884,0.759514575019434,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",20,1,NA,FALSE,39,3,0.108112360083032,0.100092018861324,1.11245307378742,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",21,2,NA,FALSE,39,4,0.103934486419894,0.616656480985694,0.353402613512255,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",22,2,NA,FALSE,39,1,0.25,0.750378721754532,0.343735372290695,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",23,2,NA,FALSE,39,4,0.143100702634547,0,0.853095092814314,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",24,2,NA,FALSE,39,2,0.25,0,0.985701766088072,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",25,2,NA,FALSE,39,3,0.109550131182186,0,0.633472827095882,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",26,2,NA,FALSE,39,1,0.25,0,0.70803609006703,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",27,2,NA,FALSE,39,4,0.142007637687493,0,0.200649657843421,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",28,2,NA,FALSE,39,1,0.25,0.723761177645065,0.641333116284123,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",29,2,NA,FALSE,39,2,0.25,0,0.376852402066845,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",30,2,NA,FALSE,39,3,0.132060001266655,0.0721595790120773,0.636397741652231,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",31,2,NA,FALSE,39,2,0.25,0,0.382880558307262,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",32,2,NA,FALSE,39,2,0.25,3.22432924655732,0.486098072142839,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",33,2,NA,FALSE,39,3,0.104737059492618,0.142029246897437,0.34449491395141,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",34,2,NA,FALSE,39,1,0.25,0,0.765285101562084,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",35,2,NA,FALSE,39,4,0.101054661534727,0,0.796684876652191,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",36,2,NA,FALSE,39,3,0.117460325197317,0,0.285646521420655,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",37,2,NA,FALSE,39,4,0.125943172269035,0,0.397003045535475,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",38,2,NA,FALSE,39,3,0.136741433502175,0.107542213774286,0.494487630999825,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",39,2,NA,FALSE,39,4,0.117747188184876,0,0.61078608299348,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",40,2,NA,FALSE,39,2,0.25,0,1.05983560550839,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",41,3,NA,FALSE,39,2,0.25,3.00108822109178,1.84947625016134,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",42,3,NA,FALSE,39,2,0.25,0,0.453204706558081,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",43,3,NA,FALSE,39,2,0.25,0,1.00765932246129,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",44,3,NA,FALSE,39,2,0.25,0,0.305454680077765,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",45,3,NA,FALSE,39,2,0.25,0,0.55942068665053,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",46,3,NA,FALSE,39,1,0.25,0,1.68742080731187,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",47,3,NA,FALSE,39,2,0.25,0,0.280218215327588,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",48,3,NA,FALSE,39,1,0.25,0,0.389716740623063,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",49,3,NA,FALSE,39,2,0.25,3.02640024508582,2.17058136321258,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",50,3,NA,FALSE,39,4,0.135887964791618,0,0.360353219404269,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",51,3,NA,FALSE,39,1,0.25,0,0.603936822153436,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",52,3,NA,FALSE,39,2,0.25,0,0.774775787003588,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",53,3,NA,FALSE,39,2,0.25,0,1.04284924103346,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",54,3,NA,FALSE,39,2,0.25,0,0.333508162360785,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",55,3,NA,FALSE,39,3,0.136181942501571,0.179087494930718,0.42611425044437,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",56,3,NA,FALSE,39,1,0.25,0.393253731308505,0.489828970085873,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",57,3,NA,FALSE,39,4,0.135946646577213,0,0.534345678270924,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",58,3,NA,FALSE,39,1,0.25,0.429404880513903,0.255038562377755,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",59,3,NA,FALSE,39,3,0.129746304184664,0,0.319417163361923,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",60,3,NA,FALSE,39,2,0.25,0,0.663528405302546,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",61,4,NA,FALSE,39,3,0.124401638272684,0,0.890579064931592,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",62,4,NA,FALSE,39,3,0.13623522464186,0,0.351061069556652,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",63,4,NA,FALSE,39,2,0.25,0,0.44220210943743,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",64,4,NA,FALSE,39,2,0.25,0,0.305252002744127,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",65,4,NA,FALSE,39,2,0.25,0,0.374869917896151,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",66,4,NA,FALSE,39,2,0.25,0,0.614949807791432,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",67,4,NA,FALSE,39,3,0.11552639194997,0,0.864862935212078,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",68,4,NA,FALSE,39,2,0.25,0,0.388033677080764,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",69,4,NA,FALSE,39,2,0.25,0,0.498332384945165,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",70,4,NA,FALSE,39,3,0.119485042919405,0,0.325625158815052,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",71,4,NA,FALSE,39,1,0.25,0.743283640453592,0.486913043047795,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",72,4,NA,FALSE,39,1,0.25,0,0.885842720374427,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",73,4,NA,FALSE,39,2,0.25,0,0.237765698955256,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",74,4,NA,FALSE,39,2,0.25,0,0.504661856370185,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",75,4,NA,FALSE,39,2,0.25,0,0.740948189388298,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",76,4,NA,FALSE,39,1,0.25,0.793678455566987,1.09945187454243,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",77,4,NA,FALSE,39,1,0.25,0,0.628547521105279,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",78,4,NA,FALSE,39,2,0.25,0,0.588984300410746,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",79,4,NA,FALSE,39,2,0.25,0,0.494841718707291,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",80,4,NA,FALSE,39,3,0.118142828717828,0,0.823144837762404,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",81,5,NA,FALSE,39,1,0.25,0,0.400544189194143,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",82,5,NA,FALSE,39,2,0.25,0,0.565913235417191,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",83,5,NA,FALSE,39,2,0.25,0,0.841204775912807,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",84,5,NA,FALSE,39,2,0.25,0,0.623519743922131,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",85,5,NA,FALSE,39,1,0.25,0.649992038169876,0.695432781146148,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",86,5,NA,FALSE,39,3,0.119517202686984,0.115372369019315,0.675680983701046,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",87,5,NA,FALSE,39,3,0.145017182233278,0,0.627086219636244,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",88,5,NA,FALSE,39,3,0.137987522897311,0.0723249407950789,1.12460491832416,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",89,5,NA,FALSE,39,4,0.134978776925709,0,1.22360698667107,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",90,5,NA,FALSE,39,4,0.141889838094357,0.605150212312583,0.304220983356857,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",91,5,NA,FALSE,39,4,0.132381575508043,0,0.588478747012929,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",92,5,NA,FALSE,39,4,0.12635896585416,0,0.281808515356746,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",93,5,NA,FALSE,39,1,0.25,0.367098375118803,0.766076971237307,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",94,5,NA,FALSE,39,3,0.125995902193245,0.136973353417125,0.864561552686165,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",95,5,NA,FALSE,39,1,0.25,0,0.388630896464916,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",96,5,NA,FALSE,39,2,0.25,0,0.343965595804316,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",97,5,NA,FALSE,39,4,0.115943875000812,0,1.30980415317061,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",98,5,NA,FALSE,39,2,0.25,0,0.459764963677585,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",99,5,NA,FALSE,39,2,0.25,0,0.852535762776462,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0006",100,5,NA,FALSE,39,2,0.25,0,0.394653859351932,1.562835,1.176875,0.0595986,0.0537127,0.244333,1.024405,0.699716,0.152724
"0007",1,1,NA,FALSE,53,1,0.25,0.717225065280218,0.588623879741961,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",2,1,NA,FALSE,53,3,0.122096031578258,0.0506508183898404,1.79927211889422,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",3,1,NA,FALSE,53,1,0.25,0,0.664951511975107,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",4,1,NA,FALSE,53,3,0.138735563016962,0.146712270262651,1.022016047437,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",5,1,NA,FALSE,53,3,0.100109050003812,0,0.541657191472011,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",6,1,NA,FALSE,53,1,0.25,0.543165732931811,0.393715300932126,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",7,1,NA,FALSE,53,4,0.11826193430461,0,0.956870998074848,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",8,1,NA,FALSE,53,3,0.119162652525119,0.164829467551317,0.746815335575956,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",9,1,NA,FALSE,53,3,0.118882738868706,0,0.800855544065257,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",10,1,NA,FALSE,53,3,0.138335196778644,0,0.901347752907941,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",11,1,NA,FALSE,53,1,0.25,0.878142723825295,0.899290799619038,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",12,1,NA,FALSE,53,3,0.100489315425511,0.137811898358632,0.640684401006216,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",13,1,NA,FALSE,53,3,0.127914383658208,0.068930537882261,1.07403929537827,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",14,1,NA,FALSE,53,1,0.25,0,0.743268517316545,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",15,1,NA,FALSE,53,2,0.25,0,0.940178002729984,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",16,1,NA,FALSE,53,1,0.25,0.883399594575167,0.789225133463661,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",17,1,NA,FALSE,53,3,0.101752816548105,0,0.71942285496537,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",18,1,NA,FALSE,53,3,0.109999354172032,0,0.611571434427583,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",19,1,NA,FALSE,53,4,0.122161446802784,0,0.585890010501809,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",20,1,NA,FALSE,53,2,0.25,0,0.858138749537297,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",21,2,NA,FALSE,53,3,0.143743521394208,0,0.371426032173573,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",22,2,NA,FALSE,53,3,0.121326788014267,0,0.625927253587309,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",23,2,NA,FALSE,53,1,0.25,0,0.448138532333225,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",24,2,NA,FALSE,53,4,0.128657517069951,0,0.434830292612771,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",25,2,NA,FALSE,53,3,0.116937364533078,0.189936688554008,0.824018600120746,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",26,2,NA,FALSE,53,3,0.102936724084429,0,0.623921130945962,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",27,2,NA,FALSE,53,1,0.25,0,0.476279613349565,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",28,2,NA,FALSE,53,2,0.25,0,0.252512502453052,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",29,2,NA,FALSE,53,2,0.25,0,0.723813245665391,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",30,2,NA,FALSE,53,3,0.135280354879797,0.0928413083194755,0.58972865791238,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",31,2,NA,FALSE,53,1,0.25,0.406283202592749,0.619018038820495,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",32,2,NA,FALSE,53,4,0.106138068262953,0,0.888568376876902,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",33,2,NA,FALSE,53,1,0.25,0,0.440623433101158,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",34,2,NA,FALSE,53,4,0.12009415171342,0,0.401337652849702,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",35,2,NA,FALSE,53,4,0.117606309766416,0,0.915958738259356,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",36,2,NA,FALSE,53,1,0.25,0,0.567176133239094,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",37,2,NA,FALSE,53,4,0.149872544582468,0.64435319370823,0.473402867884742,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",38,2,NA,FALSE,53,3,0.102389338123612,0,1.0720382366111,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",39,2,NA,FALSE,53,3,0.124881326686591,0.132580172386952,1.1102197331666,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",40,2,NA,FALSE,53,4,0.101909820677247,0.622641236847267,0.728427237596295,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",41,3,NA,FALSE,53,4,0.135513646563049,0,0.3277195848505,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",42,3,NA,FALSE,53,2,0.25,0,0.953430244481325,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",43,3,NA,FALSE,53,2,0.25,0,0.335308676859204,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",44,3,NA,FALSE,53,2,0.25,0,0.564867384221644,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",45,3,NA,FALSE,53,2,0.25,0,0.252045659778563,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
"0007",46,3,NA,FALSE,53,1,0.25,0,0.374698862101721,1.60554,1.181905,0.08824875,0.06515765,0.344168,0.3058025,1.137635,0.1143905
