"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","Arew","Apun","K","betaF","betaP"
"135",45,3,NA,FALSE,96,4,0.1426260852837,0.647660534980241,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",46,3,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",47,3,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",48,3,NA,FALSE,96,3,0.118268058076501,0.0641593534150161,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",49,3,NA,FALSE,96,3,0.108794320817105,0.159896561107598,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",50,3,NA,FALSE,96,4,0.115267673961353,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",51,3,NA,FALSE,96,3,0.109635343588889,0.142149799515028,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",52,3,NA,FALSE,96,1,0.25,0.865487183805089,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",53,3,NA,FALSE,96,4,0.149751778668724,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",54,3,NA,FALSE,96,3,0.128413774853107,0.178780264197849,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",55,3,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",56,3,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",57,3,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",58,3,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",59,3,NA,FALSE,96,1,0.25,0.494528305029962,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",60,3,NA,FALSE,96,3,0.100424010725692,0.185747242462821,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",61,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",62,4,NA,FALSE,96,4,0.11602965259226,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",63,4,NA,FALSE,96,1,0.25,0.768617060524411,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",64,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",65,4,NA,FALSE,96,4,0.141135653294623,0.647097452892922,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",66,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",67,4,NA,FALSE,96,3,0.130337326182052,0.149710701068398,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",68,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",69,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",70,4,NA,FALSE,96,4,0.129722896020394,0.612519660766702,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",71,4,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",72,4,NA,FALSE,96,1,0.25,0.487408077844884,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",73,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",74,4,NA,FALSE,96,4,0.120525726070628,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",75,4,NA,FALSE,96,2,0.25,3.1671210033237,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",76,4,NA,FALSE,96,3,0.116615496040322,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",77,4,NA,FALSE,96,4,0.135690109571442,0.617610566946678,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",78,4,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",79,4,NA,FALSE,96,3,0.131003001448698,0.0974413662101142,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",80,4,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",81,5,NA,FALSE,96,4,0.14966510735685,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",82,5,NA,FALSE,96,4,0.140807864896487,0.637872134440113,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",83,5,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",84,5,NA,FALSE,96,4,0.107270079303999,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",85,5,NA,FALSE,96,3,0.104932680784259,0.132777818851173,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",86,5,NA,FALSE,96,4,0.120138718490489,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",87,5,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",88,5,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",89,5,NA,FALSE,96,4,0.109648312884383,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",90,5,NA,FALSE,96,4,0.104598258761689,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",91,5,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",92,5,NA,FALSE,96,4,0.149117544048931,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",93,5,NA,FALSE,96,4,0.112222458410542,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",94,5,NA,FALSE,96,1,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",95,5,NA,FALSE,96,3,0.131917053915095,0.0888056849595159,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",96,5,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",97,5,NA,FALSE,96,4,0.14085438165348,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",98,5,NA,FALSE,96,3,0.10082229943946,0.17585641706828,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",99,5,NA,FALSE,96,1,0.25,0.491378552571405,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"135",100,5,NA,FALSE,96,2,0.25,0,0.181858,0.0256062,0.566097,0.6624905,-3.211305
"136",1,1,NA,FALSE,35,4,0.138980006135534,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",2,1,NA,FALSE,35,4,0.107340601424221,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",3,1,NA,FALSE,35,4,0.133649161900394,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",4,1,NA,FALSE,35,4,0.142520726646762,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",5,1,NA,FALSE,35,3,0.130261053924914,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",6,1,NA,FALSE,35,4,0.121168913890142,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",7,1,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",8,1,NA,FALSE,35,3,0.12509007799672,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",9,1,NA,FALSE,35,4,0.103754203591961,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",10,1,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",11,1,NA,FALSE,35,4,0.138164666190278,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",12,1,NA,FALSE,35,3,0.133798094897065,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",13,1,NA,FALSE,35,4,0.139258782041725,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",14,1,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",15,1,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",16,1,NA,FALSE,35,1,0.25,0.386192275304347,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",17,1,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",18,1,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",19,1,NA,FALSE,35,3,0.106122305744793,0.162072949227877,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",20,1,NA,FALSE,35,1,0.25,0.545994042453822,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",21,2,NA,FALSE,35,4,0.131371652754024,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",22,2,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",23,2,NA,FALSE,35,3,0.143258741952013,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",24,2,NA,FALSE,35,1,0.25,0.437242200598121,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",25,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",26,2,NA,FALSE,35,4,0.147633131372277,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",27,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",28,2,NA,FALSE,35,3,0.136325413687155,0.0865518761682324,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",29,2,NA,FALSE,35,2,0.25,3.21809630037751,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",30,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",31,2,NA,FALSE,35,4,0.126052910322323,0.649159165599849,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",32,2,NA,FALSE,35,3,0.131564144021831,0.0675596039625816,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",33,2,NA,FALSE,35,4,0.133250847423915,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",34,2,NA,FALSE,35,4,0.132360765174963,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",35,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",36,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",37,2,NA,FALSE,35,3,0.102260234148707,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",38,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",39,2,NA,FALSE,35,4,0.111488194495905,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",40,2,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",41,3,NA,FALSE,35,1,0.25,0.453553516522516,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",42,3,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",43,3,NA,FALSE,35,3,0.108968974486925,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",44,3,NA,FALSE,35,4,0.113369481777772,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",45,3,NA,FALSE,35,4,0.139183234784286,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",46,3,NA,FALSE,35,3,0.112693540472537,0.143727339978795,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",47,3,NA,FALSE,35,4,0.148205334506929,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",48,3,NA,FALSE,35,4,0.124689705739729,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",49,3,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",50,3,NA,FALSE,35,1,0.25,0.531475131271873,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",51,3,NA,FALSE,35,4,0.106776475766674,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",52,3,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",53,3,NA,FALSE,35,3,0.125634340988472,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",54,3,NA,FALSE,35,3,0.14411599021405,0.11569727138849,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",55,3,NA,FALSE,35,1,0.25,0.368967796454672,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",56,3,NA,FALSE,35,4,0.114869198540691,0.625028049666435,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",57,3,NA,FALSE,35,3,0.10048607980134,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",58,3,NA,FALSE,35,4,0.11237342992099,0.612303458701353,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",59,3,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",60,3,NA,FALSE,35,3,0.13347114744829,0.0820957952411845,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",61,4,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",62,4,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",63,4,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",64,4,NA,FALSE,35,4,0.107507638807874,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",65,4,NA,FALSE,35,3,0.120938438200392,0.0999819772900082,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",66,4,NA,FALSE,35,3,0.133971214736812,0.113794186536688,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",67,4,NA,FALSE,35,3,0.132104127458297,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",68,4,NA,FALSE,35,1,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",69,4,NA,FALSE,35,3,0.149889211228583,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",70,4,NA,FALSE,35,3,0.128429066739045,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",71,4,NA,FALSE,35,4,0.142539168649819,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",72,4,NA,FALSE,35,1,0.25,0.527085284818895,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",73,4,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",74,4,NA,FALSE,35,4,0.138150381552987,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",75,4,NA,FALSE,35,3,0.138908558199182,0.115104894631077,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",76,4,NA,FALSE,35,4,0.105477400997188,0.609271068731323,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",77,4,NA,FALSE,35,3,0.115593223355245,0.12740311891539,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",78,4,NA,FALSE,35,1,0.25,0.381408880045637,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",79,4,NA,FALSE,35,4,0.125979774689768,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",80,4,NA,FALSE,35,4,0.112877479812596,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",81,5,NA,FALSE,35,3,0.149616937420797,0.131803249346558,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",82,5,NA,FALSE,35,1,0.25,0.364925137104001,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",83,5,NA,FALSE,35,4,0.144955084996764,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",84,5,NA,FALSE,35,3,0.112635851104278,0.179951637925114,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",85,5,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",86,5,NA,FALSE,35,4,0.105788651900366,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",87,5,NA,FALSE,35,1,0.25,0.541284890973475,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",88,5,NA,FALSE,35,3,0.13302413567435,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",89,5,NA,FALSE,35,3,0.111436126346234,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",90,5,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",91,5,NA,FALSE,35,3,0.116591436590534,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",92,5,NA,FALSE,35,4,0.138333265192341,0.631037624855526,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",93,5,NA,FALSE,35,3,0.122310495341662,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",94,5,NA,FALSE,35,3,0.12578256695997,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",95,5,NA,FALSE,35,3,0.112601881008595,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",96,5,NA,FALSE,35,4,0.131642216839828,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",97,5,NA,FALSE,35,2,0.25,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",98,5,NA,FALSE,35,3,0.10977935109986,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",99,5,NA,FALSE,35,3,0.113322306016926,0,0.06952925,0.165701,0.487234,3.058225,-0.939058
"136",100,5,NA,FALSE,35,4,0.12584506572457,0.608696320839226,0.06952925,0.165701,0.487234,3.058225,-0.939058
"137",1,1,NA,FALSE,116,1,0.25,0.565937138861045,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",2,1,NA,FALSE,116,3,0.110002432798501,0.175815549632534,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",3,1,NA,FALSE,116,4,0.116133353777695,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",4,1,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",5,1,NA,FALSE,116,1,0.25,0.498328119795769,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",6,1,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",7,1,NA,FALSE,116,3,0.102280786074698,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",8,1,NA,FALSE,116,3,0.116480569425039,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",9,1,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",10,1,NA,FALSE,116,3,0.11796438471647,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",11,1,NA,FALSE,116,3,0.115732792869676,0.0992822385509498,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",12,1,NA,FALSE,116,3,0.123311095836107,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",13,1,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",14,1,NA,FALSE,116,3,0.141901640873402,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",15,1,NA,FALSE,116,4,0.124887093016878,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",16,1,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",17,1,NA,FALSE,116,2,0.25,3.17171588010387,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",18,1,NA,FALSE,116,3,0.101011470099911,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",19,1,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",20,1,NA,FALSE,116,4,0.135558492830023,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",21,2,NA,FALSE,116,3,0.129845066636335,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",22,2,NA,FALSE,116,1,0.25,0.412697913474403,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",23,2,NA,FALSE,116,3,0.107421520364005,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",24,2,NA,FALSE,116,3,0.111436558875721,0.0643661267240532,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",25,2,NA,FALSE,116,3,0.145097260631155,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",26,2,NA,FALSE,116,4,0.136472754739225,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",27,2,NA,FALSE,116,3,0.109579546365421,0.0969195192214101,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",28,2,NA,FALSE,116,4,0.137834397645202,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",29,2,NA,FALSE,116,1,0.25,0.741965798148885,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",30,2,NA,FALSE,116,4,0.129629430070054,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",31,2,NA,FALSE,116,3,0.135912167886272,0.181082099268679,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",32,2,NA,FALSE,116,4,0.14366431600647,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",33,2,NA,FALSE,116,4,0.104581987322308,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",34,2,NA,FALSE,116,4,0.142726657807361,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",35,2,NA,FALSE,116,4,0.125260224111844,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",36,2,NA,FALSE,116,1,0.25,0.624343500786927,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",37,2,NA,FALSE,116,4,0.121945437288377,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",38,2,NA,FALSE,116,4,0.146927745779976,0.601782138238195,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",39,2,NA,FALSE,116,4,0.142057229182683,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",40,2,NA,FALSE,116,1,0.25,0.810056525480468,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",41,3,NA,FALSE,116,2,0.25,3.01340955484193,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",42,3,NA,FALSE,116,4,0.102718898607418,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",43,3,NA,FALSE,116,4,0.120278426085133,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",44,3,NA,FALSE,116,4,0.109758557297755,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",45,3,NA,FALSE,116,4,0.134241376945283,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",46,3,NA,FALSE,116,4,0.13863797034137,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",47,3,NA,FALSE,116,3,0.116114126075991,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",48,3,NA,FALSE,116,4,0.110130351933185,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",49,3,NA,FALSE,116,4,0.14732811722206,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",50,3,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",51,3,NA,FALSE,116,1,0.25,0.887765432032756,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",52,3,NA,FALSE,116,4,0.102767110802233,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",53,3,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",54,3,NA,FALSE,116,3,0.144794429978356,0.17123092925176,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",55,3,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",56,3,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",57,3,NA,FALSE,116,4,0.14983215497341,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",58,3,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",59,3,NA,FALSE,116,4,0.146337415836751,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",60,3,NA,FALSE,116,4,0.13342357785441,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",61,4,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",62,4,NA,FALSE,116,3,0.136010225163773,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",63,4,NA,FALSE,116,4,0.129679980454966,0.604155202885158,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",64,4,NA,FALSE,116,1,0.25,0.872918904293329,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",65,4,NA,FALSE,116,3,0.125590727000963,0.194576120364945,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",66,4,NA,FALSE,116,1,0.25,0.460301886708476,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",67,4,NA,FALSE,116,4,0.127713547530584,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",68,4,NA,FALSE,116,1,0.25,0.499366977566387,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",69,4,NA,FALSE,116,4,0.12156834974885,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",70,4,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",71,4,NA,FALSE,116,3,0.116537083184812,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",72,4,NA,FALSE,116,3,0.1373226921889,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",73,4,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",74,4,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",75,4,NA,FALSE,116,3,0.105183123005554,0.191100940597244,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",76,4,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",77,4,NA,FALSE,116,1,0.25,0.577781612996478,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",78,4,NA,FALSE,116,4,0.116230607312173,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",79,4,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",80,4,NA,FALSE,116,4,0.136357607180253,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",81,5,NA,FALSE,116,4,0.130671217152849,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",82,5,NA,FALSE,116,1,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",83,5,NA,FALSE,116,4,0.101202658691909,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",84,5,NA,FALSE,116,3,0.118469208967872,0.081143481680192,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",85,5,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",86,5,NA,FALSE,116,4,0.123070115770679,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",87,5,NA,FALSE,116,3,0.103511593164876,0.0639251920278184,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",88,5,NA,FALSE,116,2,0.25,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",89,5,NA,FALSE,116,2,0.25,3.19439930195222,0.130224,0.192191,0.5839355,5.862865,-2.401795
"137",90,5,NA,FALSE,116,4,0.146911949804053,0,0.130224,0.192191,0.5839355,5.862865,-2.401795
