"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","decay"
"0003",1,1,NA,FALSE,92,1,0.25,0.695902107225265,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",2,1,NA,FALSE,92,4,0.10036896308884,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",3,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",4,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",5,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",6,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",7,1,NA,FALSE,92,1,0.25,0.79882413506275,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",8,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",9,1,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",10,1,NA,FALSE,92,1,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",11,1,NA,FALSE,92,1,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",12,1,NA,FALSE,92,3,0.127897816500627,0.182810666330624,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",13,1,NA,FALSE,92,3,0.120487767562736,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",14,1,NA,FALSE,92,3,0.13868519840762,0.159651026001666,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",15,1,NA,FALSE,92,4,0.130342223111074,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",16,1,NA,FALSE,92,4,0.102359306020662,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",17,1,NA,FALSE,92,4,0.101624669029843,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",18,1,NA,FALSE,92,4,0.146162613329943,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",19,1,NA,FALSE,92,4,0.137480278033763,0.629538336559199,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",20,1,NA,FALSE,92,4,0.137217744498048,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",21,2,NA,FALSE,92,4,0.113706685323268,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",22,2,NA,FALSE,92,4,0.119065769109875,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",23,2,NA,FALSE,92,4,0.137570927722845,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",24,2,NA,FALSE,92,4,0.136176362168044,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",25,2,NA,FALSE,92,4,0.140392746089492,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",26,2,NA,FALSE,92,1,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",27,2,NA,FALSE,92,4,0.115877399826422,0.614528451533988,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",28,2,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",29,2,NA,FALSE,92,2,0.25,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
"0003",30,2,NA,FALSE,92,3,0.131118261138909,0,0.9807145,0.1520555,0.76762,0.4094355,0.589752
