"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",59,3,NA,FALSE,23,1,0.25,0.807986666355282,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",60,3,NA,FALSE,23,3,0.146651611628477,0.181241451611277,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",61,4,NA,FALSE,23,3,0.126363612618297,0.198038384946994,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",62,4,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",63,4,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",64,4,NA,FALSE,23,1,0.25,0.711352780566085,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",65,4,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",66,4,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",67,4,NA,FALSE,23,1,0.25,0.758898420189507,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",68,4,NA,FALSE,23,3,0.109364661236759,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",69,4,NA,FALSE,23,3,0.112076169752982,0.093625103298109,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",70,4,NA,FALSE,23,3,0.147945354692638,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",71,4,NA,FALSE,23,3,0.105659647227731,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",72,4,NA,FALSE,23,3,0.130265076842625,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",73,4,NA,FALSE,23,3,0.14909606265137,0.178437572252005,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",74,4,NA,FALSE,23,4,0.141429250256624,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",75,4,NA,FALSE,23,4,0.102168188022915,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",76,4,NA,FALSE,23,4,0.148154800175689,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",77,4,NA,FALSE,23,4,0.141798231902067,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",78,4,NA,FALSE,23,4,0.104715307883453,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",79,4,NA,FALSE,23,4,0.104939828638453,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",80,4,NA,FALSE,23,4,0.145012400462292,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",81,5,NA,FALSE,23,4,0.129855188285001,0.634035315073561,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",82,5,NA,FALSE,23,4,0.118090143264271,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",83,5,NA,FALSE,23,4,0.122937747789547,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",84,5,NA,FALSE,23,4,0.1024596425239,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",85,5,NA,FALSE,23,4,0.127617304341402,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",86,5,NA,FALSE,23,4,0.102588254201692,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",87,5,NA,FALSE,23,4,0.100521173048764,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",88,5,NA,FALSE,23,4,0.135030798544176,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",89,5,NA,FALSE,23,4,0.130396340880543,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",90,5,NA,FALSE,23,4,0.105493815173395,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",91,5,NA,FALSE,23,4,0.131100086611696,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",92,5,NA,FALSE,23,4,0.105099481099751,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",93,5,NA,FALSE,23,4,0.147629706817679,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",94,5,NA,FALSE,23,4,0.134958212648053,0.64848559681559,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",95,5,NA,FALSE,23,1,0.25,0.752377355529461,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",96,5,NA,FALSE,23,3,0.124851088947617,0.0813035375787877,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",97,5,NA,FALSE,23,2,0.25,3.03710660879733,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",98,5,NA,FALSE,23,1,0.25,0.744151447690092,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",99,5,NA,FALSE,23,2,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",100,5,NA,FALSE,23,2,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"10",1,1,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",2,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",3,1,NA,FALSE,36,2,0.25,3.09274984168587,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",4,1,NA,FALSE,36,4,0.140350301703438,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",5,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",6,1,NA,FALSE,36,4,0.11192534744041,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",7,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",8,1,NA,FALSE,36,3,0.127003813965712,0.173093076539226,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",9,1,NA,FALSE,36,1,0.25,0.752935700444505,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",10,1,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",11,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",12,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",13,1,NA,FALSE,36,1,0.25,0.856609288707841,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",14,1,NA,FALSE,36,3,0.137815224705264,0.125930882780813,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",15,1,NA,FALSE,36,1,0.25,0.768267831427511,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",16,1,NA,FALSE,36,2,0.25,3.08248869603267,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",17,1,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",18,1,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",19,1,NA,FALSE,36,4,0.135083829658106,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",20,1,NA,FALSE,36,3,0.136646548274439,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",21,2,NA,FALSE,36,3,0.12810090953717,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",22,2,NA,FALSE,36,4,0.148275654867757,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",23,2,NA,FALSE,36,4,0.104905949754175,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",24,2,NA,FALSE,36,4,0.10048607980134,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",25,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",26,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",27,2,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",28,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",29,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",30,2,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",31,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",32,2,NA,FALSE,36,4,0.127555748226587,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",33,2,NA,FALSE,36,4,0.108820834918879,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",34,2,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",35,2,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",36,2,NA,FALSE,36,4,0.106813878344838,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",37,2,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",38,2,NA,FALSE,36,4,0.13263378709089,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",39,2,NA,FALSE,36,4,0.149889211228583,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",40,2,NA,FALSE,36,4,0.128429066739045,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",41,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",42,3,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
