"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"1",93,5,NA,FALSE,20,1,0.25,0.540823399426881,1.39693,0.103154,0.7660765,0.967506
"1",94,5,NA,FALSE,20,1,0.25,0.643230772274546,1.39693,0.103154,0.7660765,0.967506
"1",95,5,NA,FALSE,20,4,0.124323354789522,0,1.39693,0.103154,0.7660765,0.967506
"1",96,5,NA,FALSE,20,2,0.25,0,1.39693,0.103154,0.7660765,0.967506
"1",97,5,NA,FALSE,20,2,0.25,0,1.39693,0.103154,0.7660765,0.967506
"1",98,5,NA,FALSE,20,4,0.132217133196536,0,1.39693,0.103154,0.7660765,0.967506
"1",99,5,NA,FALSE,20,2,0.25,0,1.39693,0.103154,0.7660765,0.967506
"1",100,5,NA,FALSE,20,4,0.109903904201929,0,1.39693,0.103154,0.7660765,0.967506
"10",1,1,NA,FALSE,14,3,0.13240942460252,0,0.924598,0.1283585,0.2949675,0.0197256
"10",2,1,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",3,1,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",4,1,NA,FALSE,14,1,0.25,0.797157702536788,0.924598,0.1283585,0.2949675,0.0197256
"10",5,1,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",6,1,NA,FALSE,14,1,0.25,0.385685246484354,0.924598,0.1283585,0.2949675,0.0197256
"10",7,1,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",8,1,NA,FALSE,14,3,0.122261308704037,0,0.924598,0.1283585,0.2949675,0.0197256
"10",9,1,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",10,1,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",11,1,NA,FALSE,14,3,0.100053823227063,0,0.924598,0.1283585,0.2949675,0.0197256
"10",12,1,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",13,1,NA,FALSE,14,1,0.25,0.439373301889282,0.924598,0.1283585,0.2949675,0.0197256
"10",14,1,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",15,1,NA,FALSE,14,3,0.125543414440472,0,0.924598,0.1283585,0.2949675,0.0197256
"10",16,1,NA,FALSE,14,1,0.25,0.593590373639017,0.924598,0.1283585,0.2949675,0.0197256
"10",17,1,NA,FALSE,14,4,0.130148997681681,0,0.924598,0.1283585,0.2949675,0.0197256
"10",18,1,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",19,1,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",20,1,NA,FALSE,14,1,0.25,0.496703428553883,0.924598,0.1283585,0.2949675,0.0197256
"10",21,2,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",22,2,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",23,2,NA,FALSE,14,3,0.144710493611638,0.174408708373085,0.924598,0.1283585,0.2949675,0.0197256
"10",24,2,NA,FALSE,14,3,0.141248334280681,0.0671299658715725,0.924598,0.1283585,0.2949675,0.0197256
"10",25,2,NA,FALSE,14,3,0.135387366660871,0,0.924598,0.1283585,0.2949675,0.0197256
"10",26,2,NA,FALSE,14,3,0.108041579264682,0,0.924598,0.1283585,0.2949675,0.0197256
"10",27,2,NA,FALSE,14,4,0.141569653130136,0,0.924598,0.1283585,0.2949675,0.0197256
"10",28,2,NA,FALSE,14,3,0.112127025611699,0,0.924598,0.1283585,0.2949675,0.0197256
"10",29,2,NA,FALSE,14,1,0.25,0.419894095661584,0.924598,0.1283585,0.2949675,0.0197256
"10",30,2,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",31,2,NA,FALSE,14,3,0.13208224249538,0,0.924598,0.1283585,0.2949675,0.0197256
"10",32,2,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",33,2,NA,FALSE,14,1,0.25,0.456465248810127,0.924598,0.1283585,0.2949675,0.0197256
"10",34,2,NA,FALSE,14,4,0.140738763019908,0,0.924598,0.1283585,0.2949675,0.0197256
"10",35,2,NA,FALSE,14,4,0.148478980246,0,0.924598,0.1283585,0.2949675,0.0197256
"10",36,2,NA,FALSE,14,4,0.103858518367633,0,0.924598,0.1283585,0.2949675,0.0197256
"10",37,2,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",38,2,NA,FALSE,14,3,0.128308867232408,0.0814614709699526,0.924598,0.1283585,0.2949675,0.0197256
"10",39,2,NA,FALSE,14,3,0.1487304023467,0,0.924598,0.1283585,0.2949675,0.0197256
"10",40,2,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",41,3,NA,FALSE,14,3,0.110420864378102,0.106018402148038,0.924598,0.1283585,0.2949675,0.0197256
"10",42,3,NA,FALSE,14,3,0.142046393069904,0,0.924598,0.1283585,0.2949675,0.0197256
"10",43,3,NA,FALSE,14,3,0.131606623483822,0.0554406895767897,0.924598,0.1283585,0.2949675,0.0197256
"10",44,3,NA,FALSE,14,4,0.143036249955185,0,0.924598,0.1283585,0.2949675,0.0197256
"10",45,3,NA,FALSE,14,3,0.137550598417874,0.163590385159478,0.924598,0.1283585,0.2949675,0.0197256
"10",46,3,NA,FALSE,14,3,0.111683544528205,0,0.924598,0.1283585,0.2949675,0.0197256
"10",47,3,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",48,3,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",49,3,NA,FALSE,14,4,0.146458281041123,0.605074999248609,0.924598,0.1283585,0.2949675,0.0197256
"10",50,3,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",51,3,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",52,3,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",53,3,NA,FALSE,14,1,0.25,0.40232641112525,0.924598,0.1283585,0.2949675,0.0197256
"10",54,3,NA,FALSE,14,1,0.25,0.394571126182564,0.924598,0.1283585,0.2949675,0.0197256
"10",55,3,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",56,3,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",57,3,NA,FALSE,14,3,0.113749299920164,0.170574323192704,0.924598,0.1283585,0.2949675,0.0197256
"10",58,3,NA,FALSE,14,3,0.127958152280189,0.107811620295979,0.924598,0.1283585,0.2949675,0.0197256
"10",59,3,NA,FALSE,14,4,0.122463824111037,0,0.924598,0.1283585,0.2949675,0.0197256
"10",60,3,NA,FALSE,14,4,0.141804006195161,0,0.924598,0.1283585,0.2949675,0.0197256
"10",61,4,NA,FALSE,14,1,0.25,0.735364747897256,0.924598,0.1283585,0.2949675,0.0197256
"10",62,4,NA,FALSE,14,1,0.25,0.566998531052377,0.924598,0.1283585,0.2949675,0.0197256
"10",63,4,NA,FALSE,14,1,0.25,0.885487029887736,0.924598,0.1283585,0.2949675,0.0197256
"10",64,4,NA,FALSE,14,3,0.136778902111109,0,0.924598,0.1283585,0.2949675,0.0197256
"10",65,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",66,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",67,4,NA,FALSE,14,4,0.133962355193216,0,0.924598,0.1283585,0.2949675,0.0197256
"10",68,4,NA,FALSE,14,4,0.133407291222829,0,0.924598,0.1283585,0.2949675,0.0197256
"10",69,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",70,4,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",71,4,NA,FALSE,14,1,0.25,0.894194104825146,0.924598,0.1283585,0.2949675,0.0197256
"10",72,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",73,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",74,4,NA,FALSE,14,3,0.149804400652647,0,0.924598,0.1283585,0.2949675,0.0197256
"10",75,4,NA,FALSE,14,1,0.25,0.720063834101893,0.924598,0.1283585,0.2949675,0.0197256
"10",76,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",77,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",78,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",79,4,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",80,4,NA,FALSE,14,1,0.25,0.450997642835136,0.924598,0.1283585,0.2949675,0.0197256
"10",81,5,NA,FALSE,14,1,0.25,0.655959171010181,0.924598,0.1283585,0.2949675,0.0197256
"10",82,5,NA,FALSE,14,4,0.113370265776757,0,0.924598,0.1283585,0.2949675,0.0197256
"10",83,5,NA,FALSE,14,3,0.123908441001549,0,0.924598,0.1283585,0.2949675,0.0197256
"10",84,5,NA,FALSE,14,3,0.137841794476844,0.171664517279714,0.924598,0.1283585,0.2949675,0.0197256
"10",85,5,NA,FALSE,14,1,0.25,0.643771375296637,0.924598,0.1283585,0.2949675,0.0197256
"10",86,5,NA,FALSE,14,4,0.124593163991813,0,0.924598,0.1283585,0.2949675,0.0197256
"10",87,5,NA,FALSE,14,1,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",88,5,NA,FALSE,14,3,0.110079917230178,0,0.924598,0.1283585,0.2949675,0.0197256
"10",89,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",90,5,NA,FALSE,14,4,0.119361141568515,0,0.924598,0.1283585,0.2949675,0.0197256
"10",91,5,NA,FALSE,14,4,0.102193312824238,0,0.924598,0.1283585,0.2949675,0.0197256
"10",92,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",93,5,NA,FALSE,14,3,0.137992952973582,0.063114916800987,0.924598,0.1283585,0.2949675,0.0197256
"10",94,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",95,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",96,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",97,5,NA,FALSE,14,1,0.25,0.472765151283238,0.924598,0.1283585,0.2949675,0.0197256
"10",98,5,NA,FALSE,14,2,0.25,0,0.924598,0.1283585,0.2949675,0.0197256
"10",99,5,NA,FALSE,14,4,0.118486489495262,0,0.924598,0.1283585,0.2949675,0.0197256
"10",100,5,NA,FALSE,14,4,0.143201723159291,0,0.924598,0.1283585,0.2949675,0.0197256
"100",1,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",2,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",3,1,NA,FALSE,15,1,0.25,0.842395212384872,2.7447,0.05171185,0.469703,0.3201995
"100",4,1,NA,FALSE,15,1,0.25,0.708562731230632,2.7447,0.05171185,0.469703,0.3201995
"100",5,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",6,1,NA,FALSE,15,1,0.25,0.73965435490245,2.7447,0.05171185,0.469703,0.3201995
"100",7,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",8,1,NA,FALSE,15,1,0.25,0.658156902971678,2.7447,0.05171185,0.469703,0.3201995
"100",9,1,NA,FALSE,15,1,0.25,0.405417511623818,2.7447,0.05171185,0.469703,0.3201995
"100",10,1,NA,FALSE,15,1,0.25,0.518233953067102,2.7447,0.05171185,0.469703,0.3201995
"100",11,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",12,1,NA,FALSE,15,1,0.25,0.473764625296462,2.7447,0.05171185,0.469703,0.3201995
"100",13,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",14,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",15,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",16,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",17,1,NA,FALSE,15,1,0.25,0.59087419018615,2.7447,0.05171185,0.469703,0.3201995
"100",18,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",19,1,NA,FALSE,15,1,0.25,0.788288972724695,2.7447,0.05171185,0.469703,0.3201995
"100",20,1,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",21,2,NA,FALSE,15,1,0.25,0.864371028356254,2.7447,0.05171185,0.469703,0.3201995
"100",22,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",23,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",24,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",25,2,NA,FALSE,15,1,0.25,0.464038950030226,2.7447,0.05171185,0.469703,0.3201995
"100",26,2,NA,FALSE,15,1,0.25,0.691919893398881,2.7447,0.05171185,0.469703,0.3201995
"100",27,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",28,2,NA,FALSE,15,1,0.25,0.616188866703305,2.7447,0.05171185,0.469703,0.3201995
"100",29,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",30,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",31,2,NA,FALSE,15,1,0.25,0.372394515911583,2.7447,0.05171185,0.469703,0.3201995
"100",32,2,NA,FALSE,15,1,0.25,0.700999947369564,2.7447,0.05171185,0.469703,0.3201995
"100",33,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",34,2,NA,FALSE,15,1,0.25,0.500039320101496,2.7447,0.05171185,0.469703,0.3201995
"100",35,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",36,2,NA,FALSE,15,1,0.25,0.859382806031499,2.7447,0.05171185,0.469703,0.3201995
"100",37,2,NA,FALSE,15,1,0.25,0.605896935681812,2.7447,0.05171185,0.469703,0.3201995
"100",38,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",39,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",40,2,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",41,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",42,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",43,3,NA,FALSE,15,1,0.25,0.850996816111729,2.7447,0.05171185,0.469703,0.3201995
"100",44,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",45,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",46,3,NA,FALSE,15,1,0.25,0.629475779773202,2.7447,0.05171185,0.469703,0.3201995
"100",47,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",48,3,NA,FALSE,15,1,0.25,0.529083846753929,2.7447,0.05171185,0.469703,0.3201995
"100",49,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",50,3,NA,FALSE,15,1,0.25,0.581063742050901,2.7447,0.05171185,0.469703,0.3201995
"100",51,3,NA,FALSE,15,1,0.25,0.691238381480798,2.7447,0.05171185,0.469703,0.3201995
"100",52,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",53,3,NA,FALSE,15,1,0.25,0.393219166586641,2.7447,0.05171185,0.469703,0.3201995
"100",54,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",55,3,NA,FALSE,15,1,0.25,0.440692901518196,2.7447,0.05171185,0.469703,0.3201995
"100",56,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",57,3,NA,FALSE,15,1,0.25,0.368614967679605,2.7447,0.05171185,0.469703,0.3201995
"100",58,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",59,3,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",60,3,NA,FALSE,15,1,0.25,0.463665960624348,2.7447,0.05171185,0.469703,0.3201995
"100",61,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",62,4,NA,FALSE,15,1,0.25,0.740828358370345,2.7447,0.05171185,0.469703,0.3201995
"100",63,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",64,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",65,4,NA,FALSE,15,1,0.25,0.727637835359201,2.7447,0.05171185,0.469703,0.3201995
"100",66,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",67,4,NA,FALSE,15,1,0.25,0.753939178411383,2.7447,0.05171185,0.469703,0.3201995
"100",68,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",69,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",70,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",71,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",72,4,NA,FALSE,15,1,0.25,0.863268727506511,2.7447,0.05171185,0.469703,0.3201995
"100",73,4,NA,FALSE,15,1,0.25,0.535085999430157,2.7447,0.05171185,0.469703,0.3201995
"100",74,4,NA,FALSE,15,1,0.25,0.530360601248685,2.7447,0.05171185,0.469703,0.3201995
"100",75,4,NA,FALSE,15,1,0.25,0,2.7447,0.05171185,0.469703,0.3201995
"100",76,4,NA,FALSE,15,1,0.25,0.365943256579339,2.7447,0.05171185,0.469703,0.3201995
"100",77,4,NA,FALSE,15,1,0.25,0.644461334997322,2.7447,0.05171185,0.469703,0.3201995
