"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","decay"
"10",57,3,NA,FALSE,52,1,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",58,3,NA,FALSE,52,3,0.10662010271335,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",59,3,NA,FALSE,52,4,0.114146015769802,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",60,3,NA,FALSE,52,1,0.25,0.799982601776719,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",61,4,NA,FALSE,52,1,0.25,0.555033626104705,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",62,4,NA,FALSE,52,3,0.129837393364869,0.0548133971635252,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",63,4,NA,FALSE,52,1,0.25,0.774673915246967,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",64,4,NA,FALSE,52,3,0.137549222505186,0.149747753201518,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",65,4,NA,FALSE,52,3,0.118143248511478,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",66,4,NA,FALSE,52,1,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",67,4,NA,FALSE,52,3,0.122833357483614,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",68,4,NA,FALSE,52,3,0.149262888194062,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",69,4,NA,FALSE,52,4,0.1239356287173,0.610959387209732,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",70,4,NA,FALSE,52,3,0.10736011225963,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",71,4,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",72,4,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",73,4,NA,FALSE,52,4,0.106036337662954,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",74,4,NA,FALSE,52,3,0.103628178336658,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",75,4,NA,FALSE,52,4,0.147863529610913,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",76,4,NA,FALSE,52,1,0.25,0.427609974821098,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",77,4,NA,FALSE,52,3,0.141156743746251,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",78,4,NA,FALSE,52,4,0.115456007549074,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",79,4,NA,FALSE,52,4,0.143381508428138,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",80,4,NA,FALSE,52,3,0.139817299647257,0.121339419693686,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",81,5,NA,FALSE,52,4,0.130326638522092,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",82,5,NA,FALSE,52,1,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",83,5,NA,FALSE,52,3,0.118770330422558,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",84,5,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",85,5,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",86,5,NA,FALSE,52,3,0.135773482103832,0.161426591302734,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",87,5,NA,FALSE,52,3,0.117023580835667,0.077539246273227,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",88,5,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",89,5,NA,FALSE,52,3,0.124599596555345,0.106319151853677,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",90,5,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",91,5,NA,FALSE,52,3,0.124071955890395,0.0801771692582406,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",92,5,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",93,5,NA,FALSE,52,3,0.143687671469524,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",94,5,NA,FALSE,52,3,0.101793518755585,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",95,5,NA,FALSE,52,4,0.113401437655557,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",96,5,NA,FALSE,52,3,0.130178126413375,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",97,5,NA,FALSE,52,3,0.110864038439468,0.182712697947863,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",98,5,NA,FALSE,52,3,0.144415347918402,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",99,5,NA,FALSE,52,3,0.118958464986645,0.141369355621282,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",100,5,NA,FALSE,52,1,0.25,0.68206376968883,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"100",1,1,NA,FALSE,54,3,0.121209808811545,0.169070824340452,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",2,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
