"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","decay"
"200004",1,0,4,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",2,0,3,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",3,0,2,1,TRUE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",4,0,3,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",5,0,3,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",6,0,2,1,TRUE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",7,0,2,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",8,0,4,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",9,0,2,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",10,0,1,1,TRUE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",11,0,4,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",12,0,1,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",13,0,4,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",14,0,3,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",15,0,2,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",16,0,4,1,TRUE,90,1,-200,1.454495,0.695632,-0.1225485,0.06946275
"200004",17,0,3,1,TRUE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",18,0,1,1,TRUE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",19,0,1,1,TRUE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",20,0,1,0,TRUE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",21,1,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",22,1,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",23,1,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",24,1,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",25,1,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",26,1,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",27,1,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",28,1,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",29,1,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",30,1,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",31,1,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",32,1,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",33,1,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",34,1,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",35,1,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",36,1,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",37,1,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",38,1,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",39,1,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",40,1,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",41,2,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",42,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",43,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",44,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",45,2,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",46,2,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",47,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",48,2,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",49,2,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",50,2,4,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",51,2,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",52,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",53,2,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",54,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",55,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",56,2,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",57,2,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",58,2,4,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",59,2,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",60,2,4,NA,FALSE,90,1,-200,1.454495,0.695632,-0.1225485,0.06946275
"200004",61,3,3,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",62,3,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",63,3,4,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",64,3,3,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",65,3,2,NA,FALSE,90,1,-1150,1.454495,0.695632,-0.1225485,0.06946275
"200004",66,3,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",67,3,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",68,3,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",69,3,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",70,3,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",71,3,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",72,3,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",73,3,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",74,3,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",75,3,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",76,3,4,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",77,3,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",78,3,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",79,3,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",80,3,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",81,4,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",82,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",83,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",84,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",85,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",86,4,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",87,4,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",88,4,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",89,4,4,NA,FALSE,90,1,-200,1.454495,0.695632,-0.1225485,0.06946275
"200004",90,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",91,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",92,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",93,4,3,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",94,4,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",95,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",96,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",97,4,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",98,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",99,4,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",100,4,4,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",101,5,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",102,5,3,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",103,5,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",104,5,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",105,5,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",106,5,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",107,5,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",108,5,1,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",109,5,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",110,5,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",111,5,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",112,5,4,NA,FALSE,90,0,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",113,5,3,NA,FALSE,90,1,0,1.454495,0.695632,-0.1225485,0.06946275
"200004",114,5,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",115,5,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",116,5,1,NA,FALSE,90,1,-250,1.454495,0.695632,-0.1225485,0.06946275
"200004",117,5,3,NA,FALSE,90,1,-25,1.454495,0.695632,-0.1225485,0.06946275
"200004",118,5,2,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200004",119,5,3,NA,FALSE,90,1,50,1.454495,0.695632,-0.1225485,0.06946275
"200004",120,5,1,NA,FALSE,90,1,100,1.454495,0.695632,-0.1225485,0.06946275
"200005",1,0,4,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",2,0,3,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",3,0,2,1,TRUE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",4,0,3,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",5,0,3,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",6,0,2,1,TRUE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",7,0,2,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",8,0,4,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",9,0,2,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",10,0,1,1,TRUE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",11,0,4,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",12,0,1,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",13,0,4,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",14,0,3,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",15,0,2,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",16,0,4,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",17,0,3,1,TRUE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",18,0,1,1,TRUE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",19,0,1,1,TRUE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",20,0,1,0,TRUE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",21,1,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",22,1,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",23,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",24,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",25,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",26,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",27,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",28,1,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",29,1,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",30,1,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",31,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",32,1,3,NA,FALSE,173,1,-25,1.44928,0.5042605,-0.1148165,0.113449
"200005",33,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",34,1,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",35,1,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",36,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",37,1,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",38,1,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",39,1,1,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",40,1,3,NA,FALSE,173,1,-25,1.44928,0.5042605,-0.1148165,0.113449
"200005",41,2,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",42,2,3,NA,FALSE,173,1,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",43,2,3,NA,FALSE,173,1,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",44,2,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",45,2,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",46,2,3,NA,FALSE,173,1,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",47,2,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",48,2,1,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",49,2,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",50,2,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",51,2,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",52,2,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",53,2,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",54,2,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",55,2,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",56,2,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",57,2,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",58,2,3,NA,FALSE,173,1,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",59,2,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",60,2,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",61,3,3,NA,FALSE,173,1,-25,1.44928,0.5042605,-0.1148165,0.113449
"200005",62,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",63,3,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",64,3,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",65,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",66,3,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",67,3,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",68,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",69,3,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",70,3,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",71,3,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",72,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",73,3,3,NA,FALSE,173,1,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",74,3,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",75,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",76,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",77,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",78,3,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",79,3,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",80,3,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",81,4,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",82,4,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",83,4,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",84,4,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",85,4,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",86,4,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",87,4,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",88,4,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",89,4,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",90,4,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",91,4,2,NA,FALSE,173,1,-1150,1.44928,0.5042605,-0.1148165,0.113449
"200005",92,4,1,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",93,4,3,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",94,4,3,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",95,4,3,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",96,4,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",97,4,3,NA,FALSE,173,1,-25,1.44928,0.5042605,-0.1148165,0.113449
"200005",98,4,1,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",99,4,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",100,4,2,NA,FALSE,173,1,-1150,1.44928,0.5042605,-0.1148165,0.113449
"200005",101,5,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",102,5,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",103,5,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",104,5,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",105,5,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",106,5,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",107,5,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",108,5,2,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",109,5,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",110,5,4,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",111,5,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",112,5,3,NA,FALSE,173,1,50,1.44928,0.5042605,-0.1148165,0.113449
"200005",113,5,1,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",114,5,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",115,5,2,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200005",116,5,3,NA,FALSE,173,1,-25,1.44928,0.5042605,-0.1148165,0.113449
"200005",117,5,1,NA,FALSE,173,1,-250,1.44928,0.5042605,-0.1148165,0.113449
"200005",118,5,4,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",119,5,3,NA,FALSE,173,0,0,1.44928,0.5042605,-0.1148165,0.113449
"200005",120,5,1,NA,FALSE,173,1,100,1.44928,0.5042605,-0.1148165,0.113449
"200007",1,0,4,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",2,0,3,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",3,0,2,1,TRUE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",4,0,3,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",5,0,3,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",6,0,2,1,TRUE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",7,0,2,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",8,0,4,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",9,0,2,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",10,0,1,1,TRUE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",11,0,4,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",12,0,1,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",13,0,4,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",14,0,3,1,TRUE,55,1,-25,1.15507,0.406393,-0.4102635,0.07541885
"200007",15,0,2,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",16,0,4,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",17,0,3,1,TRUE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",18,0,1,1,TRUE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",19,0,1,1,TRUE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",20,0,1,0,TRUE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",21,1,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",22,1,3,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",23,1,2,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",24,1,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",25,1,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",26,1,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",27,1,3,NA,FALSE,55,1,-25,1.15507,0.406393,-0.4102635,0.07541885
"200007",28,1,3,NA,FALSE,55,1,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",29,1,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",30,1,3,NA,FALSE,55,1,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",31,1,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",32,1,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",33,1,2,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",34,1,1,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",35,1,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",36,1,1,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",37,1,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",38,1,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",39,1,1,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",40,1,3,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",41,2,1,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",42,2,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",43,2,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",44,2,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",45,2,4,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",46,2,1,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",47,2,2,NA,FALSE,55,1,-1150,1.15507,0.406393,-0.4102635,0.07541885
"200007",48,2,3,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",49,2,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",50,2,2,NA,FALSE,55,1,100,1.15507,0.406393,-0.4102635,0.07541885
"200007",51,2,3,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",52,2,1,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",53,2,3,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",54,2,3,NA,FALSE,55,0,0,1.15507,0.406393,-0.4102635,0.07541885
"200007",55,2,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",56,2,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
"200007",57,2,4,NA,FALSE,55,1,50,1.15507,0.406393,-0.4102635,0.07541885
