"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","mag","update"
"200844",63,3,2,NA,FALSE,78,1,100,0.50810427502053,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",64,3,1,NA,FALSE,78,1,100,0.374414838171492,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",65,3,4,NA,FALSE,78,1,-200,0.741410719361665,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",66,3,3,NA,FALSE,78,1,-25,0.875417648124208,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",67,3,2,NA,FALSE,78,0,0,0.363439191830537,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",68,3,1,NA,FALSE,78,1,-250,0.446140524121213,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",69,3,3,NA,FALSE,78,1,50,0.281734575397326,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",70,3,2,NA,FALSE,78,0,0,0.901470850143119,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",71,3,1,NA,FALSE,78,1,-250,0.512761107104786,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",72,3,2,NA,FALSE,78,1,100,1.50501896036318,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",73,3,2,NA,FALSE,78,1,100,0.156111530506005,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",74,3,2,NA,FALSE,78,0,0,0.530185997962624,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",75,3,2,NA,FALSE,78,1,-1150,0.6951973412759,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",76,3,2,NA,FALSE,78,1,100,0.29423826072952,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",77,3,3,NA,FALSE,78,0,0,0.264817084534071,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",78,3,1,NA,FALSE,78,1,100,0.36615337614591,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",79,3,2,NA,FALSE,78,1,100,0.296951698160807,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",80,3,3,NA,FALSE,78,1,0,0.220598365989876,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",81,4,1,NA,FALSE,78,0,0,0.477265792445715,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",82,4,4,NA,FALSE,78,1,50,0.35846375380181,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",83,4,4,NA,FALSE,78,1,50,0.367632754075447,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",84,4,2,NA,FALSE,78,1,100,1.20237324216378,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",85,4,3,NA,FALSE,78,0,0,0.430585110458058,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",86,4,3,NA,FALSE,78,0,0,2.92087738949114,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",87,4,2,NA,FALSE,78,1,100,0.227126180324147,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",88,4,3,NA,FALSE,78,0,0,0.889181567853851,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",89,4,1,NA,FALSE,78,0,0,1.19804346283028,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",90,4,2,NA,FALSE,78,0,0,3.13549311322248,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",91,4,3,NA,FALSE,78,1,-25,0.962933137021481,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",92,4,4,NA,FALSE,78,0,0,2.68115021682927,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",93,4,1,NA,FALSE,78,0,0,0.56993116431996,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",94,4,4,NA,FALSE,78,1,50,0.40694826289471,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",95,4,2,NA,FALSE,78,1,100,2.04871120466151,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",96,4,3,NA,FALSE,78,0,0,0.358334082349753,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",97,4,3,NA,FALSE,78,0,0,0.58981076989695,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",98,4,2,NA,FALSE,78,1,100,0.323802957618642,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",99,4,2,NA,FALSE,78,0,0,0.96707712847939,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",100,4,1,NA,FALSE,78,0,0,2.63839686399575,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",101,5,1,NA,FALSE,78,0,0,1.70784032629942,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",102,5,1,NA,FALSE,78,1,-250,0.964094180615974,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",103,5,3,NA,FALSE,78,0,0,0.897852392837636,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",104,5,1,NA,FALSE,78,1,100,2.17872141652563,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",105,5,1,NA,FALSE,78,0,0,0.623302505097511,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",106,5,4,NA,FALSE,78,0,0,1.1923846305368,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",107,5,1,NA,FALSE,78,0,0,1.63764743191814,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",108,5,4,NA,FALSE,78,0,0,0.61814756737314,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",109,5,1,NA,FALSE,78,1,-250,1.22764483025741,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",110,5,4,NA,FALSE,78,1,50,0.174201037188671,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",111,5,4,NA,FALSE,78,1,50,2.93951311453527,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",112,5,4,NA,FALSE,78,0,0,1.47753646814195,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",113,5,4,NA,FALSE,78,1,-200,0.491080753875837,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",114,5,4,NA,FALSE,78,1,50,0.433921842095926,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",115,5,2,NA,FALSE,78,0,0,0.389638715628124,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",116,5,3,NA,FALSE,78,1,50,0.4486880188032,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",117,5,1,NA,FALSE,78,0,0,1.38827987027997,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",118,5,4,NA,FALSE,78,1,50,2.2093009401107,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",119,5,3,NA,FALSE,78,1,-25,0.366333257906162,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200844",120,5,3,NA,FALSE,78,1,50,0.15890737472994,1.86452,0.0927569,0.559746,-2.464035,1.18713,4.848425,0.193949,0.1172535
"200851",1,0,4,1,TRUE,20,1,50,0.116973977262665,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",2,0,3,0,TRUE,20,0,0,0.162298107595091,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",3,0,2,1,TRUE,20,1,100,0.143942909306425,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",4,0,3,1,TRUE,20,1,50,0.180722113707389,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",5,0,3,0,TRUE,20,0,0,0.187957490187619,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",6,0,2,1,TRUE,20,1,100,0.211080858793276,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",7,0,2,0,TRUE,20,0,0,0.188179926901432,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",8,0,4,1,TRUE,20,1,50,0.277620187876563,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",9,0,2,0,TRUE,20,0,0,0.240303840235992,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",10,0,1,1,TRUE,20,1,100,0.316126709684413,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",11,0,4,1,TRUE,20,1,50,0.208877766848302,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",12,0,1,0,TRUE,20,0,0,0.571777360684757,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",13,0,4,1,TRUE,20,1,50,0.419592614449876,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",14,0,3,1,TRUE,20,1,-25,0.562075518700414,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",15,0,2,0,TRUE,20,0,0,0.272509123229426,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",16,0,4,1,TRUE,20,1,50,0.812609542385054,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",17,0,3,1,TRUE,20,1,-25,0.369402009949865,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",18,0,1,1,TRUE,20,1,100,0.541973643388751,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",19,0,1,1,TRUE,20,1,-250,1.08823472585069,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",20,0,1,0,TRUE,20,0,0,1.06317276289718,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",21,1,3,NA,FALSE,20,1,0,0.446587685135287,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",22,1,3,NA,FALSE,20,1,50,1.30546007937393,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",23,1,1,NA,FALSE,20,1,100,0.227993105651518,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",24,1,3,NA,FALSE,20,1,50,0.845140097285998,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",25,1,3,NA,FALSE,20,1,-25,0.438945335501487,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",26,1,3,NA,FALSE,20,1,50,0.350241334790118,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",27,1,2,NA,FALSE,20,1,100,0.959434129452758,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",28,1,2,NA,FALSE,20,1,100,0.603339147495868,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",29,1,3,NA,FALSE,20,0,0,0.415683171274552,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",30,1,3,NA,FALSE,20,1,50,0.357916319472567,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",31,1,2,NA,FALSE,20,1,100,0.360634832453194,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",32,1,4,NA,FALSE,20,1,50,0.320057011843379,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",33,1,4,NA,FALSE,20,1,50,0.274468447455608,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",34,1,4,NA,FALSE,20,0,0,0.591716156197525,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",35,1,2,NA,FALSE,20,1,100,0.43033357591635,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",36,1,3,NA,FALSE,20,1,50,0.850384075990978,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",37,1,1,NA,FALSE,20,1,-250,0.804097498240541,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",38,1,2,NA,FALSE,20,1,100,1.32103621030934,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",39,1,1,NA,FALSE,20,0,0,1.89635624294308,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",40,1,1,NA,FALSE,20,0,0,0.307718429227587,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",41,2,3,NA,FALSE,20,1,50,0.775747105318044,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",42,2,4,NA,FALSE,20,1,50,0.341333036965803,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",43,2,1,NA,FALSE,20,0,0,0.965725794741992,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",44,2,2,NA,FALSE,20,0,0,3.23264222923493,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",45,2,1,NA,FALSE,20,1,-250,1.6831935711441,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",46,2,1,NA,FALSE,20,1,-250,0.930444379630774,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",47,2,2,NA,FALSE,20,1,100,0.600699598020534,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",48,2,1,NA,FALSE,20,1,100,0.335058935698915,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",49,2,2,NA,FALSE,20,1,100,0.338697001542592,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",50,2,3,NA,FALSE,20,1,50,0.698301513752317,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",51,2,4,NA,FALSE,20,1,50,1.36408815954477,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",52,2,2,NA,FALSE,20,1,100,0.478177936731782,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",53,2,4,NA,FALSE,20,1,-200,1.56967862495945,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",54,2,1,NA,FALSE,20,0,0,0.8991977554261,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",55,2,3,NA,FALSE,20,1,50,0.365340116954424,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",56,2,2,NA,FALSE,20,1,100,1.29251840504286,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",57,2,4,NA,FALSE,20,1,50,1.52250738847572,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",58,2,1,NA,FALSE,20,0,0,2.31574266707196,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",59,2,4,NA,FALSE,20,1,50,1.04354924749862,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",60,2,4,NA,FALSE,20,0,0,1.55044572796001,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",61,3,1,NA,FALSE,20,0,0,0.916973853281689,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",62,3,3,NA,FALSE,20,1,-25,1.03004248760373,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",63,3,1,NA,FALSE,20,1,-250,0.742464291694108,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",64,3,1,NA,FALSE,20,0,0,0.580735697310086,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",65,3,4,NA,FALSE,20,1,50,1.1546680540442,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",66,3,4,NA,FALSE,20,1,-200,1.91612354568017,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",67,3,1,NA,FALSE,20,1,100,0.620739940656107,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",68,3,1,NA,FALSE,20,1,100,0.418558184412936,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",69,3,2,NA,FALSE,20,0,0,1.21058062686572,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",70,3,3,NA,FALSE,20,0,0,0.222976782831189,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",71,3,2,NA,FALSE,20,1,100,1.62716880358498,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",72,3,2,NA,FALSE,20,0,0,0.960014099705934,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",73,3,1,NA,FALSE,20,1,100,0.423319980478183,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",74,3,4,NA,FALSE,20,1,50,0.603437865382983,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",75,3,3,NA,FALSE,20,0,0,0.598540615077582,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",76,3,2,NA,FALSE,20,1,100,0.337825607759344,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",77,3,2,NA,FALSE,20,0,0,0.608870391375294,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",78,3,4,NA,FALSE,20,0,0,0.700101147567435,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",79,3,1,NA,FALSE,20,1,100,0.640186025622575,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",80,3,1,NA,FALSE,20,1,-250,1.98285266252542,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",81,4,1,NA,FALSE,20,0,0,1.33033589733713,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",82,4,4,NA,FALSE,20,1,50,0.866132142694163,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",83,4,4,NA,FALSE,20,0,0,0.248252457413064,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",84,4,3,NA,FALSE,20,0,0,2.42588093825541,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",85,4,2,NA,FALSE,20,1,100,0.428348812728599,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",86,4,3,NA,FALSE,20,0,0,1.203670485098,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",87,4,2,NA,FALSE,20,0,0,1.92026486265527,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",88,4,2,NA,FALSE,20,1,100,0.379061309859942,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",89,4,2,NA,FALSE,20,1,100,0.35150517284611,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",90,4,3,NA,FALSE,20,1,50,0.65357855948109,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",91,4,2,NA,FALSE,20,1,100,0.581273787630133,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",92,4,4,NA,FALSE,20,1,50,0.325148144137577,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",93,4,1,NA,FALSE,20,1,100,3.76914332865029,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",94,4,4,NA,FALSE,20,0,0,1.17485261061675,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",95,4,1,NA,FALSE,20,1,100,0.428984518334571,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",96,4,1,NA,FALSE,20,0,0,0.61882172709025,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",97,4,3,NA,FALSE,20,1,50,1.00645744054094,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",98,4,2,NA,FALSE,20,0,0,0.906743266824666,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",99,4,3,NA,FALSE,20,0,0,0.866740317191074,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",100,4,3,NA,FALSE,20,1,50,1.07271953572392,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",101,5,3,NA,FALSE,20,1,-25,1.63061745120587,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",102,5,1,NA,FALSE,20,1,-250,0.584281403469769,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",103,5,4,NA,FALSE,20,1,-200,0.566996973491565,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",104,5,4,NA,FALSE,20,1,-200,0.251198032687291,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",105,5,4,NA,FALSE,20,0,0,0.501470835920698,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",106,5,4,NA,FALSE,20,0,0,1.23174846997778,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",107,5,3,NA,FALSE,20,1,-25,0.72690226699943,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",108,5,3,NA,FALSE,20,1,-25,0.967714505726414,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",109,5,2,NA,FALSE,20,1,100,0.414265344422893,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",110,5,3,NA,FALSE,20,1,50,1.09837302527646,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",111,5,2,NA,FALSE,20,1,100,0.848432684690636,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",112,5,4,NA,FALSE,20,1,50,0.458554250587285,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",113,5,2,NA,FALSE,20,0,0,0.466474403416476,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",114,5,1,NA,FALSE,20,1,-250,2.1266513641187,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",115,5,4,NA,FALSE,20,1,50,1.70671795233252,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",116,5,2,NA,FALSE,20,1,100,0.474472500701972,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",117,5,4,NA,FALSE,20,0,0,2.01768990026328,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",118,5,3,NA,FALSE,20,0,0,0.605861620043004,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",119,5,1,NA,FALSE,20,1,100,2.48169333990066,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200851",120,5,4,NA,FALSE,20,1,50,2.32226803048039,1.97158,0.1032765,0.489033,-1.197085,2.320615,2.625825,0.1799405,0.08224315
"200856",1,0,4,1,TRUE,95,1,50,0.149937467927552,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
"200856",2,0,3,0,TRUE,95,0,0,0.321998942028805,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
"200856",3,0,2,1,TRUE,95,1,100,0.244518938682929,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
"200856",4,0,3,1,TRUE,95,1,50,0.264025587014595,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
"200856",5,0,3,0,TRUE,95,0,0,0.19687030883341,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
"200856",6,0,2,1,TRUE,95,1,100,0.263828114442937,1.187855,0.1398955,0.5486825,-1.354755,1.29654,3.82457,0.177515,0.08767435
