"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","con","wgt_pun","wgt_rew","update"
"200438",1,0,4,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",2,0,3,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",3,0,2,1,TRUE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",4,0,3,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",5,0,3,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",6,0,2,1,TRUE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",7,0,2,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",8,0,4,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",9,0,2,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",10,0,1,1,TRUE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",11,0,4,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",12,0,1,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",13,0,4,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",14,0,3,1,TRUE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",15,0,2,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",16,0,4,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",17,0,3,1,TRUE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",18,0,1,1,TRUE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",19,0,1,1,TRUE,39,1,-250,-0.8642405,0.197503,0.2237145,0.04702735
"200438",20,0,1,0,TRUE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",21,1,3,NA,FALSE,39,1,-25,-0.8642405,0.197503,0.2237145,0.04702735
"200438",22,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",23,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",24,1,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",25,1,4,NA,FALSE,39,1,-200,-0.8642405,0.197503,0.2237145,0.04702735
"200438",26,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",27,1,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",28,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",29,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",30,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",31,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",32,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",33,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",34,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",35,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",36,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",37,1,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",38,1,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",39,1,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",40,1,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",41,2,3,NA,FALSE,39,1,-25,-0.8642405,0.197503,0.2237145,0.04702735
"200438",42,2,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",43,2,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",44,2,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",45,2,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",46,2,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",47,2,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",48,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",49,2,3,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",50,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",51,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",52,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",53,2,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",54,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",55,2,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",56,2,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",57,2,3,NA,FALSE,39,1,-25,-0.8642405,0.197503,0.2237145,0.04702735
"200438",58,2,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",59,2,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",60,2,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",61,3,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",62,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",63,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",64,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",65,3,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",66,3,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",67,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",68,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",69,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",70,3,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",71,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",72,3,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",73,3,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",74,3,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",75,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",76,3,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",77,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",78,3,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",79,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",80,3,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",81,4,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",82,4,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",83,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",84,4,4,NA,FALSE,39,1,-200,-0.8642405,0.197503,0.2237145,0.04702735
"200438",85,4,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",86,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",87,4,3,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",88,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",89,4,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",90,4,4,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",91,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",92,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",93,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",94,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",95,4,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",96,4,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",97,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",98,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",99,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",100,4,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",101,5,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",102,5,2,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",103,5,3,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",104,5,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",105,5,1,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",106,5,3,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",107,5,2,NA,FALSE,39,1,-1150,-0.8642405,0.197503,0.2237145,0.04702735
"200438",108,5,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",109,5,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",110,5,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",111,5,4,NA,FALSE,39,1,50,-0.8642405,0.197503,0.2237145,0.04702735
"200438",112,5,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",113,5,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",114,5,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",115,5,3,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",116,5,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",117,5,2,NA,FALSE,39,1,100,-0.8642405,0.197503,0.2237145,0.04702735
"200438",118,5,3,NA,FALSE,39,1,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",119,5,4,NA,FALSE,39,0,0,-0.8642405,0.197503,0.2237145,0.04702735
"200438",120,5,2,NA,FALSE,39,1,-1150,-0.8642405,0.197503,0.2237145,0.04702735
"200442",1,0,4,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",2,0,3,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",3,0,2,1,TRUE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",4,0,3,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",5,0,3,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",6,0,2,1,TRUE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",7,0,2,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",8,0,4,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",9,0,2,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",10,0,1,1,TRUE,4,1,-250,-0.649985,0.1193805,0.452077,0.034805
"200442",11,0,4,1,TRUE,4,1,-200,-0.649985,0.1193805,0.452077,0.034805
"200442",12,0,1,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",13,0,4,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",14,0,3,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",15,0,2,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",16,0,4,1,TRUE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",17,0,3,1,TRUE,4,1,0,-0.649985,0.1193805,0.452077,0.034805
"200442",18,0,1,1,TRUE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",19,0,1,1,TRUE,4,1,-250,-0.649985,0.1193805,0.452077,0.034805
"200442",20,0,1,0,TRUE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",21,1,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",22,1,3,NA,FALSE,4,1,-25,-0.649985,0.1193805,0.452077,0.034805
"200442",23,1,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",24,1,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",25,1,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",26,1,4,NA,FALSE,4,1,-200,-0.649985,0.1193805,0.452077,0.034805
"200442",27,1,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",28,1,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",29,1,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",30,1,3,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",31,1,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",32,1,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",33,1,2,NA,FALSE,4,1,-1150,-0.649985,0.1193805,0.452077,0.034805
"200442",34,1,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",35,1,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",36,1,2,NA,FALSE,4,1,-1150,-0.649985,0.1193805,0.452077,0.034805
"200442",37,1,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",38,1,3,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",39,1,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",40,1,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",41,2,3,NA,FALSE,4,1,0,-0.649985,0.1193805,0.452077,0.034805
"200442",42,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",43,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",44,2,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",45,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",46,2,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",47,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",48,2,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",49,2,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",50,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",51,2,2,NA,FALSE,4,1,-1150,-0.649985,0.1193805,0.452077,0.034805
"200442",52,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",53,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",54,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",55,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",56,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",57,2,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",58,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",59,2,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",60,2,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",61,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",62,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",63,3,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",64,3,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",65,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",66,3,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",67,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",68,3,2,NA,FALSE,4,1,-1150,-0.649985,0.1193805,0.452077,0.034805
"200442",69,3,2,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",70,3,3,NA,FALSE,4,1,0,-0.649985,0.1193805,0.452077,0.034805
"200442",71,3,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",72,3,2,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",73,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",74,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",75,3,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",76,3,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",77,3,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",78,3,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",79,3,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",80,3,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",81,4,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",82,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",83,4,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",84,4,3,NA,FALSE,4,1,0,-0.649985,0.1193805,0.452077,0.034805
"200442",85,4,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",86,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",87,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",88,4,3,NA,FALSE,4,1,-25,-0.649985,0.1193805,0.452077,0.034805
"200442",89,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",90,4,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",91,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",92,4,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",93,4,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",94,4,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",95,4,4,NA,FALSE,4,1,-200,-0.649985,0.1193805,0.452077,0.034805
"200442",96,4,3,NA,FALSE,4,1,-25,-0.649985,0.1193805,0.452077,0.034805
"200442",97,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",98,4,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",99,4,4,NA,FALSE,4,1,-200,-0.649985,0.1193805,0.452077,0.034805
"200442",100,4,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",101,5,3,NA,FALSE,4,1,-25,-0.649985,0.1193805,0.452077,0.034805
"200442",102,5,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",103,5,3,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",104,5,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",105,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",106,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",107,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",108,5,3,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",109,5,3,NA,FALSE,4,1,0,-0.649985,0.1193805,0.452077,0.034805
"200442",110,5,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",111,5,4,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",112,5,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",113,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",114,5,3,NA,FALSE,4,1,-25,-0.649985,0.1193805,0.452077,0.034805
"200442",115,5,3,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200442",116,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",117,5,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",118,5,3,NA,FALSE,4,1,50,-0.649985,0.1193805,0.452077,0.034805
"200442",119,5,2,NA,FALSE,4,1,100,-0.649985,0.1193805,0.452077,0.034805
"200442",120,5,1,NA,FALSE,4,0,0,-0.649985,0.1193805,0.452077,0.034805
"200444",1,0,4,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",2,0,3,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",3,0,2,1,TRUE,134,1,100,-1.789435,0.4773565,0.1306935,0.07895245
"200444",4,0,3,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",5,0,3,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",6,0,2,1,TRUE,134,1,100,-1.789435,0.4773565,0.1306935,0.07895245
"200444",7,0,2,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",8,0,4,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",9,0,2,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",10,0,1,1,TRUE,134,1,100,-1.789435,0.4773565,0.1306935,0.07895245
"200444",11,0,4,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",12,0,1,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",13,0,4,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",14,0,3,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",15,0,2,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",16,0,4,1,TRUE,134,1,-200,-1.789435,0.4773565,0.1306935,0.07895245
"200444",17,0,3,1,TRUE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",18,0,1,1,TRUE,134,1,-250,-1.789435,0.4773565,0.1306935,0.07895245
"200444",19,0,1,1,TRUE,134,1,100,-1.789435,0.4773565,0.1306935,0.07895245
"200444",20,0,1,0,TRUE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",21,1,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",22,1,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",23,1,4,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",24,1,4,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",25,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",26,1,3,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",27,1,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",28,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",29,1,3,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",30,1,4,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",31,1,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",32,1,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",33,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",34,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",35,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",36,1,3,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",37,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",38,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",39,1,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",40,1,3,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",41,2,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",42,2,3,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",43,2,2,NA,FALSE,134,1,100,-1.789435,0.4773565,0.1306935,0.07895245
"200444",44,2,4,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",45,2,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",46,2,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",47,2,3,NA,FALSE,134,1,-25,-1.789435,0.4773565,0.1306935,0.07895245
"200444",48,2,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",49,2,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",50,2,2,NA,FALSE,134,1,-1150,-1.789435,0.4773565,0.1306935,0.07895245
"200444",51,2,4,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
"200444",52,2,3,NA,FALSE,134,1,-25,-1.789435,0.4773565,0.1306935,0.07895245
"200444",53,2,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",54,2,2,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",55,2,1,NA,FALSE,134,0,0,-1.789435,0.4773565,0.1306935,0.07895245
"200444",56,2,4,NA,FALSE,134,1,50,-1.789435,0.4773565,0.1306935,0.07895245
