"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","retend"
"201646",89,4,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",90,4,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",91,4,3,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",92,4,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",93,4,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",94,4,1,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",95,4,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",96,4,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",97,4,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",98,4,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",99,4,4,NA,FALSE,175,1,-200,0.1824245,0.431523,-0.1889805,0.823685
"201646",100,4,1,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",101,5,1,NA,FALSE,175,1,-250,0.1824245,0.431523,-0.1889805,0.823685
"201646",102,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",103,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",104,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",105,5,1,NA,FALSE,175,0,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",106,5,1,NA,FALSE,175,0,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",107,5,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",108,5,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",109,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",110,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",111,5,3,NA,FALSE,175,0,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",112,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",113,5,2,NA,FALSE,175,1,100,0.1824245,0.431523,-0.1889805,0.823685
"201646",114,5,3,NA,FALSE,175,1,-25,0.1824245,0.431523,-0.1889805,0.823685
"201646",115,5,4,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",116,5,3,NA,FALSE,175,1,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",117,5,1,NA,FALSE,175,0,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",118,5,3,NA,FALSE,175,0,0,0.1824245,0.431523,-0.1889805,0.823685
"201646",119,5,3,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201646",120,5,3,NA,FALSE,175,1,50,0.1824245,0.431523,-0.1889805,0.823685
"201654",1,0,4,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",2,0,3,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",3,0,2,1,TRUE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",4,0,3,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",5,0,3,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",6,0,2,1,TRUE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",7,0,2,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",8,0,4,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",9,0,2,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",10,0,1,1,TRUE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",11,0,4,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",12,0,1,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",13,0,4,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",14,0,3,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",15,0,2,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",16,0,4,1,TRUE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",17,0,3,1,TRUE,52,1,0,0.43604,0.369685,-1.02524,0.860733
"201654",18,0,1,1,TRUE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",19,0,1,1,TRUE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",20,0,1,0,TRUE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",21,1,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",22,1,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",23,1,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",24,1,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",25,1,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",26,1,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",27,1,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",28,1,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",29,1,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",30,1,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",31,1,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",32,1,3,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",33,1,3,NA,FALSE,52,1,0,0.43604,0.369685,-1.02524,0.860733
"201654",34,1,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",35,1,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",36,1,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",37,1,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",38,1,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",39,1,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",40,1,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",41,2,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",42,2,3,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",43,2,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",44,2,3,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",45,2,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",46,2,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",47,2,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",48,2,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",49,2,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",50,2,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",51,2,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",52,2,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",53,2,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",54,2,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",55,2,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",56,2,3,NA,FALSE,52,1,0,0.43604,0.369685,-1.02524,0.860733
"201654",57,2,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",58,2,3,NA,FALSE,52,1,-25,0.43604,0.369685,-1.02524,0.860733
"201654",59,2,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",60,2,2,NA,FALSE,52,1,-1150,0.43604,0.369685,-1.02524,0.860733
"201654",61,3,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",62,3,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",63,3,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",64,3,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",65,3,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",66,3,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",67,3,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",68,3,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",69,3,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",70,3,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",71,3,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",72,3,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",73,3,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",74,3,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",75,3,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",76,3,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",77,3,3,NA,FALSE,52,1,-25,0.43604,0.369685,-1.02524,0.860733
"201654",78,3,4,NA,FALSE,52,1,-200,0.43604,0.369685,-1.02524,0.860733
"201654",79,3,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",80,3,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",81,4,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",82,4,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",83,4,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",84,4,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",85,4,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",86,4,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",87,4,2,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",88,4,3,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",89,4,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",90,4,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",91,4,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",92,4,4,NA,FALSE,52,1,-200,0.43604,0.369685,-1.02524,0.860733
"201654",93,4,3,NA,FALSE,52,1,-25,0.43604,0.369685,-1.02524,0.860733
"201654",94,4,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",95,4,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",96,4,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",97,4,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",98,4,1,NA,FALSE,52,1,-250,0.43604,0.369685,-1.02524,0.860733
"201654",99,4,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",100,4,4,NA,FALSE,52,1,-200,0.43604,0.369685,-1.02524,0.860733
"201654",101,5,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",102,5,4,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",103,5,1,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",104,5,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",105,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",106,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",107,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",108,5,3,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",109,5,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",110,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",111,5,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",112,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",113,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",114,5,2,NA,FALSE,52,1,-1150,0.43604,0.369685,-1.02524,0.860733
"201654",115,5,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",116,5,3,NA,FALSE,52,1,-25,0.43604,0.369685,-1.02524,0.860733
"201654",117,5,4,NA,FALSE,52,1,50,0.43604,0.369685,-1.02524,0.860733
"201654",118,5,2,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201654",119,5,3,NA,FALSE,52,0,0,0.43604,0.369685,-1.02524,0.860733
"201654",120,5,1,NA,FALSE,52,1,100,0.43604,0.369685,-1.02524,0.860733
"201656",1,0,4,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",2,0,3,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",3,0,2,1,TRUE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",4,0,3,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",5,0,3,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",6,0,2,1,TRUE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",7,0,2,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",8,0,4,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",9,0,2,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",10,0,1,1,TRUE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",11,0,4,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",12,0,1,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",13,0,4,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",14,0,3,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",15,0,2,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",16,0,4,1,TRUE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",17,0,3,1,TRUE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",18,0,1,1,TRUE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",19,0,1,1,TRUE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",20,0,1,0,TRUE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",21,1,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",22,1,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",23,1,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",24,1,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",25,1,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",26,1,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",27,1,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",28,1,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",29,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",30,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",31,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",32,1,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",33,1,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",34,1,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",35,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",36,1,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",37,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",38,1,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",39,1,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",40,1,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",41,2,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",42,2,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",43,2,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",44,2,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",45,2,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",46,2,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201656",47,2,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",48,2,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",49,2,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201656",50,2,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201656",51,2,1,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",52,2,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",53,2,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",54,2,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",55,2,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",56,2,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",57,2,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",58,2,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",59,2,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",60,2,1,NA,FALSE,110,1,-250,0.2703235,0.389022,2.748005,0.940548
"201656",61,3,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",62,3,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",63,3,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",64,3,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",65,3,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",66,3,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",67,3,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",68,3,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",69,3,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",70,3,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201656",71,3,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",72,3,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",73,3,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",74,3,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",75,3,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",76,3,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",77,3,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",78,3,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",79,3,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",80,3,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",81,4,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",82,4,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",83,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",84,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",85,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",86,4,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",87,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",88,4,3,NA,FALSE,110,1,-25,0.2703235,0.389022,2.748005,0.940548
"201656",89,4,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",90,4,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",91,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",92,4,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",93,4,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",94,4,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",95,4,3,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",96,4,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",97,4,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",98,4,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",99,4,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",100,4,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",101,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",102,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",103,5,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",104,5,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",105,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",106,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",107,5,2,NA,FALSE,110,1,-1150,0.2703235,0.389022,2.748005,0.940548
"201656",108,5,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",109,5,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",110,5,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",111,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",112,5,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",113,5,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201656",114,5,4,NA,FALSE,110,1,-200,0.2703235,0.389022,2.748005,0.940548
"201656",115,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",116,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",117,5,1,NA,FALSE,110,0,0,0.2703235,0.389022,2.748005,0.940548
"201656",118,5,2,NA,FALSE,110,1,100,0.2703235,0.389022,2.748005,0.940548
"201656",119,5,4,NA,FALSE,110,1,50,0.2703235,0.389022,2.748005,0.940548
"201656",120,5,3,NA,FALSE,110,1,0,0.2703235,0.389022,2.748005,0.940548
"201661",1,0,4,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",2,0,3,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",3,0,2,1,TRUE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",4,0,3,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",5,0,3,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",6,0,2,1,TRUE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",7,0,2,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",8,0,4,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",9,0,2,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",10,0,1,1,TRUE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",11,0,4,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",12,0,1,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",13,0,4,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",14,0,3,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",15,0,2,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",16,0,4,1,TRUE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",17,0,3,1,TRUE,45,1,0,0.2954735,4.33201,-2.02248,0.380896
"201661",18,0,1,1,TRUE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",19,0,1,1,TRUE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",20,0,1,0,TRUE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",21,1,4,NA,FALSE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",22,1,2,NA,FALSE,45,1,-1150,0.2954735,4.33201,-2.02248,0.380896
"201661",23,1,1,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",24,1,2,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",25,1,2,NA,FALSE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",26,1,2,NA,FALSE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",27,1,1,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",28,1,1,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",29,1,1,NA,FALSE,45,1,-250,0.2954735,4.33201,-2.02248,0.380896
"201661",30,1,1,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",31,1,2,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",32,1,1,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",33,1,4,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
"201661",34,1,3,NA,FALSE,45,1,50,0.2954735,4.33201,-2.02248,0.380896
"201661",35,1,2,NA,FALSE,45,1,100,0.2954735,4.33201,-2.02248,0.380896
"201661",36,1,3,NA,FALSE,45,0,0,0.2954735,4.33201,-2.02248,0.380896
