"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200001",83,4,3,NA,FALSE,90,1,-25,0.69525987945579,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",84,4,2,NA,FALSE,90,1,100,0.362199012918617,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",85,4,3,NA,FALSE,90,1,-25,0.959087243583782,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",86,4,1,NA,FALSE,90,1,-250,0.984787723030295,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",87,4,1,NA,FALSE,90,1,-250,0.442833588617596,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",88,4,4,NA,FALSE,90,1,50,0.329779228516713,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",89,4,4,NA,FALSE,90,1,50,0.371922588574171,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",90,4,4,NA,FALSE,90,1,50,0.592665944854881,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",91,4,3,NA,FALSE,90,0,0,0.592351342002341,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",92,4,2,NA,FALSE,90,1,100,0.656044943623548,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",93,4,4,NA,FALSE,90,1,-200,0.473414781496295,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",94,4,1,NA,FALSE,90,0,0,0.567259912381393,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",95,4,4,NA,FALSE,90,0,0,0.311290020095748,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",96,4,1,NA,FALSE,90,0,0,0.769881389969077,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",97,4,4,NA,FALSE,90,0,0,0.224849499256391,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",98,4,4,NA,FALSE,90,1,50,0.662109506492887,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",99,4,4,NA,FALSE,90,1,-200,0.716909433422585,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",100,4,4,NA,FALSE,90,1,50,0.428016880214017,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",101,5,1,NA,FALSE,90,0,0,0.885370440121677,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",102,5,3,NA,FALSE,90,0,0,0.960826630424733,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",103,5,2,NA,FALSE,90,1,100,0.878218854504347,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",104,5,3,NA,FALSE,90,1,50,0.347655729026268,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",105,5,4,NA,FALSE,90,1,-200,0.471169512366823,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",106,5,2,NA,FALSE,90,1,100,0.629033024727155,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",107,5,2,NA,FALSE,90,1,100,0.402191495293691,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",108,5,2,NA,FALSE,90,1,100,0.349936964959947,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",109,5,1,NA,FALSE,90,0,0,0.738431358164674,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",110,5,3,NA,FALSE,90,1,-25,0.374767211839904,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",111,5,1,NA,FALSE,90,0,0,0.198261764641771,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",112,5,3,NA,FALSE,90,1,-25,0.438917270227169,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
