"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update","decay"
"200924",6,0,2,1,TRUE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",7,0,2,0,TRUE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",8,0,4,1,TRUE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",9,0,2,0,TRUE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",10,0,1,1,TRUE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",11,0,4,1,TRUE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",12,0,1,0,TRUE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",13,0,4,1,TRUE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",14,0,3,1,TRUE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",15,0,2,0,TRUE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",16,0,4,1,TRUE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",17,0,3,1,TRUE,51,1,-25,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",18,0,1,1,TRUE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",19,0,1,1,TRUE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",20,0,1,0,TRUE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",21,1,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",22,1,3,NA,FALSE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",23,1,4,NA,FALSE,51,1,-200,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",24,1,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",25,1,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",26,1,4,NA,FALSE,51,1,-200,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",27,1,3,NA,FALSE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
