"statistic","mean_ppp","sd_ppp","min_ppp","max_ppp","extreme_count","extreme_ratio","component"
"rl_avg_outcome",0.4812,0.285953505023414,0,1,23,0.115,"RL"
"rl_good_deck_ratio",0.50595,0.275748588245884,0,1,18,0.09,"RL"
"rl_lose_shift_ratio",0.61045,0.224009371438925,0.09,1,14,0.07,"RL"
"rl_new_bad_deck_ratio",0.52815,0.270480825354446,0,0.99,13,0.065,"RL"
"rl_new_good_deck_ratio",0.4803,0.271468942854746,0.01,1,13,0.065,"RL"
"rl_skip_ratio",0.6403,0.26874715845173,0.03,1,14,0.07,"RL"
"rl_total_money",0.48535,0.290514839309968,0,1,22,0.11,"RL"
"rl_win_stay_ratio",0.53765,0.270041830930434,0,0.99,10,0.05,"RL"
