"statistic","observed","predicted_mean","predicted_sd","predicted_q025","predicted_q975","ppp_value","ppp_extreme","subject_id","component"
"rl_win_stay_ratio",0.24390243902439,0.177173175095374,0.0555709096120463,0.0747202797202797,0.278688524590164,0.14,FALSE,"200446","RL"
"rl_lose_shift_ratio",0.944444444444444,0.910242157081637,0.0788395125682955,0.712954545454545,1,0.3,FALSE,"200446","RL"
"rl_total_money",-3725,-594,1706.23159700735,-4101.25,2300,0.95,FALSE,"200447","RL"
"rl_skip_ratio",0.275,0.313,0.0618449964950299,0.216666666666667,0.4675,0.74,FALSE,"200447","RL"
"rl_good_deck_ratio",0.540229885057471,0.531552268724121,0.0373149646189275,0.466666666666667,0.595913978494624,0.41,FALSE,"200447","RL"
"rl_new_good_deck_ratio",0.712121212121212,0.715975175381635,0.0424226978187554,0.641045106132075,0.798599137931034,0.55,FALSE,"200447","RL"
"rl_new_bad_deck_ratio",0.287878787878788,0.284024824618365,0.0424226978187554,0.201400862068966,0.358954893867925,0.46,FALSE,"200447","RL"
"rl_avg_outcome",-42.816091954023,-7.82687299943164,21.2084783537086,-57.1166405433647,26.1795865633075,0.93,FALSE,"200447","RL"
"rl_win_stay_ratio",0.19672131147541,0.176860349125234,0.0515944512249784,0.0845609318996416,0.284258639910814,0.33,FALSE,"200447","RL"
"rl_lose_shift_ratio",0.91304347826087,0.856437284402007,0.0816491165444125,0.6875,1,0.25,FALSE,"200447","RL"
"rl_total_money",-400,-385,1560.45269914298,-3653.75,2502.5,0.54,FALSE,"200448","RL"
"rl_skip_ratio",0.458333333333333,0.4305,0.0478672523716077,0.35,0.512708333333333,0.34,FALSE,"200448","RL"
"rl_good_deck_ratio",0.492307692307692,0.533917713164099,0.0404185157432813,0.455180481283422,0.60446568298681,0.84,FALSE,"200448","RL"
"rl_new_good_deck_ratio",0.653061224489796,0.706999162835525,0.0429199530214023,0.633021255060729,0.777777777777778,0.89,FALSE,"200448","RL"
"rl_new_bad_deck_ratio",0.346938775510204,0.293000837164475,0.0429199530214023,0.222222222222222,0.366978744939271,0.11,FALSE,"200448","RL"
"rl_avg_outcome",-6.15384615384615,-5.81403359683657,23.2709017475104,-53.3696984228474,36.6037682149362,0.54,FALSE,"200448","RL"
"rl_win_stay_ratio",0.153846153846154,0.186525906426441,0.0513467048243533,0.0988372093023256,0.288845726970033,0.73,FALSE,"200448","RL"
"rl_lose_shift_ratio",1,0.960079389392857,0.0417867516716402,0.870625,1,0.48,FALSE,"200448","RL"
"rl_total_money",-2225,-604.75,1632.4467870734,-4957.5,1892.49999999999,0.87,FALSE,"200801","RL"
"rl_skip_ratio",0.366666666666667,0.465833333333333,0.0452034309356067,0.370625,0.55,0.99,TRUE,"200801","RL"
"rl_good_deck_ratio",0.552631578947368,0.525850096208775,0.0419714756635303,0.451253918495298,0.625,0.22,FALSE,"200801","RL"
"rl_new_good_deck_ratio",0.711864406779661,0.688933724306232,0.0475108012865414,0.612244897959184,0.783992346938775,0.29,FALSE,"200801","RL"
"rl_new_bad_deck_ratio",0.288135593220339,0.311066275693768,0.0475108012865414,0.216007653061224,0.387755102040816,0.71,FALSE,"200801","RL"
"rl_avg_outcome",-29.2763157894737,-9.53623520732069,25.6731245462798,-74.4836956521739,25.5979595692423,0.84,FALSE,"200801","RL"
"rl_win_stay_ratio",0.120689655172414,0.128044587006349,0.0511715939904177,0.0454263565891473,0.227351778656126,0.52,FALSE,"200801","RL"
"rl_lose_shift_ratio",0.857142857142857,0.900855398949624,0.0735031679906688,0.778896103896104,1,0.74,FALSE,"200801","RL"
"rl_total_money",-3075,-271.75,1793.29086000734,-4053.125,2825.625,0.92,FALSE,"200803","RL"
"rl_skip_ratio",0.341666666666667,0.301916666666667,0.0622805349951468,0.187291666666667,0.412708333333333,0.29,FALSE,"200803","RL"
"rl_good_deck_ratio",0.594936708860759,0.532135610230974,0.0395600286067521,0.443602941176471,0.596686046511628,0.03,TRUE,"200803","RL"
"rl_new_good_deck_ratio",0.796610169491525,0.728838913844557,0.0522907766358008,0.613790322580645,0.813559322033898,0.12,FALSE,"200803","RL"
"rl_new_bad_deck_ratio",0.203389830508475,0.271161086155443,0.0522907766358008,0.186440677966102,0.386209677419355,0.88,FALSE,"200803","RL"
"rl_avg_outcome",-38.9240506329114,-3.86075766391458,21.9685149844019,-50.1468992248062,32.2675842476489,0.92,FALSE,"200803","RL"
"rl_win_stay_ratio",0.254545454545455,0.209145952511949,0.0578215495193477,0.118910256410256,0.334289383561644,0.19,FALSE,"200803","RL"
"rl_lose_shift_ratio",0.941176470588235,0.878949967436207,0.0829839968710794,0.705882352941177,1,0.26,FALSE,"200803","RL"
"rl_total_money",-2800,-256,1702.36807732848,-3753.75,2575,0.91,FALSE,"200806","RL"
"rl_skip_ratio",0.4,0.372416666666667,0.0523801475188503,0.291666666666667,0.479375,0.28,FALSE,"200806","RL"
"rl_good_deck_ratio",0.583333333333333,0.532309675489718,0.03696747722413,0.462920875420875,0.60594262295082,0.09,FALSE,"200806","RL"
"rl_new_good_deck_ratio",0.792452830188679,0.734263418561614,0.0483730280020708,0.647459677419355,0.822033410138249,0.13,FALSE,"200806","RL"
"rl_new_bad_deck_ratio",0.207547169811321,0.265736581438386,0.0483730280020708,0.177966589861751,0.352540322580645,0.87,FALSE,"200806","RL"
"rl_avg_outcome",-38.8888888888889,-3.9740659942717,22.8715512007814,-53.5657087687415,31.7901234567901,0.91,FALSE,"200806","RL"
"rl_win_stay_ratio",0.115384615384615,0.189420955458758,0.0480004885563553,0.0952013788098694,0.270362103174603,0.92,FALSE,"200806","RL"
"rl_lose_shift_ratio",0.933333333333333,0.937151523184418,0.0564943373678788,0.7875,1,0.58,FALSE,"200806","RL"
"rl_total_money",300,-873.75,1981.21026869635,-5151.25,2327.5,0.29,FALSE,"200809","RL"
"rl_skip_ratio",0.166666666666667,0.269833333333333,0.0533235997010044,0.162291666666667,0.375,0.97,TRUE,"200809","RL"
"rl_good_deck_ratio",0.51,0.530321698041853,0.0339940694220134,0.471351481958763,0.587023092369478,0.73,FALSE,"200809","RL"
"rl_new_good_deck_ratio",0.698630136986301,0.717132323130345,0.0434061280268096,0.630367647058824,0.80172131147541,0.69,FALSE,"200809","RL"
"rl_new_bad_deck_ratio",0.301369863013699,0.282867676869655,0.0434061280268096,0.19827868852459,0.369632352941176,0.31,FALSE,"200809","RL"
"rl_avg_outcome",3,-10.4487945493939,22.613172183194,-60.1006610576923,24.4740050992129,0.29,FALSE,"200809","RL"
"rl_win_stay_ratio",0.236842105263158,0.202182150539687,0.049652446546484,0.115333333333333,0.293737373737374,0.26,FALSE,"200809","RL"
"rl_lose_shift_ratio",0.65,0.863285468812458,0.0799308356888641,0.6678125,1,0.98,TRUE,"200809","RL"
"rl_total_money",-1300,-532.25,1506.97995117132,-3151.25,1801.25,0.7,FALSE,"200812","RL"
"rl_skip_ratio",0.475,0.463416666666667,0.0474059852874871,0.375,0.541666666666667,0.42,FALSE,"200812","RL"
"rl_good_deck_ratio",0.555555555555556,0.528820403152984,0.0470842469929377,0.437906678082192,0.617962778331671,0.28,FALSE,"200812","RL"
"rl_new_good_deck_ratio",0.714285714285714,0.691153697381915,0.0460726554273222,0.624922480620155,0.789561170212766,0.32,FALSE,"200812","RL"
"rl_new_bad_deck_ratio",0.285714285714286,0.308846302618085,0.0460726554273222,0.210438829787234,0.375077519379845,0.72,FALSE,"200812","RL"
"rl_avg_outcome",-20.6349206349206,-8.67301905916904,23.979629363328,-52.7317436661699,25.9485126451078,0.69,FALSE,"200812","RL"
"rl_win_stay_ratio",0.0952380952380952,0.11910089287525,0.0564174747005017,0.0227272727272727,0.224873737373737,0.63,FALSE,"200812","RL"
"rl_lose_shift_ratio",0.941176470588235,0.888108877362747,0.08144663176991,0.723333333333333,1,0.27,FALSE,"200812","RL"
"rl_total_money",-100,-186.75,1509.21184444535,-3301.25,2202.5,0.55,FALSE,"200819","RL"
"rl_skip_ratio",0.358333333333333,0.457916666666667,0.0459556067199762,0.349583333333333,0.541666666666667,0.97,TRUE,"200819","RL"
"rl_good_deck_ratio",0.519480519480519,0.530952038848672,0.0406380829395156,0.454557291666667,0.602941176470588,0.66,FALSE,"200819","RL"
"rl_new_good_deck_ratio",0.677966101694915,0.689594539610967,0.0462078906996739,0.609495192307692,0.762118736383442,0.63,FALSE,"200819","RL"
"rl_new_bad_deck_ratio",0.322033898305085,0.310405460389033,0.0462078906996739,0.237881263616558,0.390504807692308,0.37,FALSE,"200819","RL"
"rl_avg_outcome",-1.2987012987013,-2.75803594355084,23.2464256364758,-53.4606331168831,34.9650735294118,0.54,FALSE,"200819","RL"
"rl_win_stay_ratio",0.185185185185185,0.131488765372482,0.0500514961938865,0.0359088127294982,0.237170212765957,0.13,FALSE,"200819","RL"
"rl_lose_shift_ratio",0.764705882352941,0.871437602717873,0.0843339401144766,0.714285714285714,1,0.92,FALSE,"200819","RL"
"rl_total_money",-2075,-404.5,1603.12738865083,-3556.25,2201.25,0.86,FALSE,"200823","RL"
"rl_skip_ratio",0.408333333333333,0.399,0.0624540234933271,0.275,0.521041666666667,0.47,FALSE,"200823","RL"
"rl_good_deck_ratio",0.549295774647887,0.527431922341862,0.0406328010022825,0.46195652173913,0.61875,0.29,FALSE,"200823","RL"
"rl_new_good_deck_ratio",0.709090909090909,0.704773940923115,0.0496225737583592,0.622737068965517,0.798061224489796,0.45,FALSE,"200823","RL"
"rl_new_bad_deck_ratio",0.290909090909091,0.295226059076885,0.0496225737583592,0.201938775510204,0.377262931034483,0.55,FALSE,"200823","RL"
"rl_avg_outcome",-29.2253521126761,-5.91264222378044,22.9599427083865,-56.4818548387097,31.2097014925373,0.88,FALSE,"200823","RL"
"rl_win_stay_ratio",0.130434782608696,0.153472852736468,0.0525958948266739,0.055297256097561,0.254732620320856,0.66,FALSE,"200823","RL"
"rl_lose_shift_ratio",0.85,0.879828713139859,0.080266796615838,0.6765625,1,0.67,FALSE,"200823","RL"
"rl_total_money",-50,-380,1400.73934301522,-2876.25,2256.25,0.41,FALSE,"200827","RL"
"rl_skip_ratio",0.391666666666667,0.433833333333333,0.0481827446282402,0.353958333333333,0.521041666666667,0.78,FALSE,"200827","RL"
"rl_good_deck_ratio",0.520547945205479,0.530722091409211,0.0397255848536551,0.464485111662531,0.605633802816901,0.57,FALSE,"200827","RL"
"rl_new_good_deck_ratio",0.678571428571429,0.69716971736885,0.0381863249802193,0.629921968787515,0.766142270861833,0.71,FALSE,"200827","RL"
"rl_new_bad_deck_ratio",0.321428571428571,0.30283028263115,0.0381863249802193,0.233857729138167,0.370078031212485,0.3,FALSE,"200827","RL"
"rl_avg_outcome",-0.684931506849315,-5.99414366632179,21.0465033093052,-47.1516393442623,32.3960489993098,0.41,FALSE,"200827","RL"
"rl_win_stay_ratio",0.160714285714286,0.157262450132683,0.0456525411408334,0.0859851988899167,0.242360541427399,0.48,FALSE,"200827","RL"
"rl_lose_shift_ratio",1,0.913729697632948,0.0611719571959267,0.7925,1,0.23,FALSE,"200827","RL"
"rl_total_money",1300,-472,1857.1057910609,-4713.125,2263.125,0.18,FALSE,"200832","RL"
"rl_skip_ratio",0.241666666666667,0.25,0.0568164982915568,0.149583333333333,0.375,0.56,FALSE,"200832","RL"
"rl_good_deck_ratio",0.483516483516484,0.525941964387267,0.0359385018143477,0.463160750766088,0.601615168539326,0.89,FALSE,"200832","RL"
"rl_new_good_deck_ratio",0.676923076923077,0.715399750671911,0.0416704717251047,0.64375,0.797467580132126,0.78,FALSE,"200832","RL"
"rl_new_bad_deck_ratio",0.323076923076923,0.284600249328089,0.0416704717251047,0.202532419867874,0.35625,0.22,FALSE,"200832","RL"
"rl_avg_outcome",14.2857142857143,-5.44597646758718,20.8556196681218,-59.5,26.9774816176471,0.17,FALSE,"200832","RL"
"rl_win_stay_ratio",0.174603174603175,0.188016444968859,0.0446086964353842,0.101036931818182,0.263201357466063,0.64,FALSE,"200832","RL"
"rl_lose_shift_ratio",0.80952380952381,0.827828886916392,0.0887638379320611,0.631578947368421,0.977380952380952,0.64,FALSE,"200832","RL"
"rl_total_money",-1150,-419.75,1800.39731515692,-3977.5,2438.125,0.66,FALSE,"200847","RL"
"rl_skip_ratio",0.3,0.38225,0.0589452631822726,0.270208333333333,0.491666666666667,0.93,FALSE,"200847","RL"
"rl_good_deck_ratio",0.547619047619048,0.521627268767881,0.0437822669334443,0.433219178082192,0.590648959474261,0.31,FALSE,"200847","RL"
"rl_new_good_deck_ratio",0.766666666666667,0.703270406145197,0.0491907433328224,0.616162029459902,0.793081761006289,0.07,FALSE,"200847","RL"
"rl_new_bad_deck_ratio",0.233333333333333,0.296729593854803,0.0491907433328224,0.206918238993711,0.383837970540098,0.93,FALSE,"200847","RL"
"rl_avg_outcome",-13.6904761904762,-5.95501626991109,24.9853102686944,-59.7804054054054,31.35,0.66,FALSE,"200847","RL"
"rl_win_stay_ratio",0.135593220338983,0.175967193965293,0.0497089168521187,0.0824404761904762,0.263469827586207,0.82,FALSE,"200847","RL"
"rl_lose_shift_ratio",0.882352941176471,0.883530829825116,0.0879297863333479,0.695961538461538,1,0.6,FALSE,"200847","RL"
"rl_total_money",775,-748.5,1927.4591402605,-4619.375,2525.625,0.23,FALSE,"200849","RL"
