"statistic","mean_ppp","sd_ppp","min_ppp","max_ppp","extreme_count","extreme_ratio","component"
"rl_avg_outcome",0.5226,0.298484008813852,0.01,1,23,0.115,"RL"
"rl_good_deck_ratio",0.4984,0.282983814371034,0,1,13,0.065,"RL"
"rl_lose_shift_ratio",0.6036,0.246078877741166,0.09,1,16,0.08,"RL"
"rl_new_bad_deck_ratio",0.5266,0.276020609528387,0,1,14,0.07,"RL"
"rl_new_good_deck_ratio",0.48455,0.278132316401988,0,1,15,0.075,"RL"
"rl_skip_ratio",0.66795,0.246734038854894,0,1,22,0.11,"RL"
"rl_total_money",0.5291,0.304804393985659,0,1,28,0.14,"RL"
"rl_win_stay_ratio",0.50475,0.268810776696809,0,0.98,10,0.05,"RL"
