"statistic","mean_ppp","sd_ppp","min_ppp","max_ppp","extreme_count","extreme_ratio","component"
"rl_avg_outcome",0.4744,0.290505779701887,0,1,20,0.1,"RL"
"rl_good_deck_ratio",0.46415,0.286311278578414,0,1,20,0.1,"RL"
"rl_lose_shift_ratio",0.5685,0.273258303629574,0.02,1,16,0.08,"RL"
"rl_new_bad_deck_ratio",0.53585,0.280484644282699,0.01,1,19,0.095,"RL"
"rl_new_good_deck_ratio",0.47595,0.283696166832365,0,0.99,18,0.09,"RL"
"rl_skip_ratio",0.65475,0.244698435059571,0.02,1,15,0.075,"RL"
"rl_total_money",0.47935,0.297693102736838,0,1,19,0.095,"RL"
"rl_win_stay_ratio",0.5199,0.271057838401316,0.01,0.99,16,0.08,"RL"
