"statistic","observed","predicted_mean","predicted_sd","predicted_q025","predicted_q975","ppp_value","ppp_extreme","subject_id","component"
"rt_play_quantiles_50%",0.298666343877425,0.263503213807367,0.0273645239932952,0.217241363255238,0.314397083610952,0.14,FALSE,"200442","SSM"
"rt_play_quantiles_70%",0.402696002583484,0.374897505939827,0.0408103844489132,0.300117759989856,0.446962469066201,0.25,FALSE,"200442","SSM"
"rt_play_quantiles_90%",0.598114932108734,0.643506656892199,0.100124179099419,0.483330108976323,0.878794046573196,0.67,FALSE,"200442","SSM"
"rt_skip_mean",0.514223934638469,0.476935993069243,0.0629541558446671,0.370837758598864,0.605797282143575,0.25,FALSE,"200442","SSM"
"rt_skip_median",0.492851143440542,0.399379527173053,0.0671866991895493,0.298296544082015,0.537073163410518,0.1,FALSE,"200442","SSM"
"rt_skip_quantiles_10%",0.272179329130402,0.212257786640641,0.0316915672334715,0.157694541625078,0.275566219160664,0.04,TRUE,"200442","SSM"
"rt_skip_quantiles_30%",0.345892797277205,0.300445791016719,0.0456902914572666,0.209606050771323,0.386936339269926,0.17,FALSE,"200442","SSM"
"rt_skip_quantiles_50%",0.492851143440542,0.399379527173053,0.0671866991895493,0.298296544082015,0.537073163410518,0.1,FALSE,"200442","SSM"
"rt_skip_quantiles_70%",0.595259467615481,0.545540929247161,0.101681499303072,0.376898383826725,0.769978484956653,0.31,FALSE,"200442","SSM"
"rt_skip_quantiles_90%",0.820222211008531,0.816675466581355,0.154668834471134,0.555557954607733,1.14665997991167,0.45,FALSE,"200442","SSM"
"choice_prob",0.766666666666667,0.745666666666667,0.0608751182540674,0.637291666666667,0.846041666666667,0.44,FALSE,"200442","SSM"
"total_money",775,-636,1688.90960580064,-3952.5,2441.875,0.2,FALSE,"200444","RL"
"skip_ratio",0.466666666666667,0.481166666666667,0.0499385143837421,0.369791666666667,0.566666666666667,0.64,FALSE,"200444","RL"
"good_deck_ratio",0.578125,0.526825371502184,0.0433223356904918,0.446739130434783,0.616057692307692,0.13,FALSE,"200444","RL"
"new_good_deck_ratio",0.755102040816326,0.689145674410183,0.0440955413285704,0.619047619047619,0.771066433566434,0.09,FALSE,"200444","RL"
"new_bad_deck_ratio",0.244897959183673,0.310854325589817,0.0440955413285704,0.228933566433566,0.380952380952381,0.92,FALSE,"200444","RL"
"avg_outcome",12.109375,-10.4092249035644,27.9130133781645,-70.0707547169811,39.0120709528688,0.2,FALSE,"200444","RL"
"win_stay_ratio",0.0833333333333333,0.118819560852277,0.0505015419484378,0.0320652173913044,0.21219362745098,0.78,FALSE,"200444","RL"
"lose_shift_ratio",0.846153846153846,0.886989711397993,0.0889472603983856,0.715833333333333,1,0.74,FALSE,"200444","RL"
"has_rt_data",1,1,0,1,1,1,TRUE,"200444","SSM"
"mean_rt",0.991532637641057,0.962034310888623,0.0776329016213066,0.829551238409195,1.12383983779343,0.3,FALSE,"200444","SSM"
"median_rt",0.770310170175846,0.767631810215695,0.0681744349648295,0.647744885938878,0.923339429318683,0.47,FALSE,"200444","SSM"
"min_rt",0.262881611601791,0.233397887046498,0.0381210739222781,0.164754799020321,0.306962356360879,0.23,FALSE,"200444","SSM"
"max_rt",3.09141636222561,3.84959566958115,0.884092584666585,2.50163893600649,5.66932557530311,0.81,FALSE,"200444","SSM"
"rt_play_mean",0.97273231676531,0.982758051483771,0.101146424959183,0.806685382023165,1.19684994364372,0.55,FALSE,"200444","SSM"
"rt_play_median",0.797048242352093,0.78826253463167,0.110241170971392,0.604454735390748,1.01847236165357,0.45,FALSE,"200444","SSM"
"rt_play_quantiles_10%",0.399883096349008,0.385111723420447,0.0391985177502684,0.311760858320209,0.460656532919622,0.31,FALSE,"200444","SSM"
"rt_play_quantiles_30%",0.57817284807052,0.5649306263044,0.0701595892235532,0.455427648396443,0.721743504160582,0.4,FALSE,"200444","SSM"
"rt_play_quantiles_50%",0.797048242352093,0.78826253463167,0.110241170971392,0.604454735390748,1.01847236165357,0.45,FALSE,"200444","SSM"
"rt_play_quantiles_70%",1.09578519693238,1.11260638289167,0.148212362482366,0.84897066967065,1.43782332817959,0.5,FALSE,"200444","SSM"
"rt_play_quantiles_90%",1.80804076520471,1.83254094726984,0.273167281087338,1.36411119692545,2.4738156775239,0.45,FALSE,"200444","SSM"
"rt_skip_mean",1.01301871864191,0.943147695170578,0.0933196034725049,0.774191126469683,1.14405806028755,0.21,FALSE,"200444","SSM"
"rt_skip_median",0.725176860642685,0.746194614301112,0.0836628531406175,0.593006402779917,0.933086261589049,0.61,FALSE,"200444","SSM"
"rt_skip_quantiles_10%",0.440421665674582,0.377087828011963,0.0385473320951986,0.313416288165666,0.46572294994975,0.05,FALSE,"200444","SSM"
"rt_skip_quantiles_30%",0.564099753545614,0.534334742954732,0.0589743797411012,0.442961296310182,0.662639776578345,0.26,FALSE,"200444","SSM"
"rt_skip_quantiles_50%",0.725176860642685,0.746194614301112,0.0836628531406175,0.593006402779917,0.933086261589049,0.61,FALSE,"200444","SSM"
"rt_skip_quantiles_70%",1.37221227712683,1.06771147763009,0.133175813519292,0.85271359365954,1.38230492449996,0.04,TRUE,"200444","SSM"
"rt_skip_quantiles_90%",1.98787448824986,1.75466135819982,0.293507921441995,1.23798629363637,2.35196690019842,0.19,FALSE,"200444","SSM"
"choice_prob",0.533333333333333,0.518833333333333,0.0499385143837421,0.433333333333333,0.630208333333333,0.39,FALSE,"200444","SSM"
"total_money",-200,-383.75,1641.06616843804,-3960,2288.125,0.48,FALSE,"200446","RL"
"skip_ratio",0.491666666666667,0.487083333333333,0.0517018860084912,0.399583333333333,0.592083333333333,0.44,FALSE,"200446","RL"
"good_deck_ratio",0.524590163934426,0.538411975175088,0.0472996470216629,0.453644939965695,0.627055485498108,0.58,FALSE,"200446","RL"
