"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"K",92,0.407687,0.4458585,"group",0.0381715,0.0936294264963071
"w",92,0.8438915,0.8253495,"group",-0.0185420000000001,-0.0219720189147539
"con",93,1.83802,1.567755,"group",-0.270265,-0.1470413814866
"gain",93,0.7430115,0.240541,"group",-0.5024705,-0.676262076697332
"loss",93,1.2212,1.05525,"group",-0.16595,-0.135890926957091
"update",93,0.0102635,0.0571547,"group",0.0468912,4.5687338627174
"epP",93,0.7305255,0.461809,"group",-0.2687165,-0.36784000010951
"epN",93,1.4637,0.9241065,"group",-0.5395935,-0.368650338184054
"K",93,0.509105,0.4186255,"group",-0.0904795,-0.177722670176093
"w",93,0.8382985,0.7933145,"group",-0.044984,-0.0536610765735594
"con",94,1.91883,1.74038,"group",-0.17845,-0.0929993798304175
"gain",94,0.8108495,0.779169,"group",-0.0316805,-0.0390707523406008
"loss",94,2.145845,3.392635,"group",1.24679,0.581025190542653
"update",94,0.08094225,0.0598967,"group",-0.02104555,-0.260006980285327
"epP",94,-0.6137795,-0.1168045,"group",0.496975,0.809696316022285
"epN",94,-0.174711,-0.683075,"group",-0.508364,-2.90974237454997
"K",94,0.165132,0.39461,"group",0.229478,1.38966402635467
"w",94,0.8664725,0.8399995,"group",-0.026473,-0.0305526141914486
"con",95,1.711735,1.793425,"group",0.08169,0.0477235086038435
"gain",95,0.107877,0.04628425,"group",-0.06159275,-0.570953493330367
"loss",95,0.3791275,1.120185,"group",0.7410575,1.95463927043013
"update",95,0.01924685,0.0425777,"group",0.02333085,1.2121905662485
"epP",95,0.403779,0.0248501,"group",-0.3789289,-0.938456185190414
"epN",95,0.2441505,0.05206235,"group",-0.19208815,-0.786761239481385
"K",95,0.867726,0.3923095,"group",-0.4754165,-0.547887812512245
"w",95,0.867053,0.8649285,"group",-0.00212450000000008,-0.00245025390604736
"con",96,1.617665,1.510955,"group",-0.10671,-0.0659654502013705
"gain",96,0.7872355,0.636245,"group",-0.1509905,-0.191798388157038
"loss",96,2.19069,1.02648,"group",-1.16421,-0.531435301206469
"update",96,0.0104682,0.0540159,"group",0.0435477,4.15999885367112
"epP",96,0.8527845,0.7268485,"group",-0.125936,-0.14767623004405
"epN",96,0.4488685,-0.346243,"group",-0.7951115,-1.77136845200766
"K",96,0.565507,0.4156175,"group",-0.1498895,-0.265053306148288
"w",96,0.8588675,0.835785,"group",-0.0230825,-0.0268755075724719
"con",97,1.55871,1.56876,"group",0.0100499999999999,0.00644763939411429
"gain",97,0.8179545,0.8024115,"group",-0.015543,-0.0190022794666451
"loss",97,1.099525,1.44283,"group",0.343305,0.312230281257816
"update",97,0.0207281,0.0256185,"group",0.0048904,0.235930934335516
"epP",97,1.18288,1.10109,"group",-0.0817899999999998,-0.0691447991343161
"epN",97,-0.3706,0.1275825,"group",0.4981825,1.34425930922828
"K",97,0.8464325,0.8160815,"group",-0.0303509999999999,-0.0358575550915163
"w",97,0.859981,0.828409,"group",-0.0315720000000002,-0.0367124389957454
"con",98,1.74162,1.89919,"group",0.15757,0.0904732375604322
"gain",98,0.1846005,0.0796169,"group",-0.1049836,-0.568707018670047
"loss",98,3.288365,1.256195,"group",-2.03217,-0.617987966664285
"update",98,0.02065165,0.03175665,"group",0.011105,0.537729430820297
"epP",98,0.813234,0.917013,"group",0.103779,0.127612716635065
"epN",98,0.501887,0.0604735,"group",-0.4414135,-0.879507737797552
"K",98,0.7237335,0.584373,"group",-0.1393605,-0.192557757793442
"w",98,0.858381,0.8444755,"group",-0.0139055000000001,-0.0161996828913969
"con",99,2.56612,2.55185,"group",-0.0142699999999998,-0.00556092466447391
"gain",99,0.7792715,0.7799055,"group",0.000633999999999912,0.000813580376030578
"loss",99,1.625825,2.333995,"group",0.70817,0.435575784601664
"update",99,0.134232,0.09349405,"group",-0.04073795,-0.303489108409321
"epP",99,-0.5464515,-0.3321765,"group",0.214275,0.392120801205596
"epN",99,-1.083985,-0.978218,"group",0.105767,0.0975723833816888
"K",99,0.0896724,0.3067445,"group",0.2170721,2.42072365633127
"w",99,0.864471,0.8427005,"group",-0.0217704999999999,-0.0251836093981174
"con",100,1.76026,1.68495,"group",-0.0753099999999998,-0.0427834524445251
"gain",100,0.1533325,0.2551305,"group",0.101798,0.663903608171784
"loss",100,2.815785,1.41064,"group",-1.405145,-0.499024250786193
"update",100,0.0192113,0.0324388,"group",0.0132275,0.688527064800404
"epP",100,1.13219,1.34699,"group",0.2148,0.189720806578401
"epN",100,-0.14046,-0.1559625,"group",-0.0155025,-0.110369500213584
"K",100,0.571941,0.431743,"group",-0.140198,-0.245126682647336
"w",100,0.8621625,0.8198385,"group",-0.042324,-0.0490905136792658
