"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",45,1.13464,1.95147,"group",0.81683,0.719902347881266
"urgency",45,0.181545,0.2497985,"group",0.0682535,0.375959128590707
"Arew",45,0.478583,0.572627,"group",0.094044,0.196505099428939
"Apun",45,0.130803,0.02632675,"group",-0.10447625,-0.798729769194896
"K",45,0.6054555,3.039945,"group",2.4344895,4.02092226431174
"betaF",45,0.1388605,-0.153248,"group",-0.2921085,-2.10361117812481
"betaP",45,-0.882722,-0.3521795,"group",0.5305425,0.601030109139684
"boundary1",46,1.698425,1.810055,"group",0.11163,0.0657255987164578
"boundary",46,1.07771,1.13187,"group",0.0541600000000002,0.05025470673929
"tau1",46,0.05915275,0.1012735,"group",0.04212075,0.712067486296072
"tau",46,0.05536865,0.06377705,"group",0.0084084,0.151862109695649
"drift_con",46,1.2094,2.022635,"group",0.813235,0.67242847693071
"urgency",46,0.1040995,0.412387,"group",0.3082875,2.96146955556943
"Arew",46,0.648034,0.5938335,"group",-0.0542005000000001,-0.0836383584811909
"Apun",46,0.1200345,0.0306251,"group",-0.0894094,-0.74486418488018
"K",46,2.841935,2.338735,"group",-0.503200000000001,-0.177062459204732
"betaF",46,0.1776055,-0.08847125,"group",-0.26607675,-1.49813350374848
"betaP",46,0.1928465,0.559881,"group",0.3670345,1.90324688288354
"boundary1",47,0.804049,0.918456,"group",0.114407,0.142288591864426
"boundary",47,1.274505,1.36485,"group",0.0903449999999999,0.0708863441100662
"tau1",47,0.05260745,0.0606691,"group",0.00806165,0.153241603613177
"tau",47,0.0546634,0.06317575,"group",0.00851235,0.155723024912464
"drift_con",47,1.694535,2.43402,"group",0.739485,0.43639405500624
"urgency",47,0.09202075,0.271839,"group",0.17981825,1.95410545990986
"Arew",47,0.4613125,0.625254,"group",0.1639415,0.355380571738247
"Apun",47,0.0544468,0.0214011,"group",-0.0330457,-0.606935577481138
"K",47,2.42333,3.307345,"group",0.884015,0.364793486648537
"betaF",47,-0.02904055,-0.1177505,"group",-0.08870995,-3.05469249032818
"betaP",47,-0.3753485,0.0532164,"group",0.4285649,1.14177864038354
"boundary1",48,2.049585,1.969955,"group",-0.0796299999999999,-0.0388517675529436
"boundary",48,1.785205,1.73902,"group",-0.0461849999999999,-0.0258709784030405
"tau1",48,0.129699,0.134466,"group",0.00476699999999999,0.0367543311821987
"tau",48,0.08057575,0.0871437,"group",0.00656794999999999,0.0815127380136082
"drift_con",48,1.51327,1.95855,"group",0.44528,0.294250199898234
"urgency",48,0.3432855,0.4420525,"group",0.0987669999999999,0.287710957788779
"Arew",48,0.318379,0.6111225,"group",0.2927435,0.919481184374598
"Apun",48,0.0885433,0.04302015,"group",-0.04552315,-0.514134327498523
"K",48,0.9040345,3.18931,"group",2.2852755,2.52786315124036
"betaF",48,0.366496,-0.13172,"group",-0.498216,-1.35940364969877
"betaP",48,-0.74031,0.00110963,"group",0.74141963,1.00149887209412
"boundary1",49,1.857345,2.01385,"group",0.156505,0.0842627514005207
"boundary",49,1.33916,1.3744,"group",0.0352400000000002,0.0263150034349892
"tau1",49,0.0662216,0.1007565,"group",0.0345349,0.521505067832852
"tau",49,0.05374855,0.06967985,"group",0.0159313,0.296404275092072
"drift_con",49,0.4881115,1.316535,"group",0.8284235,1.69720135665724
"urgency",49,0.08377175,0.293599,"group",0.20982725,2.50474951281309
"Arew",49,0.4525635,0.647326,"group",0.1947625,0.430353972425969
"Apun",49,0.228214,0.086363,"group",-0.141851,-0.621570105252088
"K",49,1.730075,1.823805,"group",0.0937300000000001,0.0541768420444201
"betaF",49,0.006035415,-0.3688455,"group",-0.374880915,-62.113527404495
"betaP",49,0.919423,0.8542215,"group",-0.0652015,-0.0709156721117484
"boundary1",50,2.17263,2.18498,"group",0.0123500000000001,0.00568435490626572
"boundary",50,2.16386,2.183295,"group",0.0194350000000001,0.00898163467137435
"tau1",50,0.08107255,0.1356865,"group",0.05461395,0.673642928463457
"tau",50,0.0661682,0.08825785,"group",0.02208965,0.33384087824665
"drift_con",50,0.869178,1.303125,"group",0.433947,0.499261371088546
"urgency",50,0.1098415,0.2218055,"group",0.111964,1.01932329766072
"Arew",50,0.4549585,0.6614795,"group",0.206521,0.453933710437325
"Apun",50,0.1044465,0.0753603,"group",-0.0290862,-0.278479412905171
"K",50,2.478545,0.9244075,"group",-1.5541375,-0.627036224881937
"betaF",50,0.36021,-0.222223,"group",-0.582433,-1.61692623747259
"betaP",50,-0.529466,0.6698175,"group",1.1992835,2.26508123278926
"boundary1",51,2.10592,1.924345,"group",-0.181575,-0.0862212239781188
"boundary",51,1.820635,1.844025,"group",0.02339,0.0128471659613267
"tau1",51,0.1028525,0.1490715,"group",0.046219,0.449371673026907
"tau",51,0.0821793,0.09740835,"group",0.01522905,0.185314915069853
"drift_con",51,0.5707335,1.018435,"group",0.4477015,0.784431788216392
"urgency",51,0.1634715,0.3616415,"group",0.19817,1.21226024108178
"Arew",51,0.266909,0.574572,"group",0.307663,1.1526887441038
"Apun",51,0.210047,0.07256785,"group",-0.13747915,-0.654516132103767
"K",51,2.520785,2.260545,"group",-0.26024,-0.103237681912579
"betaF",51,0.2615455,-0.408642,"group",-0.6701875,-2.56241265860051
"betaP",51,0.331591,0.5166265,"group",0.1850355,0.558023287724938
"boundary1",52,1.190845,1.365345,"group",0.1745,0.146534603579811
