"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"epN",9,-2.29225,-2.45999,"group",-0.16774,-0.0731770094884939
"K",9,0.4121285,0.315455,"group",-0.0966735,-0.234571256295063
"w",9,0.5929615,0.3556425,"group",-0.237319,-0.400226658897753
"con",10,1.053795,1.03436,"group",-0.0194350000000001,-0.0184428660223289
"gain",10,0.007867305,0.02065015,"group",0.012782845,1.62480608035407
"loss",10,0.662758,0.517425,"group",-0.145333,-0.219285168945528
"update",10,0.790758,0.744818,"group",-0.0459400000000001,-0.0580961558403457
"decay",10,0.7256245,0.692764,"group",-0.0328605000000001,-0.0452858193183941
"epP",10,0.6295025,-0.1534,"group",-0.7829025,-1.24368449688444
"epN",10,-1.510705,-1.72642,"group",-0.215715,-0.142790948596847
"K",10,0.378926,0.375199,"group",-0.00372699999999998,-0.00983569351271747
"w",10,0.802477,0.856505,"group",0.0540280000000001,0.0673265401999061
"con",11,0.9705405,0.9688835,"group",-0.00165700000000002,-0.00170729608913798
"gain",11,0.0921323,0.0359062,"group",-0.0562261,-0.610275657939724
"loss",11,0.0913819,0.153942,"group",0.0625601,0.684600560942594
"update",11,0.936514,0.9070275,"group",-0.0294865000000001,-0.0314853808912628
"decay",11,0.00771744,0.0144238,"group",0.00670636,0.868987643570925
"epP",11,-1.27545,-1.369295,"group",-0.093845,-0.0735779528793759
"epN",11,-1.5304,-1.92008,"group",-0.38968,-0.254626241505489
"K",11,0.435443,0.497515,"group",0.062072,0.142549082199048
"w",11,0.8290655,0.7655455,"group",-0.06352,-0.076616383144637
"con",12,0.903953,1.00123,"group",0.0972770000000001,0.107612895803211
"gain",12,0.0432694,0.06995875,"group",0.02668935,0.616818120889127
"loss",12,0.2009435,0.3025205,"group",0.101577,0.505500302323787
"update",12,0.01598665,0.06734595,"group",0.0513593,3.21263679382485
"decay",12,0.3353795,0.1618645,"group",-0.173515,-0.517369129597963
"epP",12,0.9170205,0.598576,"group",-0.3184445,-0.347259957656345
"epN",12,-1.47003,-2.09492,"group",-0.62489,-0.425086562859261
"K",12,0.532222,0.3729005,"group",-0.1593215,-0.299351586368095
"w",12,0.7234175,0.654057,"group",-0.0693605,-0.0958789357459559
"con",13,1.160655,1.123055,"group",-0.0376000000000001,-0.0323955008163495
"gain",13,0.007655195,0.02650505,"group",0.018849855,2.46236118087129
"loss",13,0.3735745,0.299005,"group",-0.0745695,-0.199610787138844
"update",13,0.9041015,0.8524125,"group",-0.051689,-0.0571716781799389
"decay",13,0.7750225,0.618236,"group",-0.1567865,-0.202299288085185
"epP",13,0.664492,1.29361,"group",0.629118,0.946765348567026
"epN",13,-1.9554,-1.726785,"group",0.228615,0.116914697760049
"K",13,0.4033965,0.3145645,"group",-0.088832,-0.220210140643263
"w",13,0.7755765,0.7636525,"group",-0.0119239999999999,-0.0153743699041938
"con",14,0.9404805,0.95688,"group",0.0163994999999999,0.0174373631351207
"gain",14,0.006143,0.016579,"group",0.010436,1.69884421292528
"loss",14,0.706274,0.3504005,"group",-0.3558735,-0.503874558599071
"update",14,0.613239,0.369236,"group",-0.244003,-0.397892175807475
"decay",14,0.678196,0.696498,"group",0.018302,0.0269862989460275
"epP",14,0.4021445,0.304832,"group",-0.0973125,-0.241983913742448
"epN",14,-1.69918,-1.781935,"group",-0.0827549999999999,-0.0487029037535752
"K",14,0.4265445,0.3503845,"group",-0.07616,-0.178551124208611
"w",14,0.785332,0.7762975,"group",-0.00903449999999995,-0.0115040517895615
"con",15,1.098835,1.025035,"group",-0.0738000000000001,-0.0671620397966939
"gain",15,0.0269263,0.0305282,"group",0.0036019,0.133768843101354
"loss",15,0.1935625,0.2388825,"group",0.04532,0.234136260897643
"update",15,0.174089,0.2586825,"group",0.0845935,0.485920994433881
"decay",15,0.873909,0.6737885,"group",-0.2001205,-0.228994666492736
"epP",15,-2.91158,-3.00041,"group",-0.0888300000000002,-0.0305092080588547
"epN",15,-2.255895,-1.67543,"group",0.580465,0.257310291480765
"K",15,0.5725805,0.6692495,"group",0.0966690000000001,0.168830408999259
"w",15,0.5466795,0.506603,"group",-0.0400765000000001,-0.0733089497594113
"con",16,0.903274,0.979891,"group",0.076617,0.0848214384561053
"gain",16,0.01544985,0.0139148,"group",-0.00153505,-0.0993569516856151
"loss",16,0.546615,0.4567345,"group",-0.0898805,-0.164431089523705
"update",16,0.4680605,0.570324,"group",0.1022635,0.218483508008046
"decay",16,0.167084,0.2300635,"group",0.0629795,0.37693315936894
"epP",16,-1.78455,-1.57142,"group",0.21313,0.119430668796055
"epN",16,-1.28006,-1.831975,"group",-0.551915,-0.431163382966423
"K",16,0.360372,0.2819285,"group",-0.0784435,-0.217673681640083
"w",16,0.751965,0.7553725,"group",0.00340750000000001,0.00453146090576025
"con",17,1.064475,1.03665,"group",-0.027825,-0.0261396463045163
"gain",17,0.00465694,0.0397473,"group",0.03509036,7.53506809192302
"loss",17,0.177035,0.165463,"group",-0.011572,-0.065365605671195
"update",17,0.944444,0.607508,"group",-0.336936,-0.356755932591027
"decay",17,0.6055815,0.7757915,"group",0.17021,0.281068691827607
"epP",17,-0.8516175,0.113289,"group",0.9649065,1.13302803195096
"epN",17,-2.136745,-1.69146,"group",0.445285,0.208394076036214
"K",17,0.5018305,0.390504,"group",-0.1113265,-0.221840840682262
"w",17,0.7813495,0.863126,"group",0.0817765000000001,0.104660590427203
"con",18,1.063215,1.06001,"group",-0.0032049999999999,-0.00301444204605833
"gain",18,0.01601055,0.0116962,"group",-0.00431435,-0.269469193750371
"loss",18,0.17384,0.2597415,"group",0.0859015,0.494141164289001
"update",18,0.05545405,0.2294525,"group",0.17399845,3.13770500080697
"decay",18,0.613333,0.5302015,"group",-0.0831315,-0.135540562793784
"epP",18,1.77178,1.208295,"group",-0.563485,-0.318033277269187
"epN",18,-1.12229,-1.47664,"group",-0.35435,-0.315738356396297
"K",18,0.440872,0.3616115,"group",-0.0792605000000001,-0.179781206336533
"w",18,0.7057825,0.789173,"group",0.0833905,0.118153255429258
"con",19,0.8892505,0.9975075,"group",0.108257,0.121739599809053
"gain",19,0.00842404,0.019395,"group",0.01097096,1.30233949506413
"loss",19,0.2923985,0.211064,"group",-0.0813345,-0.27816319167164
"update",19,0.2015655,0.2782975,"group",0.076732,0.380680225534628
"decay",19,0.01819445,0.0162824,"group",-0.00191205,-0.105089738903897
"epP",19,-2.33618,-2.184865,"group",0.151315,0.0647702659897781
"epN",19,-1.634905,-1.934755,"group",-0.29985,-0.183405151981308
"K",19,0.5214755,0.374233,"group",-0.1472425,-0.28235746454052
"w",19,0.633055,0.5986485,"group",-0.0344064999999999,-0.0543499379990679
"con",20,0.8785015,0.944614,"group",0.0661124999999999,0.0752559898873251
"gain",20,0.02895315,0.1923625,"group",0.16340935,5.64392302737353
"loss",20,0.4257525,0.3284465,"group",-0.097306,-0.22855062506973
"update",20,0.01056385,0.0170161,"group",0.00645225,0.610785840389631
"decay",20,0.468874,0.3179505,"group",-0.1509235,-0.321884984025559
"epP",20,0.5908385,0.0730559,"group",-0.5177826,-0.876352167301217
"epN",20,-1.66199,-1.75294,"group",-0.0909500000000001,-0.0547235542933472
"K",20,0.4449885,0.3992255,"group",-0.045763,-0.102840859932335
"w",20,0.738793,0.7952185,"group",0.0564255,0.0763752499008518
"con",21,0.8198755,0.8763365,"group",0.0564610000000001,0.0688653338220255
"gain",21,0.255049,0.0645428,"group",-0.1905062,-0.746939607683229
"loss",21,0.151542,0.2011625,"group",0.0496205,0.327437278114318
"update",21,0.00633089,0.0754304,"group",0.06909951,10.9146597081927
"decay",21,0.147614,0.125008,"group",-0.022606,-0.153142655845651
"epP",21,-1.88559,-1.58307,"group",0.30252,0.160437847039918
"epN",21,-1.716895,-1.697,"group",0.019895,0.0115877791012263
"K",21,0.453526,0.437231,"group",-0.0162949999999999,-0.0359295828684573
"w",21,0.6287165,0.5579785,"group",-0.0707380000000001,-0.11251176006992
"con",22,0.857465,0.879788,"group",0.022323,0.0260337156618637
"gain",22,0.0429213,0.094711,"group",0.0517897,1.20662002315866
"loss",22,0.145292,0.261994,"group",0.116702,0.803223852655342
"update",22,0.0489829,0.07494935,"group",0.02596645,0.530112549481554
"decay",22,0.835018,0.641978,"group",-0.19304,-0.231180645207648
