"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"loss",119,0.420795,0.5546735,"group",0.1338785,0.318156109269359
"update",119,0.0311086,0.04259685,"group",0.01148825,0.369294985952438
"con",120,1.005025,1.463345,"group",0.45832,0.456028457003557
"gain",120,0.0310474,0.05606195,"group",0.02501455,0.805689043204906
"loss",120,0.2920195,0.3384825,"group",0.046463,0.159109237568039
"update",120,0.6703905,0.567745,"group",-0.1026455,-0.15311299906547
"con",121,1.482,1.606095,"group",0.124095,0.0837348178137651
"gain",121,0.0757881,0.189268,"group",0.1134799,1.49733137524229
"loss",121,0.336442,0.2368705,"group",-0.0995715,-0.295954428995191
"update",121,0.1354585,0.209611,"group",0.0741525,0.547418582074953
"con",122,0.8310005,0.886672,"group",0.0556714999999999,0.066993341159241
"gain",122,0.2825745,0.183783,"group",-0.0987915,-0.349612226156288
"loss",122,0.437524,0.56347,"group",0.125946,0.287860780208628
"update",122,0.0150204,0.02815645,"group",0.01313605,0.874547282362653
"con",123,1.411035,1.01003,"group",-0.401005,-0.284192100125086
"gain",123,0.306894,0.125617,"group",-0.181277,-0.590682776463535
"loss",123,0.4007425,0.306317,"group",-0.0944255,-0.235626368553373
"update",123,0.2859975,0.4024295,"group",0.116432,0.407108453745225
"con",124,0.9022135,0.830654,"group",-0.0715595,-0.0793154835302287
"gain",124,0.1957895,0.2675945,"group",0.071805,0.366745918448129
"loss",124,0.5559575,0.540783,"group",-0.0151745,-0.0272943525359402
"update",124,0.01816165,0.01585225,"group",-0.0023094,-0.127158050067037
"con",125,1.5,1.360775,"group",-0.139225,-0.0928166666666668
"gain",125,0.02925465,0.1260515,"group",0.09679685,3.30876800782098
"loss",125,1.47039,1.633155,"group",0.162765,0.110695121702405
"update",125,0.3241535,0.3285295,"group",0.00437600000000005,0.0134997771117697
"con",126,1.04618,0.82976,"group",-0.21642,-0.206866887151351
"gain",126,0.0282659,0.1194115,"group",0.0911456,3.22457802511153
"loss",126,0.607908,1.0081,"group",0.400192,0.658310139034196
"update",126,0.3833875,0.3503725,"group",-0.033015,-0.0861139186854032
"con",127,1.89928,1.202835,"group",-0.696445,-0.366688955814835
"gain",127,0.3810335,0.157113,"group",-0.2239205,-0.587666176333577
"loss",127,3.056215,1.993095,"group",-1.06312,-0.347855108361159
"update",127,0.02957985,0.11117,"group",0.08159015,2.75830168171914
"con",128,3.12266,2.746125,"group",-0.376535,-0.120581491420776
"gain",128,1.148255,1.077005,"group",-0.0712499999999998,-0.0620506768966822
"loss",128,0.493199,0.4738975,"group",-0.0193015,-0.0391353186036469
"update",128,0.12502,0.2302215,"group",0.1052015,0.841477363621821
"con",129,2.853385,2.07363,"group",-0.779755,-0.273273673198675
"gain",129,0.417414,0.4184995,"group",0.00108550000000002,0.00260053567920582
"loss",129,2.662655,2.36647,"group",-0.296185,-0.111236716735739
"update",129,0.01536885,0.06059345,"group",0.0452246,2.94261444415164
"con",130,1.428695,1.18784,"group",-0.240855,-0.168583917491137
"gain",130,0.321355,0.464415,"group",0.14306,0.44517745172784
"loss",130,0.212182,0.3897975,"group",0.1776155,0.837090328114543
"update",130,0.2287845,0.156745,"group",-0.0720395,-0.314879285965614
"con",131,1.43887,1.513535,"group",0.074665,0.0518914147907733
"gain",131,0.0450941,0.0960167,"group",0.0509226,1.12925194205007
"loss",131,1.141315,0.7441015,"group",-0.3972135,-0.34803143742087
"update",131,0.08998825,0.155257,"group",0.06526875,0.725303025672796
"con",132,1.101645,1.173225,"group",0.07158,0.0649755592772626
"gain",132,0.0550223,0.05100565,"group",-0.00401665,-0.0730004016553288
"loss",132,0.1707575,0.26013,"group",0.0893725,0.523388430962037
"update",132,0.8659015,0.809987,"group",-0.0559145,-0.0645737419325408
"con",133,0.7336885,0.8124595,"group",0.078771,0.107363002146006
"gain",133,0.2787915,0.294388,"group",0.0155965,0.0559432407372535
"loss",133,0.6885635,0.7144615,"group",0.0258980000000001,0.0376116363995479
"update",133,0.0444369,0.181933,"group",0.1374961,3.09418748832614
"con",134,1.99214,1.740925,"group",-0.251215,-0.126103085124539
"gain",134,0.0348855,0.1142365,"group",0.079351,2.27461266142093
"loss",134,0.201049,0.2903055,"group",0.0892565,0.443953961472079
"update",134,0.01586905,0.0347923,"group",0.01892325,1.1924626868023
"con",135,0.9840685,1.15906,"group",0.1749915,0.177824511200186
"gain",135,0.114126,0.1443795,"group",0.0302535,0.265088586299353
"loss",135,3.249335,3.313465,"group",0.0641299999999996,0.019736346052346
"update",135,0.503478,0.399148,"group",-0.10433,-0.207218587505313
"con",136,2.074,1.577275,"group",-0.496725,-0.239500964320154
"gain",136,0.671807,0.720094,"group",0.048287,0.0718762978057686
"loss",136,1.329005,1.992505,"group",0.6635,0.499245676276613
"update",136,0.09420305,0.152525,"group",0.05832195,0.619108935432558
"con",137,1.433585,1.50922,"group",0.0756350000000001,0.0527593410924362
"gain",137,0.0517481,0.0601437,"group",0.0083956,0.16223977305447
"loss",137,2.58121,2.269965,"group",-0.311245,-0.120581045323705
"update",137,0.04975655,0.09603165,"group",0.0462751,0.930030317616475
"con",138,0.7321225,0.9757415,"group",0.243619,0.332757154711131
"gain",138,0.02760225,0.04932275,"group",0.0217205,0.786910487369689
"loss",138,1.86798,1.427865,"group",-0.440115,-0.2356101243054
"update",138,0.9230945,0.90176,"group",-0.0213345,-0.0231119349102395
"con",139,0.942478,1.14282,"group",0.200342,0.212569418065992
"gain",139,0.029105,0.052833,"group",0.023728,0.815255110805703
"loss",139,2.288135,1.84134,"group",-0.446795,-0.195266013587485
"update",139,0.494628,0.4458265,"group",-0.0488015,-0.0986630356550782
"con",140,0.731756,0.8596905,"group",0.1279345,0.174832184498658
"gain",140,0.0706882,0.136923,"group",0.0662348,0.936999386036142
"loss",140,1.297725,1.70599,"group",0.408265,0.314600550964187
"update",140,0.380098,0.235583,"group",-0.144515,-0.380204578819147
"con",141,0.7939945,0.793223,"group",-0.000771499999999925,-0.000971669199219799
"gain",141,0.301882,0.242307,"group",-0.059575,-0.197345320356961
"loss",141,0.5003355,0.482015,"group",-0.0183205000000001,-0.0366164303752184
"update",141,0.0217905,0.04387085,"group",0.02208035,1.01330166815814
"con",142,1.15373,1.00615,"group",-0.14758,-0.127915543498045
"gain",142,0.04111575,0.0861321,"group",0.04501635,1.0948687546743
"loss",142,0.9106905,0.8091355,"group",-0.101555,-0.111514285039758
"update",142,0.421608,0.3046615,"group",-0.1169465,-0.277382070548946
"con",143,3.05364,2.45068,"group",-0.60296,-0.197456150692289
"gain",143,0.3641735,0.10296,"group",-0.2612135,-0.717277616301021
"loss",143,0.1220445,0.315989,"group",0.1939445,1.58912937494111
"update",143,0.01240865,0.02050775,"group",0.0080991,0.652697916372853
"con",144,1.473395,1.309335,"group",-0.16406,-0.11134828067151
"gain",144,0.0583462,0.0787655,"group",0.0204193,0.349967949926473
"loss",144,1.311645,0.9098335,"group",-0.4018115,-0.306341654944745
"update",144,0.036357,0.0447819,"group",0.0084249,0.231727040184834
"con",145,1.15906,1.289445,"group",0.130385,0.112492019395027
"gain",145,0.0165908,0.05750035,"group",0.04090955,2.46579730935217
"loss",145,1.464865,1.2802,"group",-0.184665,-0.126062811248818
"update",145,0.6586125,0.636871,"group",-0.0217415000000001,-0.0330110649281635
"con",146,1.35588,1.525985,"group",0.170105,0.125457267604803
