"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",97,3.212575,2.018655,"group",-1.19392,-0.371639572616982
"wgt_pun",97,0.00703242,0.03868425,"group",0.03165183,4.50084465944867
"wgt_rew",97,0.825736,0.0643881,"group",-0.7613479,-0.922023382776093
"update",97,0.00286002,0.01848955,"group",0.01562953,5.46483241375934
"con",98,3.96973,2.393995,"group",-1.575735,-0.396937575099566
"wgt_pun",98,0.006919145,0.03970445,"group",0.032785305,4.73834628411458
"wgt_rew",98,0.8475535,0.953546,"group",0.1059925,0.12505700230133
"update",98,0.00301057,0.0225383,"group",0.01952773,6.48638962057019
"con",99,2.74307,2.08812,"group",-0.65495,-0.238765324982592
"wgt_pun",99,0.007093155,0.0402575,"group",0.033164345,4.67554212476676
"wgt_rew",99,0.810005,0.71244,"group",-0.097565,-0.120449873766211
"update",99,0.003022165,0.0308924,"group",0.027870235,9.22194354047512
"con",100,4.4297,2.85292,"group",-1.57678,-0.35595638530826
"wgt_pun",100,0.00685471,0.03780725,"group",0.03095254,4.51551415012451
"wgt_rew",100,0.870497,0.9896725,"group",0.1191755,0.136905124314041
"update",100,0.003190275,0.0403245,"group",0.037134225,11.6398194513012
