"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",73,0.552291,0.584365,"group",0.032074,0.0580744571249578
"wgt_pun",73,0.239947,0.285017,"group",0.0450699999999999,0.187833146486516
"wgt_rew",73,0.4897145,0.4743625,"group",-0.015352,-0.0313488777644933
"update",73,0.374749,0.444212,"group",0.069463,0.185358733445586
"con",74,1.329505,0.5523105,"group",-0.7771945,-0.58457433405666
"wgt_pun",74,0.428525,0.31688,"group",-0.111645,-0.260533224432647
"wgt_rew",74,0.4794325,0.4399775,"group",-0.039455,-0.0822952136119266
"update",74,0.1555375,0.3863005,"group",0.230763,1.48364863778831
"con",75,2.25058,0.439141,"group",-1.811439,-0.804876520719104
"wgt_pun",75,0.3480045,0.2864185,"group",-0.061586,-0.176968975975885
"wgt_rew",75,0.5936135,0.424618,"group",-0.1689955,-0.284689448605869
"update",75,0.07030685,0.4853935,"group",0.41508665,5.90392899127183
"con",76,1.03179,0.6132585,"group",-0.4185315,-0.40563632134446
"wgt_pun",76,0.4043015,0.3307725,"group",-0.073529,-0.181866750432536
"wgt_rew",76,0.4685375,0.4505135,"group",-0.018024,-0.0384686391163994
"update",76,0.168181,0.51659,"group",0.348409,2.07163115928672
"con",77,0.4160335,0.6494485,"group",0.233415,0.561048569406069
"wgt_pun",77,0.225825,0.277335,"group",0.05151,0.228096977748256
"wgt_rew",77,0.4608175,0.487549,"group",0.0267315,0.0580088646807034
"update",77,0.2132615,0.227817,"group",0.0145555,0.0682518879403924
"con",78,1.4648,0.514029,"group",-0.950771,-0.649079055161114
"wgt_pun",78,0.3569825,0.268423,"group",-0.0885595,-0.24807798701617
"wgt_rew",78,0.5330905,0.4626165,"group",-0.0704739999999999,-0.132198941830702
"update",78,0.0553041,0.361865,"group",0.3065609,5.5431857674205
"con",79,1.74538,0.5629285,"group",-1.1824515,-0.67747510570764
"wgt_pun",79,0.335912,0.263259,"group",-0.072653,-0.216285812951011
"wgt_rew",79,0.564996,0.478021,"group",-0.0869750000000001,-0.153939142931985
"update",79,0.0518347,0.319795,"group",0.2679603,5.16951578768663
"con",80,2.06675,0.635554,"group",-1.431196,-0.692486270714891
"wgt_pun",80,0.242644,0.259332,"group",0.016688,0.0687756548688614
"wgt_rew",80,0.6285535,0.5002845,"group",-0.128269,-0.204070138818732
"update",80,0.07740935,0.342701,"group",0.26529165,3.42712669722714
"con",81,0.5582175,0.692793,"group",0.1345755,0.241080761531124
"wgt_pun",81,0.2840445,0.30058,"group",0.0165354999999999,0.0582144699158052
"wgt_rew",81,0.4630955,0.489783,"group",0.0266875,0.0576285021124152
"update",81,0.2354615,0.401754,"group",0.1662925,0.706240723005672
"con",82,4.21568,3.6842,"group",-0.531480000000001,-0.126072187642326
"wgt_pun",82,0.5075645,0.0531114,"group",-0.4544531,-0.895360294110404
"wgt_rew",82,0.670737,0.739754,"group",0.069017,0.102897260774342
"update",82,0.535827,0.0214482,"group",-0.5143788,-0.95997178193708
"con",83,0.4222575,0.5368475,"group",0.11459,0.271374694351195
"wgt_pun",83,0.266335,0.2974465,"group",0.0311115,0.116813411680778
"wgt_rew",83,0.4419915,0.446136,"group",0.0041445,0.00937687715713989
"update",83,0.4437815,0.3835235,"group",-0.060258,-0.135783037373122
"con",84,0.531226,0.5001635,"group",-0.0310625,-0.0584732298494426
"wgt_pun",84,0.2972435,0.287231,"group",-0.0100125,-0.0336845044551016
"wgt_rew",84,0.4420635,0.4515975,"group",0.00953399999999999,0.0215670373147749
"update",84,0.20941,0.417508,"group",0.208098,0.993734778663865
"con",85,0.904522,0.7707895,"group",-0.1337325,-0.14784880854197
"wgt_pun",85,0.3288225,0.355892,"group",0.0270695,0.0823225296322483
"wgt_rew",85,0.5037085,0.4669195,"group",-0.036789,-0.0730362898382695
"update",85,0.2797845,0.4300225,"group",0.150238,0.536977566662914
"con",86,0.8854665,0.3767765,"group",-0.50869,-0.574488137044146
"wgt_pun",86,0.4783515,0.2228375,"group",-0.255514,-0.534155323020833
"wgt_rew",86,0.381018,0.44033,"group",0.059312,0.155667186327155
"update",86,0.5239335,0.318752,"group",-0.2051815,-0.391617447634099
"con",87,2.5653,1.787115,"group",-0.778185,-0.303350485323354
"wgt_pun",87,0.1022395,0.1739115,"group",0.071672,0.701020642706586
"wgt_rew",87,0.696513,0.640419,"group",-0.0560939999999999,-0.0805354673925682
"update",87,0.5394845,0.07524245,"group",-0.46424205,-0.860528986467637
"con",88,0.394163,0.6341855,"group",0.2400225,0.608942239631827
"wgt_pun",88,0.2173895,0.2553305,"group",0.037941,0.174530048599403
"wgt_rew",88,0.4533315,0.506412,"group",0.0530805,0.117089811760268
"update",88,0.220255,0.359442,"group",0.139187,0.63193571088057
