"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"epN",43,0.000660767,0.122839,"group",0.122178233,184.90365438952
"K",43,0.6340415,0.467381,"group",-0.1666605,-0.262854245345139
"w",43,0.3815205,0.374004,"group",-0.00751649999999998,-0.0197014315089228
"con",44,0.5856495,0.9060395,"group",0.32039,0.547067828112207
"gain",44,0.3353915,0.399245,"group",0.0638535,0.190384968014991
"loss",44,2.1466,2.476265,"group",0.329664999999999,0.153575421596944
"update",44,0.4319885,0.412094,"group",-0.0198945,-0.0460533092894835
"decay",44,0.422781,0.4196225,"group",-0.00315849999999995,-0.00747077091922284
"epP",44,-0.862268,-1.0653,"group",-0.203032,-0.235462756358812
"epN",44,0.05920445,0.6529715,"group",0.59376705,10.0290949413431
"K",44,0.3139675,0.4460305,"group",0.132063,0.420626338713402
"w",44,0.2866015,0.223035,"group",-0.0635665,-0.221794024106643
"con",45,0.6195635,1.30984,"group",0.6902765,1.11413357952817
"gain",45,0.532997,0.645842,"group",0.112845,0.211717889594125
"loss",45,4.408485,3.01333,"group",-1.395155,-0.316470397426781
"update",45,0.3764125,0.467953,"group",0.0915405,0.243191976887059
"decay",45,0.378825,0.530829,"group",0.152004,0.401251237378737
"epP",45,0.810741,1.072295,"group",0.261554,0.32261104347751
"epN",45,-0.5025205,0.6697245,"group",1.172245,2.33273070451852
"K",45,0.890677,0.644083,"group",-0.246594,-0.276861308869545
"w",45,0.278511,0.299782,"group",0.021271,0.076374003181203
"con",46,0.6864815,0.8111555,"group",0.124674,0.18161305148063
"gain",46,0.456774,0.387047,"group",-0.069727,-0.152650982761716
"loss",46,2.10393,2.617845,"group",0.513915,0.244264305371376
"update",46,0.4249395,0.430356,"group",0.00541649999999999,0.0127465203870198
"decay",46,0.5609895,0.4429545,"group",-0.118035,-0.210405007580356
"epP",46,-1.24909,-1.03377,"group",0.21532,0.172381493727433
"epN",46,0.408082,-0.8067845,"group",-1.2148665,-2.97701564881568
"K",46,0.5526225,0.621332,"group",0.0687095,0.124333518812571
"w",46,0.157381,0.190722,"group",0.033341,0.211848952541921
"con",47,1.505545,1.657465,"group",0.15192,0.100906980528646
"gain",47,0.329525,0.21941,"group",-0.110115,-0.334162810105455
"loss",47,0.831608,1.08033,"group",0.248722,0.299085626881896
"update",47,0.2375895,0.244409,"group",0.00681949999999998,0.0287028677614119
"decay",47,0.09897625,0.1407195,"group",0.04174325,0.421750167338124
"epP",47,-1.05014,-0.797064,"group",0.253076,0.240992629554155
"epN",47,-0.2846805,-0.9979915,"group",-0.713311,-2.50565458470109
"K",47,0.353247,0.3196305,"group",-0.0336164999999999,-0.0951642901425913
"w",47,0.4668515,0.324876,"group",-0.1419755,-0.304112763908866
"con",48,1.146465,1.43006,"group",0.283595,0.247364725482243
"gain",48,0.7155165,0.7190185,"group",0.00350200000000001,0.00489436651705447
"loss",48,3.423145,1.509225,"group",-1.91392,-0.559111577219195
"update",48,0.4020315,0.4324695,"group",0.030438,0.0757104853724149
"decay",48,0.359197,0.2992905,"group",-0.0599065,-0.166778954167212
"epP",48,0.6153985,0.571796,"group",-0.0436025,-0.0708524638912834
"epN",48,0.9908425,0.659983,"group",-0.3308595,-0.333917348115367
"K",48,0.6420185,0.609045,"group",-0.0329735,-0.0513591119259024
"w",48,0.348667,0.5795175,"group",0.2308505,0.662094491305458
"con",49,0.9946805,0.9161,"group",-0.0785805000000002,-0.079000744460156
"gain",49,0.244759,0.4230825,"group",0.1783235,0.728567693118537
"loss",49,1.902295,1.40319,"group",-0.499105,-0.262369926851514
"update",49,0.3168445,0.3996445,"group",0.0828,0.261326928509095
"decay",49,0.3181145,0.441808,"group",0.1236935,0.388833266009566
"epP",49,0.910915,0.7650545,"group",-0.1458605,-0.160125258668482
"epN",49,0.9382875,0.697816,"group",-0.2404715,-0.2562876517059
"K",49,0.3170185,0.392895,"group",0.0758765,0.239344076134358
"w",49,0.204406,0.328262,"group",0.123856,0.605931332739743
"con",50,0.8239295,0.825037,"group",0.00110750000000004,0.00134416840275781
"gain",50,0.680653,0.6372045,"group",-0.0434485,-0.0638335539548052
"loss",50,5.15041,4.214075,"group",-0.936335,-0.181798148108597
"update",50,0.437406,0.4905135,"group",0.0531075,0.121414658235141
"decay",50,0.4445135,0.65185,"group",0.2073365,0.466434652715834
"epP",50,-0.578804,-0.4198885,"group",0.1589155,0.274558399734625
"epN",50,-0.6193735,0.5002945,"group",1.119668,1.80774282399877
"K",50,0.2538555,0.4561115,"group",0.202256,0.796736726208414
"w",50,0.3671595,0.512349,"group",0.1451895,0.395439856520123
"con",51,0.447553,0.705025,"group",0.257472,0.575288289878517
"gain",51,0.372383,0.61642,"group",0.244037,0.655338723840777
"loss",51,3.318365,3.772975,"group",0.45461,0.136998190373874
"update",51,0.402036,0.416128,"group",0.014092,0.035051587420032
