"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",97,1.37419,1.358675,"group",-0.0155150000000002,-0.0112902873692868
"loss",97,0.1508215,0.1713105,"group",0.020489,0.135849331826033
"update",97,0.417688,0.6017995,"group",0.1841115,0.440787142556166
"decay",97,0.664154,0.7137215,"group",0.0495675000000001,0.0746325400434238
"con",98,0.616734,0.5688365,"group",-0.0478975,-0.0776631416461555
"gain",98,0.916398,0.8898345,"group",-0.0265635000000001,-0.0289868594213432
"loss",98,0.6862595,0.6681845,"group",-0.0180750000000001,-0.0263384332020177
"update",98,0.456864,0.4559845,"group",-0.000879500000000033,-0.00192508054913504
"decay",98,0.520927,0.5805335,"group",0.0596065000000001,0.114423902005464
"con",99,1.28197,1.07867,"group",-0.2033,-0.158584054229038
"gain",99,0.127633,1.36564,"group",1.238007,9.69974066268128
"loss",99,1.355365,0.10581,"group",-1.249555,-0.921932468375677
"update",99,0.4525195,0.3999575,"group",-0.052562,-0.116154110485846
"decay",99,0.679557,0.5239315,"group",-0.1556255,-0.229010222836348
"con",100,1.252985,1.33091,"group",0.077925,0.0621914867296895
"gain",100,1.15713,1.370395,"group",0.213265,0.184305134254578
"loss",100,0.7531055,0.130816,"group",-0.6222895,-0.826297909124286
"update",100,0.2555895,0.23115,"group",-0.0244395,-0.0956201252398866
"decay",100,0.2493255,0.1349525,"group",-0.114373,-0.458729652602722
