"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",46,0.502657,0.8649605,"group",0.3623035,0.720776792126639
"urgency",46,0.312686,0.674642,"group",0.361956,1.1575702142085
"gain",46,0.243125,0.436433,"group",0.193308,0.795097172236504
"loss",46,2.09333,0.353126,"group",-1.740204,-0.831308967052495
"decay",46,0.850696,0.665121,"group",-0.185575,-0.218144907228904
"explore_alpha",46,0.4251545,0.614408,"group",0.1892535,0.445140531265693
"explore_bonus",46,1.76679,0.4695915,"group",-1.2971985,-0.734212045574177
"boundary1",47,1.520285,1.58439,"group",0.0641050000000001,0.0421664358985322
"boundary",47,1.394725,1.36484,"group",-0.0298849999999999,-0.0214271630608184
"tau1",47,0.0764364,0.09870145,"group",0.02226505,0.291288574553485
"tau",47,0.06038905,0.0785203,"group",0.01813125,0.300240689330268
"drift_con",47,1.35803,0.494627,"group",-0.863403,-0.635776087420749
"urgency",47,0.1465625,0.25907,"group",0.1125075,0.767641791044776
"gain",47,0.2536165,0.4656745,"group",0.212058,0.83613645011267
"loss",47,0.6471755,0.7735875,"group",0.126412,0.195328778669773
"decay",47,0.593541,0.6382585,"group",0.0447175000000001,0.0753402039623212
"explore_alpha",47,0.539839,0.3562095,"group",-0.1836295,-0.340156046524982
"explore_bonus",47,0.797153,-1.05759,"group",-1.854743,-2.32670892538823
"boundary1",48,1.372785,1.20955,"group",-0.163235,-0.118907913475162
"boundary",48,1.46019,1.49621,"group",0.0360199999999999,0.024668022654586
"tau1",48,0.05651835,0.09325265,"group",0.0367343,0.649953510673967
"tau",48,0.0570747,0.0633606,"group",0.0062859,0.110134613059727
"drift_con",48,0.403691,0.356682,"group",-0.047009,-0.116447976298704
"urgency",48,0.119544,0.323429,"group",0.203885,1.70552265274711
"gain",48,0.623815,0.488707,"group",-0.135108,-0.216583442206423
"loss",48,4.34236,2.20668,"group",-2.13568,-0.491824722040549
"decay",48,0.6716655,0.296969,"group",-0.3746965,-0.55786176303532
"explore_alpha",48,0.102157,0.102275,"group",0.000118000000000007,0.00115508482042353
"explore_bonus",48,-4.25628,-5.82959,"group",-1.57331,-0.369644384298025
"boundary1",49,2.19411,1.987315,"group",-0.206795,-0.0942500603889505
"boundary",49,2.19304,2.19984,"group",0.00680000000000014,0.00310071863714303
"tau1",49,0.0808509,0.120628,"group",0.0397771,0.491980917961334
"tau",49,0.0658167,0.0950805,"group",0.0292638,0.444625756077105
"drift_con",49,0.572731,0.4307735,"group",-0.1419575,-0.247860688525678
"urgency",49,0.109271,0.198649,"group",0.089378,0.817948037448179
"gain",49,0.2296615,0.4777065,"group",0.248045,1.08004606779978
"loss",49,0.975932,0.328701,"group",-0.647231,-0.663192722443777
"decay",49,0.7381995,0.8526305,"group",0.114431,0.155013651458718
"explore_alpha",49,0.5330995,0.433022,"group",-0.1000775,-0.187727619328099
"explore_bonus",49,0.802624,0.131703,"group",-0.670921,-0.835909466948409
"boundary1",50,2.09117,1.83436,"group",-0.25681,-0.122806849753965
"boundary",50,1.951575,1.88759,"group",-0.0639850000000002,-0.03278633923882
"tau1",50,0.108548,0.14858,"group",0.040032,0.368795371632826
"tau",50,0.081216,0.09388335,"group",0.01266735,0.155971114066194
"drift_con",50,0.3790015,0.7113125,"group",0.332311,0.87680655617458
"urgency",50,0.1763265,0.400344,"group",0.2240175,1.27046983862324
"gain",50,0.3465525,0.507084,"group",0.1605315,0.463224186811522
"loss",50,1.13347,0.371514,"group",-0.761956,-0.672233054249341
"decay",50,0.527745,0.8525445,"group",0.3247995,0.615447801495041
"explore_alpha",50,0.335272,0.4421305,"group",0.1068585,0.318721813930182
"explore_bonus",50,4.72244,0.842234,"group",-3.880206,-0.821652789659583
"boundary1",51,1.96096,1.980755,"group",0.0197949999999998,0.0100945455287205
"boundary",51,1.709235,1.916765,"group",0.20753,0.121416891182313
"tau1",51,0.102645,0.1170795,"group",0.0144345,0.140625456671051
"tau",51,0.0697055,0.08034835,"group",0.01064285,0.152683073789012
"drift_con",51,0.4539375,0.572223,"group",0.1182855,0.260576621230896
"urgency",51,0.0938519,0.229052,"group",0.1352001,1.44056859797191
"gain",51,0.3253325,0.500681,"group",0.1753485,0.538982425672197
"loss",51,1.39086,0.392427,"group",-0.998433,-0.717852983046461
"decay",51,0.4940735,0.919202,"group",0.4251285,0.860455984787689
"explore_alpha",51,0.451132,0.456189,"group",0.00505700000000003,0.0112095794578971
"explore_bonus",51,0.840093,0.4153355,"group",-0.4247575,-0.505607712479452
"boundary1",52,2.106835,2.006805,"group",-0.10003,-0.0474788011400989
"boundary",52,1.829825,1.863535,"group",0.0337099999999999,0.0184225267443607
"tau1",52,0.103333,0.1084625,"group",0.00512950000000001,0.0496404827112346
"tau",52,0.0817369,0.0907867,"group",0.0090498,0.110718659503847
"drift_con",52,0.350268,0.5184085,"group",0.1681405,0.480033859787363
"urgency",52,0.156647,0.2225555,"group",0.0659085,0.420745370163489
"gain",52,0.368668,0.492548,"group",0.12388,0.33602048455521
"loss",52,1.21968,0.3189355,"group",-0.9007445,-0.738508871179326
"decay",52,0.7643235,0.8066525,"group",0.0423290000000001,0.0553810003225075
"explore_alpha",52,0.4520555,0.4169465,"group",-0.035109,-0.0776652424315156
"explore_bonus",52,-0.2074205,-0.1531345,"group",0.054286,0.261719550381954
"boundary1",53,2.39494,2.53663,"group",0.14169,0.0591622337094038
"boundary",53,1.769155,1.69775,"group",-0.0714049999999999,-0.0403610763330516
"tau1",53,0.0592864,0.144415,"group",0.0851286,1.43588748853025
"tau",53,0.05484665,0.0757036,"group",0.02085695,0.380277555693921
"drift_con",53,1.0356,0.5237205,"group",-0.5118795,-0.49428302433372
"urgency",53,0.11413,0.238118,"group",0.123988,1.08637518619119
"gain",53,0.19618,0.451072,"group",0.254892,1.29927617494138
"loss",53,1.05271,0.602138,"group",-0.450572,-0.428011513142271
"decay",53,0.6490315,0.8262025,"group",0.177171,0.272977505714283
"explore_alpha",53,0.225252,0.543117,"group",0.317865,1.41115284215013
"explore_bonus",53,0.697346,-0.7856815,"group",-1.4830275,-2.12667384626857
"boundary1",54,2.625415,2.38756,"group",-0.237855,-0.090597105600448
"boundary",54,1.6975,1.80899,"group",0.11149,0.065678939617084
"tau1",54,0.09475875,0.152223,"group",0.05746425,0.606426847124936
"tau",54,0.07198755,0.0855288,"group",0.01354125,0.188105443232892
"drift_con",54,0.4016075,0.436386,"group",0.0347785,0.0865982333497258
"urgency",54,0.1231585,0.4970275,"group",0.373869,3.03567354263003
"gain",54,0.4772325,0.533938,"group",0.0567055,0.118821538767791
"loss",54,2.230635,0.97635,"group",-1.254285,-0.562299524574841
"decay",54,0.429748,0.4228895,"group",-0.00685849999999999,-0.0159593529231084
"explore_alpha",54,0.531359,0.376045,"group",-0.155314,-0.292295792486812
"explore_bonus",54,-4.0215,-2.50265,"group",1.51885,0.377682456794728
"boundary1",55,1.34595,1.270025,"group",-0.075925,-0.0564099706526989
"boundary",55,1.31277,1.405265,"group",0.092495,0.0704578867585335
"tau1",55,0.05729735,0.1025735,"group",0.04527615,0.790196230715731
"tau",55,0.0533069,0.07902455,"group",0.02571765,0.482445049327573
"drift_con",55,0.4333925,0.5902615,"group",0.156869,0.361955963704956
