"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",63,0.786637,0.782059,"group",-0.00457800000000008,-0.00581971099757586
"gain",63,0.05170825,0.2917655,"group",0.24005725,4.64253286467827
"loss",63,1.730685,0.81356,"group",-0.917125,-0.529920233895827
"decay",63,0.1199105,0.1079545,"group",-0.011956,-0.0997076986585828
"epP",63,0.5616325,0.296468,"group",-0.2651645,-0.472131687535889
"epN",63,-2.93823,-2.893325,"group",0.044905,0.0152830105199389
"K",63,0.3448065,0.3812835,"group",0.036477,0.105789769044377
"w",63,0.441629,0.6949635,"group",0.2533345,0.573636468619588
"con",64,0.8765425,0.818318,"group",-0.0582245,-0.0664251875978632
"gain",64,0.332173,0.16534,"group",-0.166833,-0.502247322931123
"loss",64,0.580006,0.730606,"group",0.1506,0.25965248635359
"decay",64,0.1924175,0.155488,"group",-0.0369295,-0.191923811503631
"epP",64,1.76605,1.486575,"group",-0.279475,-0.158248633957136
"epN",64,1.786885,1.65437,"group",-0.132515,-0.0741597808476762
"K",64,0.414303,0.4084275,"group",-0.00587549999999998,-0.0141816496622037
"w",64,0.4860785,0.7167175,"group",0.230639,0.474489202875667
"con",65,0.8427805,0.7855975,"group",-0.057183,-0.0678504070751518
"gain",65,0.2632775,0.253971,"group",-0.0093065,-0.0353486340458262
"loss",65,0.7032295,0.76182,"group",0.0585905,0.083316328453229
"decay",65,0.0732259,0.09667135,"group",0.02344545,0.320179745144819
"epP",65,-1.95673,-1.240745,"group",0.715985,0.365908939915062
"epN",65,-1.55765,-2.79443,"group",-1.23678,-0.794003787757198
"K",65,0.338235,0.3115215,"group",-0.0267135,-0.0789791121557497
"w",65,0.5370565,0.682716,"group",0.1456595,0.271218205160909
"con",66,1.01773,0.746273,"group",-0.271457,-0.266727914083303
"gain",66,0.6831455,0.40018,"group",-0.2829655,-0.414209710815632
"loss",66,1.18097,0.787754,"group",-0.393216,-0.332960193739045
"decay",66,0.0220912,0.06954925,"group",0.04745805,2.14827850003621
"epP",66,-0.5242125,-0.483336,"group",0.0408765,0.0779769654481722
"epN",66,-1.814405,-1.36338,"group",0.451025,0.248580113039812
"K",66,0.3514545,0.3333185,"group",-0.018136,-0.0516026967928993
"w",66,0.616444,0.7540115,"group",0.1375675,0.223163012374198
"con",67,0.834402,0.8053775,"group",-0.0290244999999999,-0.0347847919827612
"gain",67,0.345745,0.326717,"group",-0.0190279999999999,-0.0550347799678952
"loss",67,0.915713,1.37369,"group",0.457977,0.500131591448412
"decay",67,0.1953575,0.2309005,"group",0.035543,0.181938241429175
"epP",67,-1.92123,-3.11439,"group",-1.19316,-0.621039646476476
"epN",67,-2.73118,-3.004805,"group",-0.273625,-0.100185634048287
"K",67,0.5124155,0.387948,"group",-0.1244675,-0.242903464083346
"w",67,0.433366,0.552721,"group",0.119355,0.275413853417204
"con",68,0.6746865,0.7687875,"group",0.094101,0.139473666658515
"gain",68,0.028917,0.138206,"group",0.109289,3.7794031192724
"loss",68,0.670488,0.6082285,"group",-0.0622594999999999,-0.0928569937120425
"decay",68,0.183096,0.170772,"group",-0.012324,-0.0673089526805612
"epP",68,0.7172655,0.5552005,"group",-0.162065,-0.225948411013774
"epN",68,0.9033685,1.169755,"group",0.2663865,0.294881324730716
"K",68,0.367126,0.3630335,"group",-0.00409249999999994,-0.0111473989856342
"w",68,0.540821,0.750449,"group",0.209628,0.38761068819443
"con",69,0.7261365,0.702435,"group",-0.0237015,-0.0326405572505996
"gain",69,0.0355754,0.2489045,"group",0.2133291,5.99653412189322
"loss",69,1.2726,0.932453,"group",-0.340147,-0.267285085651422
"decay",69,0.124592,0.1709865,"group",0.0463945,0.372371420315911
"epP",69,-1.109915,-0.2878395,"group",0.8220755,0.740665276169797
"epN",69,-0.999462,-1.88469,"group",-0.885228,-0.885704509025856
"K",69,0.3413385,0.3916165,"group",0.050278,0.147296598537815
"w",69,0.567476,0.6834,"group",0.115924,0.204280004793154
"con",70,0.740797,0.769253,"group",0.028456,0.0384126825567599
"gain",70,0.09922,0.234938,"group",0.135718,1.36784922394678
"loss",70,0.483462,0.80751,"group",0.324048,0.670265708576889
"decay",70,0.1003815,0.0868751,"group",-0.0135064,-0.134550689121003
"epP",70,-1.923615,-2.624655,"group",-0.70104,-0.364438830015362
"epN",70,-1.129615,0.136687,"group",1.266302,1.12100317364766
"K",70,0.25595,0.29183,"group",0.03588,0.140183629615159
"w",70,0.535948,0.697741,"group",0.161793,0.301881898990201
"con",71,0.6767085,0.6888725,"group",0.012164,0.0179752434024398
"gain",71,0.264875,0.507818,"group",0.242943,0.917198678621992
"loss",71,0.38163,0.521071,"group",0.139441,0.365382700521448
"decay",71,0.07897725,0.334893,"group",0.25591575,3.24037301881238
"epP",71,-2.110365,-1.78911,"group",0.321255,0.152227221357443
"epN",71,-0.9321625,-0.1388325,"group",0.79333,0.851064058037091
"K",71,0.3534385,0.3321515,"group",-0.021287,-0.0602282999729797
"w",71,0.5005875,0.692347,"group",0.1917595,0.383068894049492
"con",72,0.912761,0.83209,"group",-0.0806709999999999,-0.0883812958704414
"gain",72,0.6620865,0.3193985,"group",-0.342688,-0.517587958673074
"loss",72,0.6849205,0.86446,"group",0.1795395,0.262131882459351
"decay",72,0.2120125,0.299105,"group",0.0870925,0.41078945816874
"epP",72,-2.082315,-2.833395,"group",-0.75108,-0.360694707573062
"epN",72,-2.922745,-4.32653,"group",-1.403785,-0.480296775804937
"K",72,0.549902,0.487765,"group",-0.062137,-0.112996497557747
"w",72,0.4298315,0.426108,"group",-0.00372350000000005,-0.00866269689401555
"con",73,0.898534,0.808035,"group",-0.0904989999999999,-0.10071850369602
"gain",73,0.109312,0.4600325,"group",0.3507205,3.20843548741218
"loss",73,1.146395,1.155735,"group",0.0093399999999999,0.00814727907920037
"decay",73,0.1440335,0.09103675,"group",-0.05299675,-0.367947387239774
"epP",73,-0.2208205,0.005612065,"group",0.226432565,1.02541460145231
"epN",73,-2.628455,-2.843895,"group",-0.21544,-0.0819645000580189
"K",73,0.4230605,0.3601615,"group",-0.062899,-0.148676134973603
"w",73,0.5307305,0.7236465,"group",0.192916,0.363491451876235
"con",74,0.8809915,0.850592,"group",-0.0303995,-0.0345060082872536
"gain",74,0.1646765,0.175397,"group",0.0107205,0.065100363439835
"loss",74,2.212735,2.61165,"group",0.398915,0.180281416437124
"decay",74,0.07516395,0.04419565,"group",-0.0309683,-0.412010012778732
"epP",74,-1.02078,-2.8858,"group",-1.86502,-1.82705382158741
"epN",74,-0.890483,-1.302335,"group",-0.411852,-0.462504056787159
"K",74,0.3386335,0.3566145,"group",0.017981,0.0530987040561552
"w",74,0.6101855,0.7563735,"group",0.146188,0.239579603251798
"con",75,0.6396025,0.745998,"group",0.1063955,0.16634628538819
"gain",75,0.217603,0.473163,"group",0.25556,1.17443233778946
"loss",75,0.425685,0.616178,"group",0.190493,0.4474975627518
"decay",75,0.173368,0.247675,"group",0.074307,0.428608509067417
"epP",75,-2.607285,-3.567525,"group",-0.96024,-0.368291153441223
"epN",75,0.00376285,-0.208697,"group",-0.21245985,-56.4624818953719
"K",75,0.5485575,0.6047775,"group",0.0562199999999999,0.102486977208406
"w",75,0.451768,0.6243455,"group",0.1725775,0.382004701528218
"con",76,1.02786,0.811249,"group",-0.216611,-0.210739789465491
"gain",76,0.5192805,0.4106555,"group",-0.108625,-0.209183668556782
"loss",76,1.075755,1.37158,"group",0.295825,0.274992911954859
"decay",76,0.07675185,0.08385605,"group",0.0071042,0.092560635346249
"epP",76,-2.159445,-3.39951,"group",-1.240065,-0.57425171745518
"epN",76,-0.9679385,0.474243,"group",1.4421815,1.4899515826677
"K",76,0.255807,0.2886865,"group",0.0328795,0.128532448291094
"w",76,0.5880685,0.699987,"group",0.1119185,0.190315413935622
"con",77,0.793468,0.78972,"group",-0.00374799999999997,-0.0047235679321661
"gain",77,0.5830985,0.269372,"group",-0.3137265,-0.538033454039069
"loss",77,0.7561395,0.558471,"group",-0.1976685,-0.261418031990129
"decay",77,0.193714,0.306086,"group",0.112372,0.580092301021093
"epP",77,2.269095,1.983405,"group",-0.28569,-0.125904821085058
"epN",77,0.544804,1.556535,"group",1.011731,1.85705501428037
"K",77,0.442722,0.402609,"group",-0.040113,-0.0906053911935707
"w",77,0.5141325,0.685102,"group",0.1709695,0.332539763582345
"con",78,0.5500015,0.7662845,"group",0.216283,0.393240745707057
"gain",78,0.615628,0.43053,"group",-0.185098,-0.300665336859272
"loss",78,0.3161105,0.418493,"group",0.1023825,0.323881996959924
"decay",78,0.0459738,0.118649,"group",0.0726752,1.5807960186019
"epP",78,0.41753,-1.376975,"group",-1.794505,-4.29790673724044
"epN",78,0.310617,0.994097,"group",0.68348,2.20039469829404
"K",78,0.240209,0.3444535,"group",0.1042445,0.433974164165372
"w",78,0.526134,0.768863,"group",0.242729,0.461344448372468
"con",79,0.9049975,0.791641,"group",-0.1133565,-0.125256147116428
"gain",79,0.753323,0.829493,"group",0.0761700000000001,0.101112006403628
"loss",79,1.4932,1.9005,"group",0.4073,0.272769890168765
"decay",79,0.04156455,0.0455043,"group",0.00393974999999999,0.0947863022696021
"epP",79,-0.583841,-0.784329,"group",-0.200488,-0.343394862642397
"epN",79,-2.24773,-2.25553,"group",-0.00780000000000047,-0.0034701676802821
"K",79,0.4209205,0.3742355,"group",-0.046685,-0.110911680471728
"w",79,0.561738,0.7617595,"group",0.2000215,0.35607614225849
"con",80,0.6743315,0.7851405,"group",0.110809,0.164324223323395
"gain",80,0.306089,0.341924,"group",0.035835,0.117073792263035
"loss",80,0.544217,0.5974105,"group",0.0531935,0.0977431796507643
"decay",80,0.320924,0.3353695,"group",0.0144455,0.0450122147299672
"epP",80,2.03582,2.04029,"group",0.00446999999999953,0.00219567545264293
"epN",80,0.1645975,-0.648525,"group",-0.8131225,-4.94006591837665
"K",80,0.2986415,0.337115,"group",0.0384735,0.128828377837641
"w",80,0.5082225,0.7638385,"group",0.255616,0.50296080948797
"con",81,0.810596,0.7789215,"group",-0.0316745,-0.039075569087437
"gain",81,0.6634415,0.4514875,"group",-0.211954,-0.319476547668483
"loss",81,0.9029275,0.9553895,"group",0.0524619999999999,0.0581021178333807
"decay",81,0.243111,0.286639,"group",0.043528,0.17904578566992
"epP",81,1.72052,1.85485,"group",0.13433,0.078075233069072
"epN",81,0.494959,0.1653855,"group",-0.3295735,-0.665860202562233
"K",81,0.4146975,0.436746,"group",0.0220485,0.0531676704103593
"w",81,0.5599255,0.760443,"group",0.2005175,0.358114606318162
"con",82,1.004395,0.8113605,"group",-0.1930345,-0.192189825715978
"gain",82,0.413313,0.32195,"group",-0.091363,-0.221050390382107
"loss",82,0.662386,0.7727265,"group",0.1103405,0.166580362507662
"decay",82,0.1553675,0.2724915,"group",0.117124,0.753851352438573
"epP",82,-2.632425,-2.8557,"group",-0.223275,-0.0848172312601497
"epN",82,-2.47231,-3.941935,"group",-1.469625,-0.594433950435018
"K",82,0.3679655,0.3133945,"group",-0.054571,-0.148304664431856
"w",82,0.457664,0.450515,"group",-0.00714899999999996,-0.0156206299818206
"con",83,0.729923,0.7921215,"group",0.0621985,0.0852124128161464
"gain",83,0.08473095,0.263045,"group",0.17831405,2.10447363094595
"loss",83,0.9741415,1.046765,"group",0.0726235,0.0745512843873297
"decay",83,0.2166585,0.218858,"group",0.00219949999999999,0.0101519211108726
"epP",83,1.877385,2.14387,"group",0.266485,0.141944779573716
"epN",83,1.33801,-0.0512406,"group",-1.3892506,-1.03829612633687
"K",83,0.219135,0.3398,"group",0.120665,0.550642298126725
"w",83,0.4709715,0.752108,"group",0.2811365,0.596928901218014
"con",84,0.9140115,0.7879705,"group",-0.126041,-0.13789870258744
"gain",84,0.4121005,0.3084675,"group",-0.103633,-0.251475064941683
"loss",84,1.06061,1.191995,"group",0.131385,0.123876825600362
"decay",84,0.1489165,0.229193,"group",0.0802765,0.539070552960887
"epP",84,-1.13471,-1.36095,"group",-0.22624,-0.199381339725568
"epN",84,-2.91857,-3.246675,"group",-0.328105,-0.112419780920108
"K",84,0.257657,0.2856485,"group",0.0279914999999999,0.10863861645521
"w",84,0.47554,0.6213385,"group",0.1457985,0.306595659671111
"con",85,0.6622255,0.7154225,"group",0.053197,0.0803306426587319
"gain",85,0.1218895,0.2924905,"group",0.170601,1.39963655606102
"loss",85,0.727662,0.47336,"group",-0.254302,-0.34947819179784
"decay",85,0.116453,0.1437595,"group",0.0273065,0.234485157102007
"epP",85,-0.3602285,0.174459,"group",0.5346875,1.48430093676652
"epN",85,-1.285885,-0.5661305,"group",0.7197545,0.559734735221268
"K",85,0.346191,0.3377815,"group",-0.00840950000000001,-0.0242915038230341
"w",85,0.5597925,0.759674,"group",0.1998815,0.357063554799323
"con",86,0.733406,0.7151775,"group",-0.0182285,-0.0248545825913614
"gain",86,0.248891,0.375805,"group",0.126914,0.509917996231282
"loss",86,1.116415,1.272035,"group",0.15562,0.139392609379129
"decay",86,0.09833485,0.0939569,"group",-0.00437795000000001,-0.0445208387463855
"epP",86,0.260189,0.306584,"group",0.046395,0.178312688084431
"epN",86,-2.061375,-2.04514,"group",0.016235,0.00787581104845067
"K",86,0.5032315,0.326676,"group",-0.1765555,-0.350843498469392
"w",86,0.531385,0.6892915,"group",0.1579065,0.297160251042088
"con",87,0.8648415,0.785624,"group",-0.0792175000000001,-0.0915977089443558
"gain",87,0.5672605,0.609062,"group",0.0418015,0.0736901300196295
"loss",87,1.44065,1.372595,"group",-0.068055,-0.0472390934647555
"decay",87,0.115324,0.1239195,"group",0.00859550000000001,0.0745334882591655
"epP",87,1.839055,2.620505,"group",0.78145,0.424919319976836
"epN",87,-0.2642855,-0.588062,"group",-0.3237765,-1.22510126359562
"K",87,0.5186175,0.519228,"group",0.000610500000000069,0.00117716814415262
"w",87,0.5703715,0.7286505,"group",0.158279,0.277501593259832
"con",88,0.703085,0.7312665,"group",0.0281815000000001,0.0400826358121708
"gain",88,0.0902172,0.254098,"group",0.1638808,1.8165139241741
"loss",88,1.18733,0.5891295,"group",-0.5982005,-0.503819915272081
"decay",88,0.2088915,0.281864,"group",0.0729725,0.349332069519344
"epP",88,0.4376265,0.7280495,"group",0.290423,0.663632115514028
"epN",88,1.122725,-0.870394,"group",-1.993119,-1.77525128593378
"K",88,0.2622905,0.351401,"group",0.0891105,0.339739716078165
"w",88,0.546509,0.774411,"group",0.227902,0.417014175429865
"con",89,0.6885535,0.720947,"group",0.0323935,0.0470457270204856
"gain",89,0.2568035,0.3038145,"group",0.047011,0.183062146738654
"loss",89,0.4658395,0.4351115,"group",-0.030728,-0.0659626330528003
"decay",89,0.318718,0.412897,"group",0.094179,0.29549319461091
"epP",89,0.6913805,1.024255,"group",0.3328745,0.481463535636311
"epN",89,1.215725,0.4815335,"group",-0.7341915,-0.603912480207284
"K",89,0.367207,0.3306115,"group",-0.0365954999999999,-0.099659047893967
"w",89,0.5348605,0.751474,"group",0.2166135,0.404990647093962
"con",90,0.5705165,0.69961,"group",0.1290935,0.22627478784575
"gain",90,0.124376,0.2534955,"group",0.1291195,1.03813838682704
"loss",90,0.536354,0.5063005,"group",-0.0300535,-0.0560329558463253
"decay",90,0.1417395,0.3115545,"group",0.169815,1.19807816452012
"epP",90,1.6187,0.928308,"group",-0.690392,-0.426510162476061
"epN",90,0.2596925,0.5347885,"group",0.275096,1.05931438143189
"K",90,0.201362,0.3574825,"group",0.1561205,0.77532255341127
"w",90,0.4706665,0.726425,"group",0.2557585,0.543396438879759
"con",91,0.7409605,0.7309985,"group",-0.00996199999999992,-0.0134447112902778
"gain",91,0.0947197,0.3317135,"group",0.2369938,2.50205395498508
"loss",91,0.649313,0.6160085,"group",-0.0333045000000001,-0.0512919039045885
