"subject_id","category","session","statistic","observed","simulated_mean","simulated_sd","ppp","p_2.5","p_50","p_97.5","extreme_ppp"
"201406","rt","block_2","rt_q90",0.782800000000001,1.111995679916,0.261292527849412,0.944,0.72911076796918,1.07212817159643,1.73342950477327,FALSE
"201406","rt","block_2","rt_mean_play",0.552117647058823,0.627578631570504,0.106295747985282,0.747,0.442492568664722,0.61952635558004,0.87063647477903,FALSE
"201406","rt","block_2","rt_sd_play",0.198646004979002,0.356385534576543,0.145399185648954,0.904,0.142399148200296,0.335517192393083,0.69322140113115,FALSE
"201406","rt","block_2","rt_min_play",0.376,0.290367262025801,0.0328647709601346,0.019,0.242360714883393,0.284197290646648,0.371572272938113,TRUE
"201406","rt","block_2","rt_q10_play",0.4086,0.332699075754342,0.0401537145168431,0.053,0.274516144069286,0.326966141446657,0.421299056090016,FALSE
"201406","rt","block_2","rt_q30_play",0.4494,0.413581492999398,0.0615657863926882,0.26,0.321194609824193,0.403620203807049,0.559961263401571,FALSE
"201406","rt","block_2","rt_q50_play",0.475,0.518292442954881,0.0953799224415126,0.64,0.377077041169455,0.503552644437816,0.756635711931931,FALSE
"201406","rt","block_2","rt_q70_play",0.557,0.678970797767401,0.142361579105547,0.813,0.450129221340489,0.660600020900708,1.00860798653864,FALSE
"201406","rt","block_2","rt_q90_play",0.7414,1.03033217389094,0.271181721481387,0.882,0.605813578884291,0.990921870271031,1.64410372762251,FALSE
"201406","rt","block_2","rt_mean_pass",0.808,0.780206910377638,0.229510606449686,0.376753507014028,0.45042326160131,0.737353994981094,1.30428434905434,FALSE
"201406","rt","block_2","rt_sd_pass",0.296727147393022,0.368646189927963,0.222217998249545,0.557157569515963,0.0786037238459392,0.321413324448298,0.976953117433703,FALSE
"201406","rt","block_2","rt_min_pass",0.619,0.443009756599243,0.170886757837923,0.095190380761523,0.279937124327797,0.402945395470624,0.880263340579371,FALSE
"201406","rt","block_2","rt_q10_pass",0.6262,0.490056735761438,0.172526393556657,0.138276553106212,0.313609954058363,0.448519024400467,0.921334905524072,FALSE
"201406","rt","block_2","rt_q30_pass",0.6406,0.587740144117367,0.196315644117773,0.279559118236473,0.349996516718683,0.541277207228466,1.07118385936514,FALSE
"201406","rt","block_2","rt_q50_pass",0.655,0.707682792675045,0.229060869157487,0.504008016032064,0.396105607564493,0.657924621410892,1.25033996059618,FALSE
"201406","rt","block_2","rt_q70_pass",0.853,0.866145128136064,0.283241797707331,0.439879759519038,0.463929971102699,0.808975741279127,1.53764682498659,FALSE
"201406","rt","block_2","rt_q90_pass",1.051,1.13744266306988,0.417485799367433,0.501002004008016,0.511569753445541,1.05320784593629,2.11221053381234,FALSE
"201406","choice","block_3","play_ratio",0.9,0.73625,0.134523358692957,0.152,0.45,0.75,0.95,FALSE
"201406","choice","block_3","pass_ratio",0.1,0.26375,0.134523358692957,0.928,0.05,0.25,0.55,FALSE
"201406","choice","block_3","play_ratio_deck1",1,0.542166666666667,0.293166860199154,0.12,0,0.5,1,FALSE
"201406","choice","block_3","play_ratio_deck2",1,0.8194,0.294194136906551,0.628,0,1,1,FALSE
"201406","choice","block_3","play_ratio_deck3",0.8,0.804,0.191051041610614,0.742,0.4,0.8,1,FALSE
"201406","choice","block_3","play_ratio_deck4",0.8,0.83875,0.217043879309105,0.555,0.25,1,1,FALSE
"201406","choice","block_3","good_play_ratio",0.8,0.819444444444444,0.147578777420494,0.534,0.444444444444444,0.888888888888889,1,FALSE
"201406","choice","block_3","bad_play_ratio",1,0.668181818181818,0.208194615421371,0.077,0.181818181818182,0.636363636363636,1,FALSE
"201406","choice","block_3","net_score",-2,0.025,2.60368088562215,0.832,-5,0,5,FALSE
"201406","choice","block_3","total_earnings",-300,-164.25,828.84870614466,0.625,-2025,100,950,FALSE
"201406","choice","block_3","mean_earnings",-15,-8.2125,41.442435307233,0.625,-101.25,5,47.5,FALSE
"201406","choice","block_3","total_plays",18,14.725,2.69046717385914,0.152,9,15,19,FALSE
"201406","choice","block_3","total_passes",2,5.275,2.69046717385914,0.928,1,5,11,FALSE
"201406","choice","block_3","win_stay_ratio",0.684210526315789,0.419992105263158,0.154415834695968,0.064,0.105263157894737,0.421052631578947,0.736842105263158,FALSE
"201406","choice","block_3","lose_shift_ratio",0,0.049386869234943,0.0450503211128028,1,0,0.05,0.15,TRUE
"201406","rt","block_3","rt_mean",0.56045,0.642757636204978,0.0960568459651954,0.798,0.484066667516281,0.629229695065058,0.853041632386083,FALSE
"201406","rt","block_3","rt_sd",0.210164966533185,0.36574634607066,0.128228439580306,0.935,0.174790019537961,0.346066076613003,0.675000043465606,FALSE
"201406","rt","block_3","rt_min",0.297,0.284665679567416,0.0274200343795119,0.281,0.241845115427859,0.281021918476822,0.347846664445741,FALSE
"201406","rt","block_3","rt_q10",0.3469,0.331977284761056,0.0357224367992663,0.292,0.276989762193517,0.326480772208267,0.414144823399264,FALSE
"201406","rt","block_3","rt_q30",0.4311,0.419326252443858,0.0571514353041399,0.367,0.332696795001753,0.41010984394168,0.559238173091512,FALSE
"201406","rt","block_3","rt_q50",0.4685,0.530242525067474,0.0839092988239942,0.766,0.39576724523115,0.51723024081358,0.727127661078616,FALSE
"201406","rt","block_3","rt_q70",0.7361,0.704401734723418,0.129400068918062,0.351,0.495053602887156,0.691437320914439,1.00736245773115,FALSE
"201406","rt","block_3","rt_q90",0.8172,1.06925234308058,0.253503120855958,0.865,0.679349079587016,1.02983051404702,1.63448368826236,FALSE
"201406","rt","block_3","rt_mean_play",0.554888888888889,0.606409649014395,0.110956939159142,0.647,0.435071125718979,0.589670489945005,0.857808809495055,FALSE
"201406","rt","block_3","rt_sd_play",0.207370906374201,0.342405502794236,0.147311723896922,0.841,0.143356673739695,0.310689895232952,0.690054446713956,FALSE
"201406","rt","block_3","rt_min_play",0.297,0.287878825838307,0.0323096649642691,0.313,0.241877738192832,0.282378269047781,0.363896329618344,FALSE
"201406","rt","block_3","rt_q10_play",0.3447,0.326532820123866,0.0399652288242988,0.258,0.269736444266433,0.31888589802444,0.422719206582082,FALSE
"201406","rt","block_3","rt_q30_play",0.4335,0.401512875116103,0.0648921278310475,0.241,0.315893620089718,0.39135234624859,0.558402834911355,FALSE
"201406","rt","block_3","rt_q50_play",0.4685,0.498828324425935,0.0960046320067194,0.576,0.364794647222414,0.484114971763775,0.738373765796446,FALSE
"201406","rt","block_3","rt_q70_play",0.7182,0.65697180605222,0.148624010187875,0.273,0.430208517839366,0.632876224544157,1.01492231285682,FALSE
"201406","rt","block_3","rt_q90_play",0.794,0.99097529781059,0.282144449571125,0.749,0.606446477494019,0.943823781710889,1.68447417532449,FALSE
"201406","rt","block_3","rt_mean_pass",0.6105,0.755747729574146,0.216358088702151,0.754563894523327,0.4416476290401,0.721805327157384,1.23885933852292,FALSE
"201406","rt","block_3","rt_sd_pass",0.320319371877506,0.35287405604146,0.220308650631829,0.467672413793103,0.0672999332170158,0.306971982754177,0.893710661284318,FALSE
"201406","rt","block_3","rt_min_pass",0.384,0.442570527437284,0.161987722582601,0.578093306288032,0.275302114690768,0.400053328367635,0.859344504696873,FALSE
"201406","rt","block_3","rt_q10_pass",0.4293,0.488010132054379,0.157950170243447,0.592292089249493,0.311484158069208,0.449593866307505,0.866990824719405,FALSE
"201406","rt","block_3","rt_q30_pass",0.5199,0.579955513365584,0.176896572608603,0.551724137931034,0.353257494489516,0.539798477298033,1.01055137052096,FALSE
