"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","decay"
"1",1,1,NA,FALSE,148,4,0.142494320031255,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",2,1,NA,FALSE,148,4,0.120977746881545,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",3,1,NA,FALSE,148,4,0.1437551809242,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",4,1,NA,FALSE,148,4,0.114606528135482,0.600968762673438,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",5,1,NA,FALSE,148,4,0.116394685907289,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",6,1,NA,FALSE,148,4,0.111541148053948,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",7,1,NA,FALSE,148,4,0.132714854518417,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",8,1,NA,FALSE,148,4,0.109340307500679,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",9,1,NA,FALSE,148,1,0.25,0.72661898083752,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",10,1,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",11,1,NA,FALSE,148,1,0.25,0.423573980701622,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",12,1,NA,FALSE,148,1,0.25,0.680583590606693,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",13,1,NA,FALSE,148,1,0.25,0.863249297568109,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",14,1,NA,FALSE,148,4,0.137988787691575,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",15,1,NA,FALSE,148,4,0.10443890162278,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",16,1,NA,FALSE,148,4,0.149561300082132,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",17,1,NA,FALSE,148,4,0.143524478352629,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",18,1,NA,FALSE,148,4,0.141307234682608,0.639697890239768,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",19,1,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",20,1,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",21,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",22,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",23,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",24,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",25,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",26,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",27,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",28,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",29,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",30,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",31,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",32,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",33,2,NA,FALSE,148,2,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",34,2,NA,FALSE,148,4,0.106566922541242,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",35,2,NA,FALSE,148,4,0.104374172410462,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",36,2,NA,FALSE,148,4,0.131895126530435,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",37,2,NA,FALSE,148,4,0.13400592720136,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",38,2,NA,FALSE,148,4,0.115476549544837,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",39,2,NA,FALSE,148,4,0.104030169302132,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",40,2,NA,FALSE,148,4,0.137447765399702,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",41,3,NA,FALSE,148,4,0.124632144405041,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",42,3,NA,FALSE,148,4,0.104456460953224,0.643392443296034,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",43,3,NA,FALSE,148,4,0.101909861364402,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",44,3,NA,FALSE,148,1,0.25,0.811094566376414,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",45,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",46,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",47,3,NA,FALSE,148,1,0.25,0.792808883835096,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",48,3,NA,FALSE,148,1,0.25,0.488777634757571,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",49,3,NA,FALSE,148,1,0.25,0.795754559000488,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",50,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",51,3,NA,FALSE,148,1,0.25,0.584904949530028,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",52,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",53,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",54,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",55,3,NA,FALSE,148,1,0.25,0.407506563526113,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",56,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",57,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",58,3,NA,FALSE,148,1,0.25,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",59,3,NA,FALSE,148,1,0.25,0.487761608243454,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",60,3,NA,FALSE,148,3,0.116217128897551,0.136772646091413,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",61,4,NA,FALSE,148,4,0.11491565926699,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",62,4,NA,FALSE,148,4,0.113432144839317,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",63,4,NA,FALSE,148,4,0.138933620601892,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",64,4,NA,FALSE,148,4,0.120689821662381,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",65,4,NA,FALSE,148,4,0.138892617612146,0.620128036837559,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",66,4,NA,FALSE,148,4,0.10335051282309,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",67,4,NA,FALSE,148,4,0.130499243084341,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",68,4,NA,FALSE,148,4,0.105864077107981,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",69,4,NA,FALSE,148,4,0.124255223281216,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",70,4,NA,FALSE,148,4,0.139153071132023,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",71,4,NA,FALSE,148,4,0.135821741411928,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",72,4,NA,FALSE,148,4,0.126331237901468,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",73,4,NA,FALSE,148,4,0.102289098629262,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",74,4,NA,FALSE,148,4,0.103257628402207,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",75,4,NA,FALSE,148,4,0.145796120376326,0.617866754275747,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",76,4,NA,FALSE,148,4,0.124650738947093,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
"1",77,4,NA,FALSE,148,4,0.12774416229222,0,1.24599,0.0328485,0.5572755,0.38942,0.725595
