"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"1",34,2,NA,FALSE,25,4,0.140642613475211,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",35,2,NA,FALSE,25,4,0.138344821450301,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",36,2,NA,FALSE,25,4,0.120756431913469,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",37,2,NA,FALSE,25,4,0.121377119026147,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",38,2,NA,FALSE,25,4,0.121452908881474,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",39,2,NA,FALSE,25,4,0.114246866398025,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",40,2,NA,FALSE,25,4,0.14861448071897,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",41,3,NA,FALSE,25,4,0.116161196434405,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",42,3,NA,FALSE,25,4,0.138251045206562,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",43,3,NA,FALSE,25,4,0.13775001342874,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",44,3,NA,FALSE,25,4,0.131541983829811,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",45,3,NA,FALSE,25,4,0.139678287715651,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",46,3,NA,FALSE,25,4,0.134381644241512,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",47,3,NA,FALSE,25,4,0.104357567289844,0.638924353837501,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",48,3,NA,FALSE,25,4,0.135187582334038,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",49,3,NA,FALSE,25,4,0.10221421251772,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",50,3,NA,FALSE,25,4,0.135198475245852,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",51,3,NA,FALSE,25,4,0.107787969103083,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",52,3,NA,FALSE,25,4,0.145100370293949,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",53,3,NA,FALSE,25,1,0.25,0.789184614142869,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",54,3,NA,FALSE,25,4,0.130374124133959,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",55,3,NA,FALSE,25,4,0.121552065736614,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",56,3,NA,FALSE,25,4,0.12104530291399,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",57,3,NA,FALSE,25,4,0.133154195686802,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",58,3,NA,FALSE,25,4,0.129525469907094,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",59,3,NA,FALSE,25,4,0.102183934359346,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",60,3,NA,FALSE,25,4,0.128659629588947,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",61,4,NA,FALSE,25,4,0.144693193421699,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",62,4,NA,FALSE,25,4,0.137062215595506,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",63,4,NA,FALSE,25,4,0.103343117469922,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",64,4,NA,FALSE,25,4,0.131472234695684,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",65,4,NA,FALSE,25,4,0.112349146034103,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",66,4,NA,FALSE,25,4,0.11224666981725,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",67,4,NA,FALSE,25,4,0.12591345977271,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",68,4,NA,FALSE,25,4,0.114971128187608,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",69,4,NA,FALSE,25,4,0.105002711806446,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",70,4,NA,FALSE,25,4,0.109159394470043,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",71,4,NA,FALSE,25,4,0.11118623665534,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",72,4,NA,FALSE,25,4,0.120611254824325,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",73,4,NA,FALSE,25,4,0.10372297068825,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",74,4,NA,FALSE,25,4,0.132955319527537,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",75,4,NA,FALSE,25,4,0.146525108499918,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",76,4,NA,FALSE,25,4,0.102401928603649,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",77,4,NA,FALSE,25,4,0.12168902172707,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",78,4,NA,FALSE,25,4,0.108342223672662,0.605002760596108,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",79,4,NA,FALSE,25,3,0.137936165230349,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",80,4,NA,FALSE,25,3,0.123614551802166,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",81,5,NA,FALSE,25,3,0.112857409659773,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",82,5,NA,FALSE,25,3,0.12310156004969,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",83,5,NA,FALSE,25,3,0.119560410606209,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",84,5,NA,FALSE,25,3,0.145736743882298,0.140257216559257,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",85,5,NA,FALSE,25,3,0.14105903217569,0.0698502288316376,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",86,5,NA,FALSE,25,3,0.101832729007583,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",87,5,NA,FALSE,25,3,0.102748767589219,0.087758215633221,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",88,5,NA,FALSE,25,3,0.135361237043981,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",89,5,NA,FALSE,25,3,0.139213521289639,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",90,5,NA,FALSE,25,3,0.145803952182177,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",91,5,NA,FALSE,25,3,0.128760058782063,0.189274663385004,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",92,5,NA,FALSE,25,3,0.144288931286428,0.183949555153958,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
