"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","wgt_rew","wgt_pun","update"
"0002",17,1,NA,FALSE,55,1,0.25,0,0.913842202808242,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",18,1,NA,FALSE,55,3,0.137604353600182,0,0.643255549822396,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",19,1,NA,FALSE,55,1,0.25,0,0.66005841504178,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",20,1,NA,FALSE,55,4,0.116590250749141,0,1.14468398973043,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",21,2,NA,FALSE,55,1,0.25,0,0.898776304929641,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",22,2,NA,FALSE,55,1,0.25,0,0.945382020344661,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",23,2,NA,FALSE,55,2,0.25,0,0.993778893850682,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",24,2,NA,FALSE,55,1,0.25,0,0.440795229567542,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",25,2,NA,FALSE,55,1,0.25,0,0.258938551784681,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",26,2,NA,FALSE,55,1,0.25,0.829708690289408,0.267465238777498,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",27,2,NA,FALSE,55,3,0.118426738865674,0.0558779126964509,0.1463996676243,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",28,2,NA,FALSE,55,1,0.25,0.600344397278968,0.848038689838894,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",29,2,NA,FALSE,55,3,0.101323002157733,0.179283516458236,0.413721710112467,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",30,2,NA,FALSE,55,1,0.25,0.435062020749319,0.555227612397904,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",31,2,NA,FALSE,55,1,0.25,0,0.378330367525299,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",32,2,NA,FALSE,55,1,0.25,0,0.260629041800457,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
