"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"1",76,4,NA,FALSE,25,4,0.148256427433807,0,1.424015,0.0405713,0.5928185,0.7796245
"1",77,4,NA,FALSE,25,4,0.125166054884903,0,1.424015,0.0405713,0.5928185,0.7796245
"1",78,4,NA,FALSE,25,4,0.115536865999456,0,1.424015,0.0405713,0.5928185,0.7796245
"1",79,4,NA,FALSE,25,4,0.147913002525456,0,1.424015,0.0405713,0.5928185,0.7796245
"1",80,4,NA,FALSE,25,4,0.117734528635629,0,1.424015,0.0405713,0.5928185,0.7796245
"1",81,5,NA,FALSE,25,4,0.134024697123095,0,1.424015,0.0405713,0.5928185,0.7796245
"1",82,5,NA,FALSE,25,4,0.147621786571108,0,1.424015,0.0405713,0.5928185,0.7796245
"1",83,5,NA,FALSE,25,4,0.131952470226679,0,1.424015,0.0405713,0.5928185,0.7796245
"1",84,5,NA,FALSE,25,4,0.129766758345068,0,1.424015,0.0405713,0.5928185,0.7796245
"1",85,5,NA,FALSE,25,4,0.12559405855136,0,1.424015,0.0405713,0.5928185,0.7796245
"1",86,5,NA,FALSE,25,4,0.12907811460318,0,1.424015,0.0405713,0.5928185,0.7796245
"1",87,5,NA,FALSE,25,4,0.118590757483616,0,1.424015,0.0405713,0.5928185,0.7796245
"1",88,5,NA,FALSE,25,4,0.149358609924093,0,1.424015,0.0405713,0.5928185,0.7796245
"1",89,5,NA,FALSE,25,4,0.122911506879609,0,1.424015,0.0405713,0.5928185,0.7796245
"1",90,5,NA,FALSE,25,4,0.102075519482605,0,1.424015,0.0405713,0.5928185,0.7796245
"1",91,5,NA,FALSE,25,4,0.10257639628835,0,1.424015,0.0405713,0.5928185,0.7796245
"1",92,5,NA,FALSE,25,4,0.106506383453961,0.621565154672135,1.424015,0.0405713,0.5928185,0.7796245
"1",93,5,NA,FALSE,25,4,0.118855820829049,0,1.424015,0.0405713,0.5928185,0.7796245
"1",94,5,NA,FALSE,25,4,0.144603290804662,0,1.424015,0.0405713,0.5928185,0.7796245
"1",95,5,NA,FALSE,25,4,0.112882548768539,0,1.424015,0.0405713,0.5928185,0.7796245
"1",96,5,NA,FALSE,25,4,0.127262338495348,0,1.424015,0.0405713,0.5928185,0.7796245
"1",97,5,NA,FALSE,25,4,0.103625954629388,0,1.424015,0.0405713,0.5928185,0.7796245
"1",98,5,NA,FALSE,25,4,0.13547416862566,0,1.424015,0.0405713,0.5928185,0.7796245
"1",99,5,NA,FALSE,25,4,0.114650197408628,0,1.424015,0.0405713,0.5928185,0.7796245
"1",100,5,NA,FALSE,25,4,0.107915933837648,0.643792441766709,1.424015,0.0405713,0.5928185,0.7796245
"10",1,1,NA,FALSE,6,3,0.132325914909597,0.134223863354418,0.298276,0.04033075,0.1006205,0.243596
"10",2,1,NA,FALSE,6,1,0.25,0.883077492914163,0.298276,0.04033075,0.1006205,0.243596
"10",3,1,NA,FALSE,6,4,0.120062965946272,0,0.298276,0.04033075,0.1006205,0.243596
"10",4,1,NA,FALSE,6,4,0.115695335972123,0,0.298276,0.04033075,0.1006205,0.243596
"10",5,1,NA,FALSE,6,1,0.25,0.805160797724966,0.298276,0.04033075,0.1006205,0.243596
"10",6,1,NA,FALSE,6,4,0.137660250614863,0,0.298276,0.04033075,0.1006205,0.243596
"10",7,1,NA,FALSE,6,4,0.143215134413913,0,0.298276,0.04033075,0.1006205,0.243596
"10",8,1,NA,FALSE,6,3,0.100875256629661,0,0.298276,0.04033075,0.1006205,0.243596
"10",9,1,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",10,1,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",11,1,NA,FALSE,6,3,0.133539458992891,0,0.298276,0.04033075,0.1006205,0.243596
"10",12,1,NA,FALSE,6,3,0.1172657918185,0.118789682432543,0.298276,0.04033075,0.1006205,0.243596
"10",13,1,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",14,1,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",15,1,NA,FALSE,6,1,0.25,0.668858823121991,0.298276,0.04033075,0.1006205,0.243596
"10",16,1,NA,FALSE,6,1,0.25,0.791359120432753,0.298276,0.04033075,0.1006205,0.243596
"10",17,1,NA,FALSE,6,1,0.25,0.733277686638758,0.298276,0.04033075,0.1006205,0.243596
"10",18,1,NA,FALSE,6,1,0.25,0.860339744552039,0.298276,0.04033075,0.1006205,0.243596
"10",19,1,NA,FALSE,6,3,0.116518596361857,0,0.298276,0.04033075,0.1006205,0.243596
"10",20,1,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",21,2,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",22,2,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",23,2,NA,FALSE,6,4,0.124452743213624,0,0.298276,0.04033075,0.1006205,0.243596
"10",24,2,NA,FALSE,6,4,0.102228380937595,0,0.298276,0.04033075,0.1006205,0.243596
"10",25,2,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",26,2,NA,FALSE,6,3,0.109180171764456,0.160405509010889,0.298276,0.04033075,0.1006205,0.243596
"10",27,2,NA,FALSE,6,1,0.25,0.362472377100494,0.298276,0.04033075,0.1006205,0.243596
"10",28,2,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",29,2,NA,FALSE,6,4,0.137974691332784,0,0.298276,0.04033075,0.1006205,0.243596
"10",30,2,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",31,2,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",32,2,NA,FALSE,6,3,0.121994404878933,0,0.298276,0.04033075,0.1006205,0.243596
"10",33,2,NA,FALSE,6,3,0.123715462465771,0,0.298276,0.04033075,0.1006205,0.243596
"10",34,2,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",35,2,NA,FALSE,6,4,0.131803121685516,0,0.298276,0.04033075,0.1006205,0.243596
"10",36,2,NA,FALSE,6,4,0.136487274814863,0,0.298276,0.04033075,0.1006205,0.243596
"10",37,2,NA,FALSE,6,3,0.115935573820025,0.0894202750874683,0.298276,0.04033075,0.1006205,0.243596
"10",38,2,NA,FALSE,6,4,0.108417026570532,0,0.298276,0.04033075,0.1006205,0.243596
"10",39,2,NA,FALSE,6,4,0.113746388175059,0,0.298276,0.04033075,0.1006205,0.243596
"10",40,2,NA,FALSE,6,3,0.116889960272238,0,0.298276,0.04033075,0.1006205,0.243596
"10",41,3,NA,FALSE,6,4,0.133940454211552,0,0.298276,0.04033075,0.1006205,0.243596
"10",42,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",43,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",44,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",45,3,NA,FALSE,6,4,0.113935090403538,0,0.298276,0.04033075,0.1006205,0.243596
"10",46,3,NA,FALSE,6,3,0.142561583407223,0,0.298276,0.04033075,0.1006205,0.243596
"10",47,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",48,3,NA,FALSE,6,4,0.111349888076074,0,0.298276,0.04033075,0.1006205,0.243596
"10",49,3,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",50,3,NA,FALSE,6,4,0.149520057369955,0,0.298276,0.04033075,0.1006205,0.243596
