"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"0002",78,4,NA,FALSE,39,3,0.119636804505717,0.165374131407589,1.16532,0.15066,0.788325,0.7073
"0002",79,4,NA,FALSE,39,4,0.113800717319828,0,1.16532,0.15066,0.788325,0.7073
"0002",80,4,NA,FALSE,39,4,0.138854170765262,0,1.16532,0.15066,0.788325,0.7073
"0002",81,5,NA,FALSE,39,3,0.117304444464389,0,1.16532,0.15066,0.788325,0.7073
"0002",82,5,NA,FALSE,39,4,0.149331898521632,0.643796770146582,1.16532,0.15066,0.788325,0.7073
"0002",83,5,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",84,5,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",85,5,NA,FALSE,39,4,0.113252084353007,0.633241072890814,1.16532,0.15066,0.788325,0.7073
"0002",86,5,NA,FALSE,39,1,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",87,5,NA,FALSE,39,3,0.130424174584914,0,1.16532,0.15066,0.788325,0.7073
"0002",88,5,NA,FALSE,39,3,0.106049143895507,0,1.16532,0.15066,0.788325,0.7073
"0002",89,5,NA,FALSE,39,2,0.25,3.16722657933133,1.16532,0.15066,0.788325,0.7073
"0002",90,5,NA,FALSE,39,3,0.110331585910171,0,1.16532,0.15066,0.788325,0.7073
"0002",91,5,NA,FALSE,39,1,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",92,5,NA,FALSE,39,4,0.149666557402816,0,1.16532,0.15066,0.788325,0.7073
"0002",93,5,NA,FALSE,39,1,0.25,0.403189824987203,1.16532,0.15066,0.788325,0.7073
"0002",94,5,NA,FALSE,39,4,0.100821038056165,0.642412601003889,1.16532,0.15066,0.788325,0.7073
"0002",95,5,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",96,5,NA,FALSE,39,3,0.119779159559403,0.153919173555914,1.16532,0.15066,0.788325,0.7073
"0002",97,5,NA,FALSE,39,3,0.141584071528632,0.149248875037301,1.16532,0.15066,0.788325,0.7073
"0002",98,5,NA,FALSE,39,1,0.25,0.830623629619367,1.16532,0.15066,0.788325,0.7073
"0002",99,5,NA,FALSE,39,4,0.113413170864806,0,1.16532,0.15066,0.788325,0.7073
"0002",100,5,NA,FALSE,39,3,0.101877508114558,0,1.16532,0.15066,0.788325,0.7073
"0004",1,1,NA,FALSE,34,3,0.127337177307345,0,0.507667,0.772045,0.906441,0.427844
"0004",2,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",3,1,NA,FALSE,34,1,0.25,0.638056240929291,0.507667,0.772045,0.906441,0.427844
"0004",4,1,NA,FALSE,34,4,0.102749605744611,0,0.507667,0.772045,0.906441,0.427844
"0004",5,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",6,1,NA,FALSE,34,4,0.119855590933003,0,0.507667,0.772045,0.906441,0.427844
"0004",7,1,NA,FALSE,34,4,0.131515392509755,0,0.507667,0.772045,0.906441,0.427844
"0004",8,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",9,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",10,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",11,1,NA,FALSE,34,3,0.12408555172151,0.0817772164940834,0.507667,0.772045,0.906441,0.427844
"0004",12,1,NA,FALSE,34,3,0.108916569512803,0,0.507667,0.772045,0.906441,0.427844
"0004",13,1,NA,FALSE,34,3,0.128977427748032,0.0573260363657027,0.507667,0.772045,0.906441,0.427844
"0004",14,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",15,1,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",16,1,NA,FALSE,34,2,0.25,3.12499004090205,0.507667,0.772045,0.906441,0.427844
"0004",17,1,NA,FALSE,34,3,0.104635239951313,0,0.507667,0.772045,0.906441,0.427844
"0004",18,1,NA,FALSE,34,4,0.134965622087475,0,0.507667,0.772045,0.906441,0.427844
"0004",19,1,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",20,1,NA,FALSE,34,3,0.115322820167057,0.0596051751286722,0.507667,0.772045,0.906441,0.427844
"0004",21,2,NA,FALSE,34,4,0.146739748923574,0,0.507667,0.772045,0.906441,0.427844
"0004",22,2,NA,FALSE,34,4,0.112579092732631,0.60011148150079,0.507667,0.772045,0.906441,0.427844
"0004",23,2,NA,FALSE,34,3,0.144879385235254,0,0.507667,0.772045,0.906441,0.427844
"0004",24,2,NA,FALSE,34,3,0.11647676450666,0.15090363137424,0.507667,0.772045,0.906441,0.427844
"0004",25,2,NA,FALSE,34,1,0.25,0.490817729628179,0.507667,0.772045,0.906441,0.427844
"0004",26,2,NA,FALSE,34,3,0.143368969054427,0.121976995689329,0.507667,0.772045,0.906441,0.427844
"0004",27,2,NA,FALSE,34,4,0.119814581575338,0,0.507667,0.772045,0.906441,0.427844
"0004",28,2,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",29,2,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",30,2,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",31,2,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",32,2,NA,FALSE,34,2,0.25,3.19004868395859,0.507667,0.772045,0.906441,0.427844
"0004",33,2,NA,FALSE,34,3,0.145416673494037,0,0.507667,0.772045,0.906441,0.427844
"0004",34,2,NA,FALSE,34,3,0.147077375184745,0,0.507667,0.772045,0.906441,0.427844
"0004",35,2,NA,FALSE,34,3,0.126171145727858,0,0.507667,0.772045,0.906441,0.427844
"0004",36,2,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",37,2,NA,FALSE,34,3,0.132604660734069,0.181276946840808,0.507667,0.772045,0.906441,0.427844
"0004",38,2,NA,FALSE,34,4,0.112662433530204,0,0.507667,0.772045,0.906441,0.427844
"0004",39,2,NA,FALSE,34,1,0.25,0.439330051327124,0.507667,0.772045,0.906441,0.427844
"0004",40,2,NA,FALSE,34,2,0.25,3.13590699649649,0.507667,0.772045,0.906441,0.427844
"0004",41,3,NA,FALSE,34,1,0.25,0.431130471592769,0.507667,0.772045,0.906441,0.427844
"0004",42,3,NA,FALSE,34,3,0.111665095330682,0.0804020915180445,0.507667,0.772045,0.906441,0.427844
"0004",43,3,NA,FALSE,34,4,0.121187778410967,0,0.507667,0.772045,0.906441,0.427844
"0004",44,3,NA,FALSE,34,1,0.25,0.572267935366835,0.507667,0.772045,0.906441,0.427844
"0004",45,3,NA,FALSE,34,4,0.114957464498002,0,0.507667,0.772045,0.906441,0.427844
"0004",46,3,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",47,3,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",48,3,NA,FALSE,34,3,0.130353881663177,0,0.507667,0.772045,0.906441,0.427844
"0004",49,3,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",50,3,NA,FALSE,34,4,0.143095210415777,0,0.507667,0.772045,0.906441,0.427844
"0004",51,3,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",52,3,NA,FALSE,34,1,0.25,0,0.507667,0.772045,0.906441,0.427844
"0004",53,3,NA,FALSE,34,4,0.111783096403815,0,0.507667,0.772045,0.906441,0.427844
"0004",54,3,NA,FALSE,34,4,0.1279013361549,0,0.507667,0.772045,0.906441,0.427844
"0004",55,3,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
