"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",56,3,NA,FALSE,3,3,0.124688459059689,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",57,3,NA,FALSE,3,3,0.123272592562716,0.189308721956331,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",58,3,NA,FALSE,3,4,0.106968219566625,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",59,3,NA,FALSE,3,4,0.11722215693444,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",60,3,NA,FALSE,3,4,0.131852671562228,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",61,4,NA,FALSE,3,4,0.121858361514751,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",62,4,NA,FALSE,3,4,0.108950366138015,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",63,4,NA,FALSE,3,4,0.101517162390519,0.645448210393079,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",64,4,NA,FALSE,3,4,0.100985156581737,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",65,4,NA,FALSE,3,4,0.125356240640394,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",66,4,NA,FALSE,3,4,0.131982958863955,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",67,4,NA,FALSE,3,4,0.147618878760841,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",68,4,NA,FALSE,3,4,0.105741644976661,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",69,4,NA,FALSE,3,4,0.122097514092457,0.602221548405942,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",70,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",71,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
