"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","explore_alpha","explore_bonus"
"0003",25,2,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",26,2,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",27,2,NA,FALSE,96,2,0.25,3.22076875565108,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",28,2,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",29,2,NA,FALSE,96,1,0.25,0.862941928207874,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",30,2,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",31,2,NA,FALSE,96,4,0.123777617770247,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",32,2,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",33,2,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",34,2,NA,FALSE,96,1,0.25,0.601867883524392,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",35,2,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",36,2,NA,FALSE,96,1,0.25,0.531488614121918,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",37,2,NA,FALSE,96,3,0.120977014349774,0.111548933887389,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",38,2,NA,FALSE,96,3,0.120877606945578,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",39,2,NA,FALSE,96,3,0.132271180977114,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",40,2,NA,FALSE,96,3,0.100572904769797,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",41,3,NA,FALSE,96,4,0.139746588829439,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",42,3,NA,FALSE,96,4,0.130862314149272,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",43,3,NA,FALSE,96,4,0.126311924424954,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",44,3,NA,FALSE,96,4,0.133632940996904,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",45,3,NA,FALSE,96,4,0.122060664126184,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",46,3,NA,FALSE,96,4,0.136487764236517,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",47,3,NA,FALSE,96,4,0.139401195384562,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",48,3,NA,FALSE,96,4,0.103603746346198,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",49,3,NA,FALSE,96,4,0.123328540474176,0.632117653649766,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",50,3,NA,FALSE,96,4,0.126371918292716,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",51,3,NA,FALSE,96,4,0.143539958738256,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",52,3,NA,FALSE,96,4,0.100569062097929,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",53,3,NA,FALSE,96,4,0.110104058473371,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",54,3,NA,FALSE,96,4,0.140914786374196,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",55,3,NA,FALSE,96,4,0.115783524850849,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",56,3,NA,FALSE,96,4,0.148052657674998,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",57,3,NA,FALSE,96,4,0.115214239864144,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
