"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update"
"0001",73,4,NA,FALSE,59,2,0.25,0,0.423174489846598,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",74,4,NA,FALSE,59,2,0.25,0,1.72592154403193,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",75,4,NA,FALSE,59,1,0.25,0,1.05301417097343,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",76,4,NA,FALSE,59,3,0.140930491161998,0.101275310816709,1.16870248744767,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",77,4,NA,FALSE,59,1,0.25,0,0.90069070943114,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",78,4,NA,FALSE,59,3,0.12002521303948,0,0.463593619413821,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",79,4,NA,FALSE,59,4,0.103273510665167,0,1.44925505740352,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",80,4,NA,FALSE,59,2,0.25,0,0.562615609429335,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",81,5,NA,FALSE,59,1,0.25,0,2.97162258998089,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",82,5,NA,FALSE,59,2,0.25,0,1.25722761067363,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",83,5,NA,FALSE,59,2,0.25,3.18115196318831,0.437426554930879,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",84,5,NA,FALSE,59,3,0.12116658576997,0.0553791075944901,1.01211150576271,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",85,5,NA,FALSE,59,1,0.25,0.420629609411117,0.700208622332562,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",86,5,NA,FALSE,59,2,0.25,0,1.53181267048343,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",87,5,NA,FALSE,59,1,0.25,0,0.584965933741957,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",88,5,NA,FALSE,59,1,0.25,0,0.488197758321475,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",89,5,NA,FALSE,59,1,0.25,0,0.806386758896948,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",90,5,NA,FALSE,59,3,0.131158827338368,0,1.29565856233569,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",91,5,NA,FALSE,59,1,0.25,0.693661356100347,0.785576270862953,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",92,5,NA,FALSE,59,1,0.25,0.438862716034055,1.20040710694818,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",93,5,NA,FALSE,59,1,0.25,0.43542842483148,0.99055251671156,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",94,5,NA,FALSE,59,2,0.25,0,1.07002434103572,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",95,5,NA,FALSE,59,2,0.25,0,1.31033420888133,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",96,5,NA,FALSE,59,1,0.25,0,1.03581664667533,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",97,5,NA,FALSE,59,3,0.139465815422591,0.0680389514891431,1.00572479900728,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",98,5,NA,FALSE,59,1,0.25,0,0.756404595012534,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",99,5,NA,FALSE,59,1,0.25,0.434329633763991,0.746772147513727,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0001",100,5,NA,FALSE,59,3,0.100453659857158,0.190464720374439,0.374864892786429,1.86082,1.860415,0.136188,0.07967745,0.1486855,0.5137635,0.381161,1.399425,0.293292
"0003",1,1,NA,FALSE,45,2,0.25,0,2.20022105697503,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",2,1,NA,FALSE,45,1,0.25,0.37561344493879,1.06897776649689,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",3,1,NA,FALSE,45,1,0.25,0.351850967830978,1.33952583946387,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",4,1,NA,FALSE,45,1,0.25,0.773186551278923,1.42934796146439,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",5,1,NA,FALSE,45,2,0.25,0,1.0465745188926,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",6,1,NA,FALSE,45,1,0.25,0,1.41906274191706,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",7,1,NA,FALSE,45,3,0.128696486866102,0.105121267912909,0.943420510804529,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",8,1,NA,FALSE,45,1,0.25,0.406046395632438,1.10329557631365,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",9,1,NA,FALSE,45,1,0.25,0,0.964304662022682,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",10,1,NA,FALSE,45,1,0.25,0,0.48820201478507,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",11,1,NA,FALSE,45,2,0.25,3.11704769334756,1.43766454464801,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",12,1,NA,FALSE,45,1,0.25,0.675503494916484,1.31830229037678,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",13,1,NA,FALSE,45,1,0.25,0.718719811213668,0.653203554916561,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",14,1,NA,FALSE,45,2,0.25,0,1.77345082277345,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",15,1,NA,FALSE,45,2,0.25,0,1.10901666107854,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",16,1,NA,FALSE,45,1,0.25,0,2.39158101814547,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",17,1,NA,FALSE,45,1,0.25,0.412824436975643,1.13988637236568,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",18,1,NA,FALSE,45,2,0.25,0,1.42725120108263,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",19,1,NA,FALSE,45,1,0.25,0,0.978181375809493,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",20,1,NA,FALSE,45,2,0.25,0,0.719802788306737,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",21,2,NA,FALSE,45,1,0.25,0.689442783384584,0.706177858416441,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",22,2,NA,FALSE,45,1,0.25,0.377523745095823,1.75831853944105,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",23,2,NA,FALSE,45,2,0.25,0,0.781680794318999,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",24,2,NA,FALSE,45,1,0.25,0,1.2355009687276,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",25,2,NA,FALSE,45,1,0.25,0,0.918340151999755,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",26,2,NA,FALSE,45,1,0.25,0,0.485490948230188,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
